# Model: wabs(mekal) for r2500-50 spectra; Fit Range = 2.0 - 7.0; Count Rates = 2.0 - 7.0 keV
# Nh frozen = yes; Fe frozen = no; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID  AddTx    Eta  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi T/TBF    lo    hi  N/NBF     lo     hi       z     Cr   Junk  chisq    dof
MACS_J0257.1-2325           3581    1.0    0.1  2.09  0.00  0.00  7.90  6.54  9.71  0.25  0.09  0.43   2.23e-03   2.07e-03   2.40e-03  0.85  0.68  1.08  0.964  0.886  1.047  0.5053  0.096      0   0.71     61
MACS_J0257.1-2325           3581    2.0    0.1  2.09  0.00  0.00  9.17  7.61 11.42  0.38  0.17  0.61   2.19e-03   2.04e-03   2.34e-03  0.99  0.79  1.27  0.947  0.873  1.024  0.5053  0.102      0   0.97     64
MACS_J0257.1-2325           3581    3.0    0.1  2.09  0.00  0.00  8.77  7.20 10.97  0.06  0.00  0.22   2.42e-03   2.27e-03   2.57e-03  0.95  0.75  1.22  1.047  0.970  1.125  0.5053  0.105      0   1.28     64
MACS_J0257.1-2325           3581    0.5   0.05  2.09  0.00  0.00  9.99  8.06 12.70  0.00  0.00  0.17   2.43e-03   2.30e-03   2.57e-03  1.08  0.84  1.41  1.053  0.982  1.124  0.5053  0.106      0   1.09     66
MACS_J0257.1-2325           3581   0.75   0.05  2.09  0.00  0.00  7.22  6.12  8.72  0.20  0.06  0.35   2.62e-03   2.44e-03   2.80e-03  0.78  0.63  0.97  1.135  1.046  1.224  0.5053  0.110      0   0.90     68
MACS_J0257.1-2325           3581    1.0   0.05  2.09  0.00  0.00  7.89  6.56  9.69  0.16  0.00  0.31   2.54e-03   2.37e-03   2.71e-03  0.85  0.68  1.08  1.102  1.016  1.186  0.5053  0.106      0   0.84     66
MACS_J0257.1-2325           3581    2.0   0.05  2.09  0.00  0.00 10.23  8.21 13.55  0.15  0.00  0.36   2.14e-03   2.00e-03   2.29e-03  1.11  0.86  1.50  0.927  0.857  1.000  0.5053  0.097      0   1.09     61
MACS_J0257.1-2325           3581    3.0   0.05  2.09  0.00  0.00  8.13  6.71 10.11  0.04  0.00  0.18   2.29e-03   2.15e-03   2.46e-03  0.88  0.70  1.12  0.993  0.918  1.074  0.5053  0.096      0   0.88     60
MACS_J0257.6-2209           3267    0.5    0.4  2.02  0.00  0.00  6.94  5.86  8.37  0.28  0.12  0.45   2.25e-03   2.10e-03   2.40e-03  0.87  0.70  1.08  0.861  0.794  0.930  0.3224  0.108      0   1.20     80
MACS_J0257.6-2209           3267   0.75    0.4  2.02  0.00  0.00  7.29  6.09  8.91  0.53  0.32  0.76   1.85e-03   1.71e-03   1.99e-03  0.91  0.73  1.15  0.710  0.649  0.772  0.3224  0.095      0   0.96     73
MACS_J0257.6-2209           3267    1.0    0.4  2.02  0.00  0.00  6.26  5.23  7.62  0.34  0.18  0.51   2.11e-03   1.95e-03   2.27e-03  0.78  0.63  0.98  0.808  0.739  0.880  0.3224  0.099      0   0.73     75
MACS_J0257.6-2209           3267    2.0    0.4  2.02  0.00  0.00  5.73  4.94  6.77  0.21  0.08  0.35   2.51e-03   2.34e-03   2.70e-03  0.72  0.59  0.88  0.962  0.888  1.046  0.3224  0.111      0   1.01     81
MACS_J0257.6-2209           3267    3.0    0.4  2.02  0.00  0.00  5.36  4.60  6.35  0.22  0.09  0.36   2.53e-03   2.35e-03   2.72e-03  0.67  0.55  0.82  0.967  0.891  1.054  0.3224  0.109      0   0.92     79
MACS_J0257.6-2209           3267    0.5    0.3  2.02  0.00  0.00  7.86  6.55  9.85  0.40  0.21  0.60   2.07e-03   1.93e-03   2.21e-03  0.98  0.78  1.26  0.792  0.732  0.856  0.3224  0.106      0   1.21     79
MACS_J0257.6-2209           3267   0.75    0.3  2.02  0.00  0.00  7.24  6.02  9.01  0.21  0.05  0.38   2.19e-03   2.05e-03   2.34e-03  0.90  0.72  1.16  0.837  0.775  0.906  0.3224  0.105      0   1.04     81
MACS_J0257.6-2209           3267    1.0    0.3  2.02  0.00  0.00  6.39  5.37  7.77  0.16  0.02  0.31   2.17e-03   2.03e-03   2.34e-03  0.80  0.64  1.00  0.832  0.767  0.907  0.3224  0.098      0   0.87     75
MACS_J0257.6-2209           3267    2.0    0.3  2.02  0.00  0.00  6.60  5.58  8.00  0.33  0.17  0.50   2.23e-03   2.08e-03   2.39e-03  0.82  0.67  1.03  0.855  0.788  0.926  0.3224  0.107      0   1.09     79
MACS_J0257.6-2209           3267    3.0    0.3  2.02  0.00  0.00  4.91  4.29  5.69  0.22  0.10  0.35   2.69e-03   2.49e-03   2.90e-03  0.61  0.51  0.74  1.030  0.946  1.122  0.3224  0.113      0   1.29     81
MACS_J0257.6-2209           3267    0.5    0.2  2.02  0.00  0.00  7.99  6.71  9.74  0.32  0.15  0.50   2.36e-03   2.20e-03   2.52e-03  1.00  0.80  1.26  0.903  0.835  0.977  0.3224  0.118      0   1.08     89
MACS_J0257.6-2209           3267   0.75    0.2  2.02  0.00  0.00  6.11  5.25  7.21  0.35  0.20  0.51   2.33e-03   2.17e-03   2.50e-03  0.76  0.63  0.94  0.891  0.823  0.966  0.3224  0.109      0   0.99     82
MACS_J0257.6-2209           3267    1.0    0.2  2.02  0.00  0.00  6.12  5.30  7.19  0.49  0.33  0.67   2.32e-03   2.16e-03   2.48e-03  0.76  0.63  0.93  0.888  0.819  0.962  0.3224  0.113      0   1.12     85
MACS_J0257.6-2209           3267    2.0    0.2  2.02  0.00  0.00  5.86  5.04  6.94  0.26  0.13  0.40   2.54e-03   2.36e-03   2.72e-03  0.73  0.60  0.90  0.974  0.896  1.053  0.3224  0.114      0   1.06     82
MACS_J0257.6-2209           3267    3.0    0.2  2.02  0.00  0.00  6.27  5.34  7.51  0.10  0.00  0.22   2.62e-03   2.45e-03   2.80e-03  0.78  0.64  0.97  1.003  0.927  1.085  0.3224  0.116      0   1.15     84
MACS_J0257.6-2209           3267    0.5   0.15  2.02  0.00  0.00  8.85  7.30 11.22  0.27  0.09  0.46   2.33e-03   2.18e-03   2.48e-03  1.10  0.88  1.44  0.891  0.827  0.962  0.3224  0.117      0   0.87     85
MACS_J0257.6-2209           3267   0.75   0.15  2.02  0.00  0.00  7.04  5.93  8.50  0.41  0.24  0.59   2.23e-03   2.08e-03   2.40e-03  0.88  0.71  1.10  0.855  0.789  0.929  0.3224  0.110      0   0.75     82
MACS_J0257.6-2209           3267    1.0   0.15  2.02  0.00  0.00  6.26  5.33  7.46  0.16  0.03  0.30   2.40e-03   2.24e-03   2.58e-03  0.78  0.64  0.97  0.920  0.851  0.998  0.3224  0.109      0   1.14     81
MACS_J0257.6-2209           3267    2.0   0.15  2.02  0.00  0.00  5.95  5.12  7.01  0.19  0.07  0.32   2.64e-03   2.47e-03   2.83e-03  0.74  0.61  0.91  1.013  0.935  1.097  0.3224  0.118      0   1.12     86
MACS_J0257.6-2209           3267    3.0   0.15  2.02  0.00  0.00  6.17  5.26  7.31  0.23  0.10  0.36   2.60e-03   2.43e-03   2.79e-03  0.77  0.63  0.95  0.998  0.920  1.080  0.3224  0.118      0   1.06     84
MACS_J0257.6-2209           3267    0.5    0.1  2.02  0.00  0.00  9.12  7.45 11.59  0.05  0.00  0.22   2.41e-03   2.27e-03   2.54e-03  1.14  0.89  1.48  0.925  0.860  0.988  0.3224  0.115      0   0.86     85
MACS_J0257.6-2209           3267   0.75    0.1  2.02  0.00  0.00  8.42  6.98 10.92  0.30  0.10  0.49   2.20e-03   2.07e-03   2.35e-03  1.05  0.84  1.39  0.844  0.784  0.910  0.3224  0.110      0   0.85     83
MACS_J0257.6-2209           3267    1.0    0.1  2.02  0.00  0.00  6.68  5.67  7.99  0.19  0.12  0.33   2.42e-03   2.26e-03   2.59e-03  0.83  0.68  1.03  0.927  0.856  1.002  0.3224  0.112      0   1.12     81
MACS_J0257.6-2209           3267    2.0    0.1  2.02  0.00  0.00  8.37  6.89 10.45  0.32  0.14  0.51   2.21e-03   2.07e-03   2.36e-03  1.04  0.83  1.34  0.847  0.784  0.914  0.3224  0.112      0   0.94     82
MACS_J0257.6-2209           3267    3.0    0.1  2.02  0.00  0.00  8.15  6.69 10.31  0.13  0.00  0.29   2.36e-03   2.23e-03   2.52e-03  1.02  0.80  1.32  0.906  0.843  0.975  0.3224  0.113      0   0.98     85
MACS_J0257.6-2209           3267    0.5   0.05  2.02  0.00  0.00  6.87  5.84  8.26  0.36  0.20  0.53   2.37e-03   2.22e-03   2.54e-03  0.86  0.70  1.07  0.910  0.843  0.985  0.3224  0.115      0   0.66     86
MACS_J0257.6-2209           3267   0.75   0.05  2.02  0.00  0.00  8.45  6.98 10.49  0.21  0.03  0.38   2.45e-03   2.31e-03   2.61e-03  1.05  0.84  1.35  0.939  0.874  1.011  0.3224  0.121      0   1.00     89
MACS_J0257.6-2209           3267    1.0   0.05  2.02  0.00  0.00  7.81  6.54  9.50  0.48  0.29  0.69   2.28e-03   2.12e-03   2.44e-03  0.97  0.78  1.22  0.875  0.805  0.946  0.3224  0.117      0   0.92     88
MACS_J0257.6-2209           3267    2.0   0.05  2.02  0.00  0.00  7.79  6.52  9.60  0.35  0.17  0.53   2.25e-03   2.11e-03   2.41e-03  0.97  0.78  1.23  0.864  0.800  0.934  0.3224  0.112      0   0.82     81
MACS_J0257.6-2209           3267    3.0   0.05  2.02  0.00  0.00  7.37  6.25  8.88  0.39  0.22  0.57   2.41e-03   2.25e-03   2.57e-03  0.92  0.75  1.15  0.922  0.853  0.995  0.3224  0.119      0   0.82     87
MACS_J0308.9+2645           3268    0.5    0.4 11.88  0.00  0.00 10.46  9.06 12.40  0.34  0.20  0.49   4.16e-03   4.00e-03   4.33e-03  0.99  0.83  1.21  0.890  0.845  0.934  0.3240  0.210      0   0.90    147
MACS_J0308.9+2645           3268   0.75    0.4 11.88  0.00  0.00 10.67  9.15 12.70  0.43  0.27  0.60   3.76e-03   3.59e-03   3.93e-03  1.01  0.84  1.24  0.803  0.760  0.847  0.3240  0.194      0   0.95    139
MACS_J0308.9+2645           3268    1.0    0.4 11.88  0.00  0.00  8.28  7.26  9.59  0.24  0.12  0.35   4.15e-03   3.97e-03   4.34e-03  0.79  0.66  0.94  0.886  0.840  0.935  0.3240  0.198      0   1.13    137
MACS_J0308.9+2645           3268    2.0    0.4 11.88  0.00  0.00  5.97  5.37  6.69  0.11  0.03  0.19   4.55e-03   4.34e-03   4.78e-03  0.57  0.49  0.66  0.973  0.919  1.030  0.3240  0.190      0   1.07    133
MACS_J0308.9+2645           3268    3.0    0.4 11.88  0.00  0.00  6.92  6.18  7.84  0.21  0.12  0.31   4.36e-03   4.17e-03   4.57e-03  0.66  0.56  0.77  0.933  0.882  0.985  0.3240  0.196      0   0.99    137
MACS_J0308.9+2645           3268    0.5    0.3 11.88  0.00  0.00 10.43  9.03 12.23  0.18  0.05  0.32   4.19e-03   4.01e-03   4.37e-03  0.99  0.82  1.20  0.896  0.848  0.942  0.3240  0.205      0   0.94    141
MACS_J0308.9+2645           3268   0.75    0.3 11.88  0.00  0.00 11.27  9.60 13.45  0.12  0.00  0.25   4.37e-03   4.20e-03   4.54e-03  1.07  0.88  1.31  0.934  0.888  0.979  0.3240  0.213      0   0.96    147
MACS_J0308.9+2645           3268    1.0    0.3 11.88  0.00  0.00  8.63  7.56 10.05  0.32  0.20  0.45   3.85e-03   3.68e-03   4.03e-03  0.82  0.69  0.99  0.823  0.779  0.868  0.3240  0.189      0   1.21    137
MACS_J0308.9+2645           3268    2.0    0.3 11.88  0.00  0.00  8.62  7.62  9.95  0.24  0.12  0.35   4.39e-03   4.21e-03   4.58e-03  0.82  0.69  0.98  0.938  0.891  0.987  0.3240  0.210      0   0.92    141
MACS_J0308.9+2645           3268    3.0    0.3 11.88  0.00  0.00  6.80  6.06  7.66  0.20  0.11  0.29   4.43e-03   4.23e-03   4.65e-03  0.64  0.55  0.76  0.946  0.895  1.001  0.3240  0.198      0   1.14    135
MACS_J0308.9+2645           3268    0.5    0.2 11.88  0.00  0.00  9.97  8.65 11.79  0.37  0.23  0.52   4.13e-03   3.96e-03   4.30e-03  0.95  0.79  1.15  0.883  0.838  0.927  0.3240  0.209      0   1.10    145
MACS_J0308.9+2645           3268   0.75    0.2 11.88  0.00  0.00 10.46  9.07 12.34  0.27  0.13  0.41   4.21e-03   4.04e-03   4.38e-03  0.99  0.83  1.21  0.899  0.854  0.946  0.3240  0.210      0   1.04    149
MACS_J0308.9+2645           3268    1.0    0.2 11.88  0.00  0.00  8.27  7.33  9.44  0.34  0.22  0.46   4.24e-03   4.07e-03   4.43e-03  0.78  0.67  0.93  0.907  0.861  0.955  0.3240  0.206      0   0.99    141
MACS_J0308.9+2645           3268    2.0    0.2 11.88  0.00  0.00  8.96  7.83 10.35  0.24  0.12  0.36   4.18e-03   4.00e-03   4.37e-03  0.85  0.71  1.02  0.893  0.846  0.942  0.3240  0.202      0   1.15    137
MACS_J0308.9+2645           3268    3.0    0.2 11.88  0.00  0.00  6.93  6.19  7.77  0.24  0.15  0.34   4.47e-03   4.27e-03   4.68e-03  0.66  0.56  0.77  0.955  0.903  1.007  0.3240  0.204      0   1.21    141
MACS_J0308.9+2645           3268    0.5   0.15 11.88  0.00  0.00  9.85  8.62 11.52  0.41  0.27  0.56   4.12e-03   3.96e-03   4.29e-03  0.93  0.78  1.13  0.881  0.837  0.926  0.3240  0.209      0   0.92    144
MACS_J0308.9+2645           3268   0.75   0.15 11.88  0.00  0.00 10.15  8.79 12.13  0.29  0.15  0.43   4.14e-03   3.98e-03   4.30e-03  0.96  0.80  1.18  0.885  0.841  0.928  0.3240  0.207      0   1.11    141
MACS_J0308.9+2645           3268    1.0   0.15 11.88  0.00  0.00  9.25  8.14 10.67  0.28  0.16  0.40   4.47e-03   4.30e-03   4.65e-03  0.88  0.74  1.05  0.955  0.909  1.003  0.3240  0.219      0   1.04    146
MACS_J0308.9+2645           3268    2.0   0.15 11.88  0.00  0.00  8.77  7.73 10.05  0.32  0.21  0.44   4.45e-03   4.27e-03   4.64e-03  0.83  0.70  0.99  0.950  0.902  1.001  0.3240  0.217      0   0.97    146
MACS_J0308.9+2645           3268    3.0   0.15 11.88  0.00  0.00  7.69  6.85  8.73  0.14  0.05  0.24   4.64e-03   4.44e-03   4.84e-03  0.73  0.62  0.86  0.992  0.940  1.043  0.3240  0.210      0   0.75    144
MACS_J0308.9+2645           3268    0.5    0.1 11.88  0.00  0.00 10.81  9.28 12.87  0.33  0.18  0.48   4.20e-03   4.03e-03   4.37e-03  1.03  0.85  1.26  0.897  0.852  0.942  0.3240  0.212      0   0.93    145
MACS_J0308.9+2645           3268   0.75    0.1 11.88  0.00  0.00  9.18  8.06 10.61  0.29  0.17  0.42   4.26e-03   4.09e-03   4.45e-03  0.87  0.73  1.04  0.911  0.865  0.959  0.3240  0.209      0   0.99    143
MACS_J0308.9+2645           3268    1.0    0.1 11.88  0.00  0.00  8.95  7.88 10.34  0.30  0.18  0.43   4.31e-03   4.14e-03   4.50e-03  0.85  0.72  1.02  0.922  0.875  0.969  0.3240  0.210      0   0.92    144
MACS_J0308.9+2645           3268    2.0    0.1 11.88  0.00  0.00  9.23  8.14 10.69  0.31  0.19  0.44   4.50e-03   4.32e-03   4.69e-03  0.88  0.74  1.05  0.962  0.914  1.011  0.3240  0.222      0   0.96    152
MACS_J0308.9+2645           3268    3.0    0.1 11.88  0.00  0.00  8.60  7.62  9.79  0.27  0.17  0.39   4.57e-03   4.38e-03   4.77e-03  0.82  0.69  0.97  0.976  0.926  1.028  0.3240  0.221      0   1.02    145
MACS_J0308.9+2645           3268    0.5   0.05 11.88  0.00  0.00 10.13  8.84 11.88  0.31  0.18  0.45   4.63e-03   4.45e-03   4.81e-03  0.96  0.80  1.16  0.989  0.941  1.038  0.3240  0.230      0   0.83    151
MACS_J0308.9+2645           3268   0.75   0.05 11.88  0.00  0.00  9.95  8.65 11.72  0.22  0.10  0.35   4.27e-03   4.10e-03   4.45e-03  0.94  0.79  1.15  0.913  0.868  0.960  0.3240  0.209      0   0.93    143
MACS_J0308.9+2645           3268    1.0   0.05 11.88  0.00  0.00  9.53  8.32 11.04  0.30  0.17  0.43   4.27e-03   4.10e-03   4.46e-03  0.90  0.76  1.08  0.913  0.868  0.961  0.3240  0.210      0   0.88    140
MACS_J0308.9+2645           3268    2.0   0.05 11.88  0.00  0.00  8.57  7.58  9.78  0.28  0.17  0.40   4.43e-03   4.24e-03   4.63e-03  0.81  0.69  0.96  0.947  0.898  0.998  0.3240  0.215      0   1.13    147
MACS_J0308.9+2645           3268    3.0   0.05 11.88  0.00  0.00  9.24  8.15 10.69  0.37  0.25  0.51   4.31e-03   4.13e-03   4.49e-03  0.88  0.74  1.05  0.921  0.874  0.968  0.3240  0.215      0   1.00    144
MACS_J0329.6-0211           3257    0.5    0.4  6.21  0.00  0.00  9.34  6.75 14.25  0.34  0.00  0.77   1.60e-03   1.43e-03   1.78e-03  1.48  1.06  2.27  0.770  0.683  0.859  0.4500  0.080      0   1.38     28
MACS_J0329.6-0211           3257   0.75    0.4  6.21  0.00  0.00  5.61  4.31  7.65  0.44  0.15  0.77   1.60e-03   1.39e-03   1.84e-03  0.89  0.68  1.22  0.770  0.665  0.886  0.4500  0.069      0   0.88     25
MACS_J0329.6-0211           3257    1.0    0.4  6.21  0.00  0.00  5.25  4.22  6.69  0.42  0.13  0.76   1.71e-03   1.51e-03   1.91e-03  0.83  0.66  1.07  0.821  0.722  0.920  0.4500  0.073      0   0.92     26
MACS_J0329.6-0211           3257    2.0    0.4  6.21  0.00  0.00  3.57  3.03  4.33  0.59  0.25  1.04   1.95e-03   1.70e-03   2.25e-03  0.57  0.47  0.69  0.938  0.814  1.083  0.4500  0.073      0   0.59     25
MACS_J0329.6-0211           3257    3.0    0.4  6.21  0.00  0.00  4.84  3.97  6.04  0.25  0.04  0.49   2.07e-03   1.85e-03   2.34e-03  0.77  0.62  0.97  0.996  0.885  1.126  0.4500  0.083      0   0.96     29
MACS_J0329.6-0211           3257    0.5    0.3  6.21  0.00  0.00  5.53  4.36  7.30  0.36  0.10  0.65   1.84e-03   1.62e-03   2.07e-03  0.88  0.68  1.17  0.884  0.775  0.998  0.4500  0.079      0   0.98     28
MACS_J0329.6-0211           3257   0.75    0.3  6.21  0.00  0.00  4.63  3.86  5.75  0.49  0.22  0.82   1.88e-03   1.65e-03   2.11e-03  0.74  0.60  0.92  0.903  0.791  1.020  0.4500  0.080      0   1.50     28
MACS_J0329.6-0211           3257    1.0    0.3  6.21  0.00  0.00  6.87  5.22  9.71  0.51  0.17  0.91   1.52e-03   1.33e-03   1.71e-03  1.09  0.82  1.55  0.728  0.638  0.825  0.4500  0.073      0   1.15     26
MACS_J0329.6-0211           3257    2.0    0.3  6.21  0.00  0.00  4.06  3.38  4.99  0.20  0.00  0.44   2.17e-03   1.91e-03   2.46e-03  0.64  0.53  0.80  1.045  0.915  1.187  0.4500  0.076      0   1.02     26
MACS_J0329.6-0211           3257    3.0    0.3  6.21  0.00  0.00  5.50  4.37  7.39  0.39  0.08  0.72   1.92e-03   1.72e-03   2.12e-03  0.87  0.69  1.18  0.921  0.822  1.023  0.4500  0.082      0   1.38     29
MACS_J0329.6-0211           3257    0.5    0.2  6.21  0.00  0.00  6.40  5.08  8.42  0.16  0.00  0.38   2.09e-03   1.89e-03   2.33e-03  1.02  0.80  1.35  1.006  0.902  1.122  0.4500  0.090      0   0.97     31
MACS_J0329.6-0211           3257   0.75    0.2  6.21  0.00  0.00  7.77  5.85 11.21  0.23  0.00  0.52   1.79e-03   1.60e-03   1.99e-03  1.23  0.92  1.79  0.860  0.765  0.958  0.4500  0.083      0   0.68     28
MACS_J0329.6-0211           3257    1.0    0.2  6.21  0.00  0.00  5.29  4.14  7.04  0.68  0.35  1.09   1.60e-03   1.40e-03   1.81e-03  0.84  0.65  1.12  0.769  0.670  0.871  0.4500  0.073      0   0.61     25
MACS_J0329.6-0211           3257    2.0    0.2  6.21  0.00  0.00  4.76  3.86  6.05  0.43  0.16  0.76   1.92e-03   1.69e-03   2.16e-03  0.76  0.61  0.97  0.921  0.808  1.040  0.4500  0.077      0   0.58     27
MACS_J0329.6-0211           3257    3.0    0.2  6.21  0.00  0.00  6.16  4.82  8.15  0.08  0.00  0.33   2.07e-03   1.87e-03   2.31e-03  0.98  0.76  1.30  0.996  0.893  1.112  0.4500  0.085      0   0.63     30
MACS_J0329.6-0211           3257    0.5   0.15  6.21  0.00  0.00  6.34  5.07  8.36  0.25  0.00  0.52   1.93e-03   1.74e-03   2.13e-03  1.01  0.79  1.34  0.927  0.830  1.027  0.4500  0.085      0   0.98     30
MACS_J0329.6-0211           3257   0.75   0.15  6.21  0.00  0.00  4.77  3.90  6.00  0.41  0.15  0.71   2.10e-03   1.87e-03   2.35e-03  0.76  0.61  0.96  1.011  0.894  1.136  0.4500  0.086      0   1.12     29
MACS_J0329.6-0211           3257    1.0   0.15  6.21  0.00  0.00  6.69  5.29  8.72  0.19  0.00  0.45   1.99e-03   1.79e-03   2.21e-03  1.06  0.83  1.39  0.955  0.854  1.065  0.4500  0.088      0   1.19     31
MACS_J0329.6-0211           3257    2.0   0.15  6.21  0.00  0.00  4.88  3.82  6.43  0.73  0.38  1.19   1.73e-03   1.52e-03   1.95e-03  0.77  0.60  1.03  0.833  0.725  0.941  0.4500  0.081      0   1.59     28
MACS_J0329.6-0211           3257    3.0   0.15  6.21  0.00  0.00  5.00  4.11  6.24  0.49  0.23  0.80   1.99e-03   1.77e-03   2.22e-03  0.79  0.64  1.00  0.957  0.846  1.072  0.4500  0.086      0   0.76     30
MACS_J0329.6-0211           3257    0.5    0.1  6.21  0.00  0.00  5.74  4.71  7.26  0.56  0.27  0.89   1.88e-03   1.68e-03   2.09e-03  0.91  0.74  1.16  0.906  0.803  1.010  0.4500  0.088      0   1.05     30
MACS_J0329.6-0211           3257   0.75    0.1  6.21  0.00  0.00  5.03  4.12  6.33  0.39  0.15  0.67   2.20e-03   1.97e-03   2.45e-03  0.80  0.64  1.01  1.058  0.940  1.180  0.4500  0.091      0   0.84     31
MACS_J0329.6-0211           3257    1.0    0.1  6.21  0.00  0.00  5.74  4.59  7.46  0.44  0.18  0.73   1.99e-03   1.78e-03   2.24e-03  0.91  0.72  1.19  0.958  0.850  1.079  0.4500  0.088      0   0.78     31
MACS_J0329.6-0211           3257    2.0    0.1  6.21  0.00  0.00  5.51  4.38  7.24  0.30  0.05  0.57   1.90e-03   1.69e-03   2.12e-03  0.87  0.69  1.16  0.913  0.807  1.022  0.4500  0.076      0   0.51     26
MACS_J0329.6-0211           3257    3.0    0.1  6.21  0.00  0.00  5.38  4.31  6.95  0.18  0.00  0.40   2.09e-03   1.87e-03   2.36e-03  0.85  0.68  1.11  1.006  0.894  1.136  0.4500  0.086      0   1.45     29
MACS_J0329.6-0211           3257    0.5   0.05  6.21  0.00  0.00  6.16  4.97  7.91  0.67  0.33  1.06   1.69e-03   1.49e-03   1.88e-03  0.98  0.78  1.26  0.811  0.715  0.909  0.4500  0.081      0   0.80     28
MACS_J0329.6-0211           3257   0.75   0.05  6.21  0.00  0.00  6.21  4.89  8.16  0.45  0.18  0.76   1.85e-03   1.64e-03   2.08e-03  0.99  0.77  1.30  0.888  0.786  1.003  0.4500  0.086      0   1.25     30
MACS_J0329.6-0211           3257    1.0   0.05  6.21  0.00  0.00  6.61  5.03  9.00  0.28  0.03  0.53   1.92e-03   1.73e-03   2.15e-03  1.05  0.79  1.44  0.922  0.824  1.038  0.4500  0.086      0   1.39     29
MACS_J0329.6-0211           3257    2.0   0.05  6.21  0.00  0.00  7.30  5.69  9.85  0.53  0.23  0.88   1.78e-03   1.60e-03   1.99e-03  1.16  0.89  1.57  0.858  0.766  0.960  0.4500  0.089      0   0.82     31
MACS_J0329.6-0211           3257    3.0   0.05  6.21  0.00  0.00  6.22  4.87  8.30  0.23  0.00  0.49   1.96e-03   1.77e-03   2.19e-03  0.99  0.76  1.32  0.943  0.844  1.055  0.4500  0.086      0   1.05     29
MACS_J0329.6-0211           3582    0.5    0.4  6.21  0.00  0.00  5.82  5.00  6.88  0.44  0.26  0.65   1.85e-03   1.71e-03   2.00e-03  0.92  0.78  1.11  0.888  0.815  0.968  0.4500  0.081      0   1.01     53
MACS_J0329.6-0211           3582   0.75    0.4  6.21  0.00  0.00  6.10  5.13  7.43  0.37  0.19  0.57   1.71e-03   1.57e-03   1.86e-03  0.97  0.80  1.19  0.820  0.751  0.899  0.4500  0.076      0   1.17     51
MACS_J0329.6-0211           3582    1.0    0.4  6.21  0.00  0.00  5.01  4.32  5.87  0.53  0.35  0.75   1.85e-03   1.71e-03   2.02e-03  0.80  0.67  0.94  0.890  0.814  0.974  0.4500  0.078      0   0.70     51
MACS_J0329.6-0211           3582    2.0    0.4  6.21  0.00  0.00  3.99  3.50  4.60  0.22  0.08  0.38   2.25e-03   2.06e-03   2.46e-03  0.63  0.55  0.74  1.081  0.984  1.189  0.4500  0.078      0   1.12     51
MACS_J0329.6-0211           3582    3.0    0.4  6.21  0.00  0.00  3.93  3.49  4.46  0.50  0.31  0.72   2.14e-03   1.96e-03   2.33e-03  0.62  0.54  0.72  1.027  0.934  1.123  0.4500  0.080      0   1.09     53
MACS_J0329.6-0211           3582    0.5    0.3  6.21  0.00  0.00  6.45  5.48  7.65  0.59  0.38  0.80   1.80e-03   1.67e-03   1.96e-03  1.02  0.86  1.23  0.865  0.795  0.945  0.4500  0.085      0   0.87     56
MACS_J0329.6-0211           3582   0.75    0.3  6.21  0.00  0.00  5.94  5.00  7.18  0.31  0.15  0.48   1.97e-03   1.81e-03   2.13e-03  0.94  0.78  1.15  0.945  0.866  1.030  0.4500  0.085      0   1.22     56
MACS_J0329.6-0211           3582    1.0    0.3  6.21  0.00  0.00  5.23  4.46  6.21  0.52  0.32  0.73   1.84e-03   1.69e-03   2.01e-03  0.83  0.70  1.00  0.885  0.809  0.968  0.4500  0.080      0   1.20     53
MACS_J0329.6-0211           3582    2.0    0.3  6.21  0.00  0.00  4.90  4.26  5.72  0.26  0.11  0.42   2.21e-03   2.04e-03   2.40e-03  0.78  0.66  0.92  1.063  0.975  1.158  0.4500  0.086      0   0.92     57
MACS_J0329.6-0211           3582    3.0    0.3  6.21  0.00  0.00  4.93  4.28  5.75  0.37  0.21  0.55   2.12e-03   1.96e-03   2.31e-03  0.78  0.67  0.92  1.021  0.937  1.115  0.4500  0.087      0   1.15     57
MACS_J0329.6-0211           3582    0.5    0.2  6.21  0.00  0.00  5.70  4.90  6.74  0.28  0.11  0.45   2.00e-03   1.86e-03   2.16e-03  0.90  0.76  1.08  0.962  0.887  1.043  0.4500  0.084      0   1.07     55
MACS_J0329.6-0211           3582   0.75    0.2  6.21  0.00  0.00  5.44  4.67  6.43  0.34  0.18  0.52   2.02e-03   1.88e-03   2.18e-03  0.86  0.73  1.03  0.973  0.896  1.055  0.4500  0.085      0   1.08     56
MACS_J0329.6-0211           3582    1.0    0.2  6.21  0.00  0.00  5.44  4.69  6.41  0.43  0.26  0.61   2.08e-03   1.92e-03   2.24e-03  0.86  0.73  1.03  0.999  0.914  1.083  0.4500  0.088      0   0.71     59
MACS_J0329.6-0211           3582    2.0    0.2  6.21  0.00  0.00  5.57  4.78  6.54  0.31  0.16  0.48   2.02e-03   1.87e-03   2.19e-03  0.88  0.75  1.05  0.971  0.891  1.056  0.4500  0.083      0   0.73     54
