# Model: wabs(mekal) for r2500-50 spectra; Fit Range = 0.7 - 7.0; Count Rates = 0.7 - 7.0 keV
# Nh frozen = yes; Fe frozen = no; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID  AddTx    Eta  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi T/TBF    lo    hi  N/NBF     lo     hi       z     Cr   Junk  chisq    dof
MACS_J1108.8+0906           3252   0.75   0.05  2.52  0.00  0.00  6.67  5.26  8.60  0.00  0.00  0.24   1.41e-03   1.32e-03   1.52e-03  1.02  0.77  1.35  1.023  0.927  1.129  0.4493  0.101      0   0.98     37
MACS_J1108.8+0906           3252    1.0   0.05  2.52  0.00  0.00  4.60  3.95  5.48  0.49  0.15  0.91   1.31e-03   1.16e-03   1.48e-03  0.71  0.57  0.87  0.952  0.827  1.089  0.4493  0.098      0   0.60     37
MACS_J1108.8+0906           3252    2.0   0.05  2.52  0.00  0.00  6.39  5.20  8.17  0.21  0.00  0.53   1.35e-03   1.23e-03   1.48e-03  0.98  0.76  1.29  0.977  0.867  1.096  0.4493  0.100      0   0.87     35
MACS_J1108.8+0906           3252    3.0   0.05  2.52  0.00  0.00  6.35  5.00  8.46  0.24  0.00  0.62   1.28e-03   1.16e-03   1.41e-03  0.97  0.73  1.33  0.926  0.820  1.043  0.4493  0.098      0   1.19     35
MACS_J1108.8+0906           5009    0.5    0.4  2.52  0.00  0.00  5.45  4.74  6.34  0.60  0.36  0.88   1.24e-03   1.15e-03   1.33e-03  0.84  0.68  1.02  0.897  0.810  0.992  0.4493  0.098      0   1.23     68
MACS_J1108.8+0906           5009   0.75    0.4  2.52  0.00  0.00  4.99  4.32  5.87  0.46  0.24  0.71   1.24e-03   1.16e-03   1.34e-03  0.77  0.62  0.94  0.901  0.814  0.997  0.4493  0.092      0   1.15     65
MACS_J1108.8+0906           5009    1.0    0.4  2.52  0.00  0.00  4.17  3.66  4.81  0.28  0.09  0.49   1.37e-03   1.26e-03   1.48e-03  0.64  0.53  0.77  0.994  0.893  1.099  0.4493  0.090      0   1.09     61
MACS_J1108.8+0906           5009    2.0    0.4  2.52  0.00  0.00  4.18  3.72  4.76  0.48  0.26  0.73   1.32e-03   1.22e-03   1.44e-03  0.64  0.53  0.77  0.959  0.861  1.066  0.4493  0.094      0   1.18     64
MACS_J1108.8+0906           5009    3.0    0.4  2.52  0.00  0.00  4.43  3.93  5.06  0.32  0.14  0.54   1.43e-03   1.31e-03   1.52e-03  0.68  0.56  0.82  1.035  0.928  1.138  0.4493  0.098      0   1.01     67
MACS_J1108.8+0906           5009    0.5    0.3  2.52  0.00  0.00  5.92  5.14  6.93  0.51  0.26  0.79   1.18e-03   1.09e-03   1.26e-03  0.91  0.74  1.11  0.853  0.770  0.940  0.4493  0.091      0   1.18     64
MACS_J1108.8+0906           5009   0.75    0.3  2.52  0.00  0.00  6.38  5.41  7.71  0.31  0.09  0.54   1.19e-03   1.11e-03   1.27e-03  0.98  0.79  1.23  0.863  0.783  0.950  0.4493  0.090      0   1.17     65
MACS_J1108.8+0906           5009    1.0    0.3  2.52  0.00  0.00  4.51  3.97  5.19  0.39  0.20  0.61   1.36e-03   1.26e-03   1.46e-03  0.69  0.57  0.84  0.986  0.888  1.088  0.4493  0.096      0   1.25     67
MACS_J1108.8+0906           5009    2.0    0.3  2.52  0.00  0.00  4.82  4.25  5.51  0.43  0.22  0.66   1.37e-03   1.27e-03   1.46e-03  0.74  0.61  0.89  0.990  0.893  1.091  0.4493  0.099      0   1.21     67
MACS_J1108.8+0906           5009    3.0    0.3  2.52  0.00  0.00  4.49  4.01  5.06  0.36  0.17  0.57   1.43e-03   1.33e-03   1.54e-03  0.69  0.57  0.82  1.038  0.939  1.148  0.4493  0.100      0   0.78     69
MACS_J1108.8+0906           5009    0.5    0.2  2.52  0.00  0.00  5.78  4.95  6.88  0.29  0.09  0.49   1.34e-03   1.25e-03   1.43e-03  0.89  0.72  1.10  0.969  0.880  1.064  0.4493  0.097      0   0.93     67
MACS_J1108.8+0906           5009   0.75    0.2  2.52  0.00  0.00  5.25  4.53  6.16  0.19  0.02  0.37   1.39e-03   1.30e-03   1.49e-03  0.81  0.65  0.99  1.005  0.916  1.107  0.4493  0.097      0   1.26     67
MACS_J1108.8+0906           5009    1.0    0.2  2.52  0.00  0.00  5.24  4.52  6.16  0.25  0.07  0.44   1.38e-03   1.28e-03   1.47e-03  0.80  0.65  0.99  0.997  0.904  1.095  0.4493  0.096      0   0.88     68
MACS_J1108.8+0906           5009    2.0    0.2  2.52  0.00  0.00  4.61  4.08  5.28  0.37  0.17  0.60   1.37e-03   1.27e-03   1.47e-03  0.71  0.59  0.85  0.995  0.897  1.098  0.4493  0.096      0   0.87     68
MACS_J1108.8+0906           5009    3.0    0.2  2.52  0.00  0.00  4.63  4.13  5.24  0.46  0.25  0.71   1.40e-03   1.30e-03   1.51e-03  0.71  0.59  0.85  1.014  0.917  1.122  0.4493  0.101      0   0.97     69
MACS_J1108.8+0906           5009    0.5   0.15  2.52  0.00  0.00  4.85  4.27  5.61  0.34  0.14  0.55   1.38e-03   1.29e-03   1.49e-03  0.74  0.61  0.90  1.002  0.909  1.106  0.4493  0.097      0   1.15     67
MACS_J1108.8+0906           5009   0.75   0.15  2.52  0.00  0.00  6.50  5.51  7.78  0.09  0.00  0.28   1.41e-03   1.33e-03   1.49e-03  1.00  0.80  1.24  1.023  0.932  1.117  0.4493  0.100      0   0.96     69
MACS_J1108.8+0906           5009    1.0   0.15  2.52  0.00  0.00  5.36  4.66  6.25  0.35  0.15  0.57   1.37e-03   1.28e-03   1.46e-03  0.82  0.67  1.00  0.994  0.900  1.090  0.4493  0.100      0   1.23     67
MACS_J1108.8+0906           5009    2.0   0.15  2.52  0.00  0.00  5.55  4.77  6.56  0.28  0.09  0.48   1.35e-03   1.27e-03   1.44e-03  0.85  0.69  1.05  0.976  0.889  1.075  0.4493  0.097      0   0.95     66
MACS_J1108.8+0906           5009    3.0   0.15  2.52  0.00  0.00  5.58  4.89  6.42  0.48  0.25  0.72   1.34e-03   1.25e-03   1.44e-03  0.86  0.70  1.03  0.974  0.882  1.072  0.4493  0.100      0   0.77     70
MACS_J1108.8+0906           5009    0.5    0.1  2.52  0.00  0.00  6.62  5.71  7.86  0.34  0.12  0.57   1.34e-03   1.25e-03   1.42e-03  1.02  0.83  1.26  0.969  0.881  1.062  0.4493  0.100      0   0.94     69
MACS_J1108.8+0906           5009   0.75    0.1  2.52  0.00  0.00  5.51  4.81  6.39  0.31  0.10  0.54   1.34e-03   1.25e-03   1.43e-03  0.84  0.69  1.03  0.969  0.880  1.069  0.4493  0.097      0   1.23     67
MACS_J1108.8+0906           5009    1.0    0.1  2.52  0.00  0.00  5.90  5.10  6.92  0.72  0.45  1.01   1.22e-03   1.13e-03   1.32e-03  0.91  0.74  1.11  0.885  0.800  0.979  0.4493  0.098      0   0.83     69
MACS_J1108.8+0906           5009    2.0    0.1  2.52  0.00  0.00  5.63  4.88  6.59  0.47  0.24  0.71   1.34e-03   1.25e-03   1.43e-03  0.86  0.71  1.06  0.973  0.881  1.069  0.4493  0.101      0   0.86     69
MACS_J1108.8+0906           5009    3.0    0.1  2.52  0.00  0.00  6.28  5.45  7.32  0.21  0.04  0.40   1.42e-03   1.34e-03   1.52e-03  0.96  0.79  1.17  1.031  0.941  1.132  0.4493  0.104      0   1.22     70
MACS_J1108.8+0906           5009    0.5   0.05  2.52  0.00  0.00  6.90  5.84  8.34  0.22  0.02  0.43   1.35e-03   1.27e-03   1.43e-03  1.06  0.85  1.33  0.979  0.890  1.071  0.4493  0.100      0   1.10     69
MACS_J1108.8+0906           5009   0.75   0.05  2.52  0.00  0.00  5.37  4.69  6.23  0.39  0.18  0.61   1.35e-03   1.26e-03   1.45e-03  0.82  0.68  1.00  0.978  0.890  1.079  0.4493  0.098      0   0.84     67
MACS_J1108.8+0906           5009    1.0   0.05  2.52  0.00  0.00  5.93  5.09  7.05  0.30  0.10  0.50   1.30e-03   1.22e-03   1.39e-03  0.91  0.74  1.13  0.943  0.858  1.039  0.4493  0.095      0   1.02     66
MACS_J1108.8+0906           5009    2.0   0.05  2.52  0.00  0.00  5.52  4.74  6.58  0.28  0.09  0.49   1.37e-03   1.28e-03   1.46e-03  0.85  0.69  1.05  0.994  0.903  1.091  0.4493  0.098      0   1.04     65
MACS_J1108.8+0906           5009    3.0   0.05  2.52  0.00  0.00  6.35  5.40  7.61  0.18  0.00  0.38   1.40e-03   1.31e-03   1.44e-03  0.97  0.78  1.21  1.014  0.922  1.094  0.4493  0.099      0   0.83     68
MACS_J1115.2+5320           3253    0.5    0.4  0.98  0.00  0.00  7.29  5.55 10.01  0.09  0.00  0.39   1.63e-03   1.50e-03   1.75e-03  0.82  0.60  1.15  0.903  0.814  0.991  0.4390  0.127      0   0.82     40
MACS_J1115.2+5320           3253   0.75    0.4  0.98  0.00  0.00  6.72  5.31  8.88  0.67  0.30  1.10   1.44e-03   1.30e-03   1.59e-03  0.75  0.57  1.03  0.795  0.706  0.893  0.4390  0.126      0   0.81     39
MACS_J1115.2+5320           3253    1.0    0.4  0.98  0.00  0.00  4.27  3.66  5.11  0.59  0.26  1.01   1.57e-03   1.39e-03   1.76e-03  0.48  0.39  0.60  0.869  0.757  0.987  0.4390  0.125      0   0.86     39
MACS_J1115.2+5320           3253    2.0    0.4  0.98  0.00  0.00  4.17  3.55  5.02  0.53  0.24  0.90   1.65e-03   1.47e-03   1.83e-03  0.47  0.38  0.59  0.913  0.801  1.030  0.4390  0.132      0   1.45     40
MACS_J1115.2+5320           3253    3.0    0.4  0.98  0.00  0.00  5.11  4.33  6.22  0.46  0.14  0.83   1.75e-03   1.59e-03   1.93e-03  0.57  0.46  0.73  0.968  0.862  1.084  0.4390  0.139      0   0.84     43
MACS_J1115.2+5320           3253    0.5    0.3  0.98  0.00  0.00  7.65  6.10 10.15  0.50  0.13  0.91   1.65e-03   1.49e-03   1.79e-03  0.86  0.65  1.17  0.909  0.811  1.009  0.4390  0.138      0   0.66     43
MACS_J1115.2+5320           3253   0.75    0.3  0.98  0.00  0.00  6.90  5.42  9.16  0.45  0.09  0.82   1.60e-03   1.46e-03   1.75e-03  0.77  0.58  1.06  0.884  0.794  0.984  0.4390  0.135      0   1.12     43
MACS_J1115.2+5320           3253    1.0    0.3  0.98  0.00  0.00  4.29  3.60  5.27  0.30  0.05  0.61   1.68e-03   1.52e-03   1.86e-03  0.48  0.38  0.62  0.930  0.828  1.046  0.4390  0.124      0   1.12     39
MACS_J1115.2+5320           3253    2.0    0.3  0.98  0.00  0.00  5.06  4.32  6.10  0.77  0.40  1.23   1.56e-03   1.39e-03   1.74e-03  0.57  0.46  0.72  0.863  0.757  0.976  0.4390  0.135      0   0.87     43
MACS_J1115.2+5320           3253    3.0    0.3  0.98  0.00  0.00  5.12  4.35  6.17  0.34  0.09  0.63   1.87e-03   1.70e-03   2.05e-03  0.57  0.46  0.72  1.033  0.924  1.153  0.4390  0.142      0   0.75     43
MACS_J1115.2+5320           3253    0.5    0.2  0.98  0.00  0.00  9.19  7.16 12.69  0.56  0.15  1.00   1.61e-03   1.47e-03   1.76e-03  1.03  0.77  1.46  0.891  0.798  0.990  0.4390  0.140      0   0.77     43
MACS_J1115.2+5320           3253   0.75    0.2  0.98  0.00  0.00  6.49  5.29  8.25  0.71  0.35  1.12   1.51e-03   1.36e-03   1.65e-03  0.73  0.57  0.96  0.833  0.739  0.929  0.4390  0.132      0   1.03     40
MACS_J1115.2+5320           3253    1.0    0.2  0.98  0.00  0.00  7.08  5.62  9.35  0.18  0.00  0.46   1.82e-03   1.67e-03   1.95e-03  0.79  0.60  1.08  1.004  0.904  1.104  0.4390  0.143      0   0.86     45
MACS_J1115.2+5320           3253    2.0    0.2  0.98  0.00  0.00  5.96  4.91  7.58  0.41  0.11  0.74   1.62e-03   1.48e-03   1.76e-03  0.67  0.52  0.88  0.897  0.801  0.995  0.4390  0.133      0   1.48     42
MACS_J1115.2+5320           3253    3.0    0.2  0.98  0.00  0.00  6.97  5.65  9.03  0.38  0.07  0.72   1.75e-03   1.61e-03   1.90e-03  0.78  0.60  1.04  0.968  0.871  1.074  0.4390  0.141      0   0.61     43
MACS_J1115.2+5320           3253    0.5   0.15  0.98  0.00  0.00  8.12  6.34 10.85  0.09  0.00  0.37   1.84e-03   1.70e-03   1.97e-03  0.91  0.68  1.25  1.016  0.920  1.115  0.4390  0.142      0   0.73     42
MACS_J1115.2+5320           3253   0.75   0.15  0.98  0.00  0.00  7.69  6.10 10.38  0.24  0.00  0.58   1.68e-03   1.53e-03   1.82e-03  0.86  0.65  1.20  0.927  0.832  1.027  0.4390  0.137      0   1.19     42
MACS_J1115.2+5320           3253    1.0   0.15  0.98  0.00  0.00  6.14  5.01  8.02  0.47  0.10  0.87   1.65e-03   1.49e-03   1.81e-03  0.69  0.54  0.93  0.910  0.811  1.016  0.4390  0.134      0   0.66     41
MACS_J1115.2+5320           3253    2.0   0.15  0.98  0.00  0.00  7.71  6.17 10.20  0.34  0.02  0.69   1.77e-03   1.62e-03   1.92e-03  0.87  0.66  1.18  0.979  0.881  1.081  0.4390  0.145      0   0.75     45
MACS_J1115.2+5320           3253    3.0   0.15  0.98  0.00  0.00  7.48  6.02  9.79  0.42  0.08  0.79   1.68e-03   1.54e-03   1.83e-03  0.84  0.64  1.13  0.927  0.836  1.031  0.4390  0.139      0   0.87     44
MACS_J1115.2+5320           3253    0.5    0.1  0.98  0.00  0.00 10.77  7.92 16.20  0.34  0.00  0.88   1.61e-03   1.44e-03   1.76e-03  1.21  0.85  1.85  0.887  0.784  0.992  0.4390  0.135      0   1.11     42
MACS_J1115.2+5320           3253   0.75    0.1  0.98  0.00  0.00  6.32  5.25  7.92  0.70  0.32  1.14   1.56e-03   1.40e-03   1.71e-03  0.71  0.56  0.92  0.859  0.763  0.963  0.4390  0.136      0   0.82     42
MACS_J1115.2+5320           3253    1.0    0.1  0.98  0.00  0.00  9.21  7.00 13.47  0.22  0.00  0.61   1.63e-03   1.49e-03   1.76e-03  1.03  0.75  1.54  0.900  0.809  0.995  0.4390  0.135      0   0.96     43
MACS_J1115.2+5320           3253    2.0    0.1  0.98  0.00  0.00  6.83  5.63  8.73  0.56  0.21  0.96   1.67e-03   1.51e-03   1.81e-03  0.77  0.60  1.01  0.921  0.821  1.021  0.4390  0.141      0   1.23     44
MACS_J1115.2+5320           3253    3.0    0.1  0.98  0.00  0.00  7.24  5.87  9.38  0.28  0.00  0.61   1.80e-03   1.66e-03   1.96e-03  0.81  0.63  1.09  0.995  0.900  1.105  0.4390  0.145      0   0.97     44
MACS_J1115.2+5320           3253    0.5   0.05  0.98  0.00  0.00  9.46  7.30 13.68  0.62  0.17  1.13   1.60e-03   1.45e-03   1.76e-03  1.06  0.79  1.56  0.882  0.787  0.989  0.4390  0.141      0   1.05     44
MACS_J1115.2+5320           3253   0.75   0.05  0.98  0.00  0.00  9.97  7.46 14.47  0.12  0.00  0.47   1.73e-03   1.59e-03   1.85e-03  1.12  0.80  1.66  0.955  0.861  1.046  0.4390  0.136      0   0.77     43
MACS_J1115.2+5320           3253    1.0   0.05  0.98  0.00  0.00 10.58  7.84 15.53  0.11  0.00  0.49   1.73e-03   1.59e-03   1.84e-03  1.19  0.85  1.77  0.958  0.862  1.046  0.4390  0.139      0   1.10     42
MACS_J1115.2+5320           3253    2.0   0.05  0.98  0.00  0.00  6.73  5.45  8.79  0.38  0.05  0.74   1.66e-03   1.51e-03   1.81e-03  0.76  0.58  1.02  0.916  0.821  1.018  0.4390  0.133      0   0.91     41
MACS_J1115.2+5320           3253    3.0   0.05  0.98  0.00  0.00  7.80  6.22 10.75  0.24  0.00  0.59   1.69e-03   1.54e-03   1.83e-03  0.88  0.67  1.24  0.934  0.838  1.032  0.4390  0.137      0   1.12     43
MACS_J1115.2+5320           5008    0.5    0.4  0.98  0.00  0.00  6.56  5.68  7.70  0.54  0.31  0.78   1.66e-03   1.55e-03   1.76e-03  0.74  0.60  0.91  0.917  0.840  0.999  0.4390  0.135      0   1.06     77
MACS_J1115.2+5320           5008   0.75    0.4  0.98  0.00  0.00  4.54  3.98  5.30  0.30  0.11  0.49   1.75e-03   1.64e-03   1.88e-03  0.51  0.42  0.63  0.968  0.886  1.061  0.4390  0.126      0   1.47     72
MACS_J1115.2+5320           5008    1.0    0.4  0.98  0.00  0.00  4.96  4.31  5.79  0.41  0.22  0.62   1.74e-03   1.63e-03   1.85e-03  0.56  0.46  0.69  0.963  0.883  1.050  0.4390  0.131      0   0.94     76
MACS_J1115.2+5320           5008    2.0    0.4  0.98  0.00  0.00  4.79  4.25  5.50  0.34  0.16  0.52   1.87e-03   1.76e-03   1.99e-03  0.54  0.45  0.65  1.034  0.952  1.131  0.4390  0.137      0   1.04     78
MACS_J1115.2+5320           5008    3.0    0.4  0.98  0.00  0.00  5.20  4.61  5.95  0.40  0.21  0.60   1.82e-03   1.70e-03   1.93e-03  0.58  0.48  0.71  1.003  0.920  1.093  0.4390  0.136      0   0.70     79
MACS_J1115.2+5320           5008    0.5    0.3  0.98  0.00  0.00  7.49  6.43  8.91  0.53  0.29  0.79   1.61e-03   1.51e-03   1.71e-03  0.84  0.68  1.05  0.889  0.816  0.970  0.4390  0.132      0   0.95     77
MACS_J1115.2+5320           5008   0.75    0.3  0.98  0.00  0.00  7.59  6.35  9.28  0.28  0.07  0.49   1.79e-03   1.69e-03   1.89e-03  0.85  0.68  1.08  0.989  0.911  1.074  0.4390  0.140      0   1.13     81
MACS_J1115.2+5320           5008    1.0    0.3  0.98  0.00  0.00  5.74  4.93  6.82  0.24  0.07  0.43   1.79e-03   1.69e-03   1.90e-03  0.64  0.52  0.80  0.991  0.910  1.078  0.4390  0.134      0   1.28     78
MACS_J1115.2+5320           5008    2.0    0.3  0.98  0.00  0.00  5.32  4.69  6.13  0.35  0.17  0.53   1.92e-03   1.80e-03   2.03e-03  0.60  0.49  0.73  1.059  0.973  1.153  0.4390  0.144      0   1.16     80
MACS_J1115.2+5320           5008    3.0    0.3  0.98  0.00  0.00  4.89  4.36  5.52  0.45  0.26  0.66   1.79e-03   1.67e-03   1.91e-03  0.55  0.46  0.66  0.988  0.904  1.083  0.4390  0.134      0   0.88     78
MACS_J1115.2+5320           5008    0.5    0.2  0.98  0.00  0.00  8.66  7.29 10.53  0.53  0.28  0.80   1.64e-03   1.54e-03   1.74e-03  0.97  0.78  1.23  0.905  0.832  0.987  0.4390  0.136      0   1.03     77
MACS_J1115.2+5320           5008   0.75    0.2  0.98  0.00  0.00  5.95  5.23  6.90  0.43  0.23  0.64   1.76e-03   1.66e-03   1.87e-03  0.67  0.55  0.82  0.974  0.895  1.063  0.4390  0.137      0   0.90     78
MACS_J1115.2+5320           5008    1.0    0.2  0.98  0.00  0.00  7.25  6.13  8.74  0.32  0.12  0.53   1.74e-03   1.64e-03   1.84e-03  0.81  0.65  1.03  0.959  0.885  1.046  0.4390  0.137      0   1.16     79
MACS_J1115.2+5320           5008    2.0    0.2  0.98  0.00  0.00  5.60  4.94  6.44  0.57  0.37  0.80   1.79e-03   1.68e-03   1.91e-03  0.63  0.52  0.77  0.991  0.910  1.084  0.4390  0.144      0   1.16     83
MACS_J1115.2+5320           5008    3.0    0.2  0.98  0.00  0.00  6.85  5.90  8.06  0.25  0.08  0.43   1.90e-03   1.80e-03   2.01e-03  0.77  0.62  0.95  1.051  0.970  1.142  0.4390  0.145      0   0.75     85
MACS_J1115.2+5320           5008    0.5   0.15  0.98  0.00  0.00  7.85  6.80  9.25  0.52  0.28  0.79   1.66e-03   1.56e-03   1.76e-03  0.88  0.72  1.09  0.916  0.842  1.001  0.4390  0.136      0   1.02     79
MACS_J1115.2+5320           5008   0.75   0.15  0.98  0.00  0.00  7.62  6.49  9.11  0.29  0.10  0.50   1.82e-03   1.72e-03   1.93e-03  0.85  0.69  1.07  1.007  0.928  1.096  0.4390  0.144      0   1.14     82
MACS_J1115.2+5320           5008    1.0   0.15  0.98  0.00  0.00  6.32  5.48  7.39  0.31  0.13  0.51   1.75e-03   1.64e-03   1.85e-03  0.71  0.58  0.87  0.967  0.887  1.052  0.4390  0.134      0   1.15     78
MACS_J1115.2+5320           5008    2.0   0.15  0.98  0.00  0.00  8.10  6.82  9.86  0.36  0.14  0.59   1.73e-03   1.63e-03   1.83e-03  0.91  0.73  1.15  0.955  0.881  1.041  0.4390  0.139      0   1.09     81
MACS_J1115.2+5320           5008    3.0   0.15  0.98  0.00  0.00  7.31  6.24  8.73  0.20  0.03  0.39   1.85e-03   1.75e-03   1.94e-03  0.82  0.66  1.03  1.022  0.942  1.107  0.4390  0.141      0   1.11     84
MACS_J1115.2+5320           5008    0.5    0.1  0.98  0.00  0.00  8.85  7.39 11.00  0.55  0.28  0.84   1.69e-03   1.59e-03   1.80e-03  0.99  0.79  1.28  0.936  0.860  1.020  0.4390  0.141      0   0.90     81
MACS_J1115.2+5320           5008   0.75    0.1  0.98  0.00  0.00  7.44  6.41  8.83  0.49  0.27  0.72   1.77e-03   1.66e-03   1.87e-03  0.84  0.68  1.04  0.976  0.897  1.061  0.4390  0.143      0   0.84     85
MACS_J1115.2+5320           5008    1.0    0.1  0.98  0.00  0.00  8.55  7.07 10.68  0.23  0.00  0.45   1.75e-03   1.65e-03   1.85e-03  0.96  0.75  1.24  0.965  0.891  1.052  0.4390  0.136      0   0.83     78
MACS_J1115.2+5320           5008    2.0    0.1  0.98  0.00  0.00  7.32  6.23  8.70  0.22  0.03  0.42   1.80e-03   1.69e-03   1.89e-03  0.82  0.66  1.02  0.992  0.914  1.078  0.4390  0.137      0   0.86     80
MACS_J1115.2+5320           5008    3.0    0.1  0.98  0.00  0.00  8.61  7.31 10.49  0.57  0.31  0.84   1.65e-03   1.55e-03   1.75e-03  0.97  0.78  1.23  0.914  0.838  0.995  0.4390  0.138      0   1.04     79
MACS_J1115.2+5320           5008    0.5   0.05  0.98  0.00  0.00  8.97  7.37 11.38  0.15  0.00  0.39   1.84e-03   1.73e-03   1.93e-03  1.01  0.79  1.32  1.015  0.934  1.099  0.4390  0.141      0   0.87     82
MACS_J1115.2+5320           5008   0.75   0.05  0.98  0.00  0.00  7.81  6.69  9.35  0.21  0.00  0.41   1.90e-03   1.79e-03   2.00e-03  0.88  0.71  1.10  1.049  0.967  1.139  0.4390  0.145      0   0.99     83
MACS_J1115.2+5320           5008    1.0   0.05  0.98  0.00  0.00  7.23  6.22  8.61  0.23  0.04  0.43   1.79e-03   1.69e-03   1.89e-03  0.81  0.66  1.01  0.988  0.909  1.073  0.4390  0.137      0   0.86     80
MACS_J1115.2+5320           5008    2.0   0.05  0.98  0.00  0.00  7.07  6.09  8.34  0.50  0.28  0.74   1.69e-03   1.59e-03   1.79e-03  0.79  0.64  0.98  0.936  0.858  1.018  0.4390  0.137      0   0.93     79
MACS_J1115.2+5320           5008    3.0   0.05  0.98  0.00  0.00  7.63  6.55  9.06  0.31  0.10  0.52   1.87e-03   1.77e-03   1.98e-03  0.86  0.69  1.07  1.032  0.953  1.123  0.4390  0.146      0   0.93     82
MACS_J1115.2+5320           5350    0.5    0.4  0.98  0.00  0.00  8.97  6.60 14.08  0.94  0.24  1.81   1.52e-03   1.31e-03   1.76e-03  1.01  0.71  1.60  0.842  0.715  0.982  0.4390  0.136      0   1.12     24
MACS_J1115.2+5320           5350   0.75    0.4  0.98  0.00  0.00  5.84  4.21  9.07  0.53  0.04  1.20   1.58e-03   1.36e-03   1.79e-03  0.66  0.46  1.03  0.874  0.744  1.002  0.4390  0.127      0   1.48     22
MACS_J1115.2+5320           5350    1.0    0.4  0.98  0.00  0.00  5.12  4.06  6.80  0.83  0.31  1.55   1.57e-03   1.32e-03   1.80e-03  0.57  0.44  0.78  0.868  0.720  1.009  0.4390  0.132      0   1.47     23
MACS_J1115.2+5320           5350    2.0    0.4  0.98  0.00  0.00  4.19  3.45  5.29  0.53  0.11  1.08   1.79e-03   1.52e-03   2.09e-03  0.47  0.37  0.61  0.989  0.829  1.166  0.4390  0.132      0   0.86     23
MACS_J1115.2+5320           5350    3.0    0.4  0.98  0.00  0.00  6.88  4.98 10.66  0.33  0.00  0.96   1.83e-03   1.59e-03   2.07e-03  0.77  0.54  1.21  1.012  0.869  1.160  0.4390  0.136      0   0.64     23
MACS_J1115.2+5320           5350    0.5    0.3  0.98  0.00  0.00 12.52  7.96 28.49  0.28  0.00  1.27   1.58e-03   1.33e-03   1.78e-03  1.41  0.86  3.21  0.871  0.728  0.998  0.4390  0.129      0   1.44     23
MACS_J1115.2+5320           5350   0.75    0.3  0.98  0.00  0.00  5.79  4.45  8.07  0.37  0.00  0.84   1.76e-03   1.56e-03   1.98e-03  0.65  0.48  0.93  0.974  0.850  1.110  0.4390  0.134      0   1.16     23
MACS_J1115.2+5320           5350    1.0    0.3  0.98  0.00  0.00  4.82  3.63  7.62  0.86  0.28  1.73   1.57e-03   1.29e-03   1.81e-03  0.54  0.39  0.87  0.869  0.705  1.012  0.4390  0.138      0   1.84     24
MACS_J1115.2+5320           5350    2.0    0.3  0.98  0.00  0.00  5.29  4.12  7.20  0.50  0.09  1.02   1.78e-03   1.56e-03   2.01e-03  0.59  0.44  0.83  0.983  0.851  1.127  0.4390  0.134      0   0.94     23
MACS_J1115.2+5320           5350    3.0    0.3  0.98  0.00  0.00  7.95  5.70 12.04  0.16  0.00  0.63   1.76e-03   1.57e-03   1.95e-03  0.89  0.62  1.37  0.974  0.856  1.094  0.4390  0.133      0   0.87     23
MACS_J1115.2+5320           5350    0.5    0.2  0.98  0.00  0.00  6.58  5.03  9.50  0.46  0.02  0.96   1.75e-03   1.55e-03   1.96e-03  0.74  0.54  1.09  0.967  0.843  1.102  0.4390  0.137      0   0.76     24
MACS_J1115.2+5320           5350   0.75    0.2  0.98  0.00  0.00  5.71  4.43  8.19  0.44  0.00  1.07   1.73e-03   1.47e-03   1.98e-03  0.64  0.48  0.94  0.958  0.805  1.106  0.4390  0.132      0   1.24     22
MACS_J1115.2+5320           5350    1.0    0.2  0.98  0.00  0.00  7.57  5.30 12.05  0.87  0.30  1.66   1.61e-03   1.39e-03   1.83e-03  0.85  0.57  1.37  0.889  0.757  1.027  0.4390  0.137      0   1.03     23
MACS_J1115.2+5320           5350    2.0    0.2  0.98  0.00  0.00  8.09  5.99 11.76  0.00  0.00  0.28   1.86e-03   1.72e-03   2.00e-03  0.91  0.65  1.35  1.029  0.930  1.131  0.4390  0.133      0   0.70     23
MACS_J1115.2+5320           5350    3.0    0.2  0.98  0.00  0.00  6.02  4.70  8.29  0.29  0.00  0.69   1.98e-03   1.76e-03   2.19e-03  0.68  0.50  0.95  1.092  0.960  1.230  0.4390  0.147      0   0.92     25
MACS_J1115.2+5320           5350    0.5   0.15  0.98  0.00  0.00  7.20  5.53  9.39  0.78  0.18  1.47   1.59e-03   1.38e-03   1.82e-03  0.81  0.59  1.09  0.880  0.753  1.017  0.4390  0.137      0   0.94     24
MACS_J1115.2+5320           5350   0.75   0.15  0.98  0.00  0.00  8.53  6.18 12.94  0.43  0.00  1.13   1.66e-03   1.43e-03   1.88e-03  0.96  0.67  1.48  0.915  0.780  1.051  0.4390  0.135      0   1.20     23
MACS_J1115.2+5320           5350    1.0   0.15  0.98  0.00  0.00  5.16  4.18  6.88  0.98  0.36  1.85   1.54e-03   1.27e-03   1.80e-03  0.58  0.45  0.79  0.853  0.696  1.007  0.4390  0.133      0   0.95     23
