# Model: wabs(mekal) for r5000 spectra; Fit Range = 2.0 - 7.0; Count Rates = 2.0 - 7.0 keV
# Nh frozen = no; Fe frozen = yes; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
ABELL_2670                  4959   0.00   3.68 21.08  0.00 74.50  4.23  3.54  4.92  0.25  0.25  0.25   7.68e-03   6.87e-03   9.33e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0763  0.230   79.7   1.16    233
ABELL_2744                  2212   0.00   1.82  0.00  0.00 87.51  8.68  6.58 10.92  0.19  0.19  0.19   5.28e-03   4.49e-03   6.38e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3080  0.117   66.6   0.82    102
ABELL_3112                  2516   0.00   3.00  0.00  0.00 14.64  5.21  4.84  5.57  0.51  0.51  0.51   2.37e-02   2.31e-02   2.49e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0720  0.955   85.7   1.09    252
ABELL_3158                  3201   0.00   5.57 27.07  1.31 54.40  5.01  4.49  5.63  0.30  0.30  0.30   2.61e-02   2.40e-02   2.86e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0580  0.878   86.1   1.03    305
ABELL_3266                   899   0.00   3.80  0.01  0.00 25.30 16.41 12.47 19.79  0.32  0.32  0.32   1.76e-02   1.74e-02   1.84e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0590  0.716  100.0   1.18    288
ABELL_3558                  1646   0.00   3.03 26.96  0.00 58.82  6.19  5.31  7.23  0.33  0.33  0.33   2.18e-02   2.00e-02   2.41e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0480  0.919   81.6   1.04    232
ABELL_3562                  4167   0.00   5.41 95.60 53.11 139.14  3.49  3.08  4.02  0.30  0.30  0.30   2.09e-02   1.79e-02   2.44e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0490  0.516   79.5   1.10    251
ABELL_3571                  4203   0.00   2.17  0.00  0.00  4.56  7.58  7.22  7.96  0.30  0.30  0.30   2.79e-02   2.76e-02   2.84e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0391  1.338   91.0   1.25    319
ABELL_4038                  4992   0.00   8.00 24.51  5.97 43.50  3.11  2.94  3.30  0.30  0.30  0.30   4.36e-02   4.06e-02   4.69e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0300  1.161   82.5   1.22    331
AC_114                      1562   0.00   1.54 63.14  0.00 138.71  8.47  6.84 11.22  0.30  0.30  0.30   2.28e-03   1.99e-03   2.62e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3120  0.050   64.5   1.00    135
CL_1221+4918                1662   0.00   1.00  0.01  0.00 463.78  7.20  4.73 12.62  0.30  0.30  0.30   4.85e-04   3.85e-04   8.44e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.7000  0.004   63.3   1.00     13
CL_1416+4446                 541   0.00   0.95  0.06  0.00 132.81 79.66  6.24 79.90  0.30  0.30  0.30   5.15e-04   4.30e-04   5.69e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4000  0.010  100.0   1.83      8
CL_J0542.8-4100              914   0.00   1.00  0.00  0.00 606.00  8.02  4.38 25.92  0.30  0.30  0.30   3.98e-04   2.81e-04   8.13e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.6300  0.004   72.2   0.72     10
CL_J1113.1-2615              915   0.00   0.98 598.37  0.00 1302.38 79.90 24.73 79.90  0.30  0.30  0.30   4.17e-04   2.98e-04   5.69e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.7300  0.004  100.0   4.70     10
CL_J1226.9+3332              932   0.00   1.09 15.47  0.00  0.00 10.16  0.00  0.00  0.30  0.30  0.30   1.42e-03   0.00e+00   0.00e+00  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.8900  0.006  100.0   0.00      0
CL_J2302.8+0844              918   0.00   1.16 1349.10 954.11 2092.68 79.80 36.75 79.90  0.30  0.30  0.30   8.92e-04   7.46e-04   1.37e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.7300  0.005  100.0   1.48     16
CYGNUS_A                     360   0.00   2.39  0.00  0.00  3.87  7.32  7.05  7.56  0.72  0.72  0.72   3.28e-02   3.25e-02   3.32e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0561  1.635   89.5   1.73    324
ESO_3060170                 3189   0.00   5.29 125.34 45.49 212.29  2.10  1.77  2.53  0.30  0.30  0.30   1.53e-02   1.11e-02   2.15e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0358  0.238   71.6   1.07    148
ESO_5520200                 3206   0.00   5.77 199.31 90.51 320.86  1.59  1.32  1.94  0.30  0.30  0.30   1.23e-02   7.90e-03   2.01e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0314  0.120   48.9   1.28    151
EXO_0422-086                4183   0.00   6.15 40.42  0.00 89.47  2.64  2.34  3.00  0.30  0.30  0.30   2.99e-02   2.50e-02   3.61e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0397  0.680   81.0   1.02    200
HERCULES_A                  1625   0.00   2.03  0.00  0.00 75.30  3.92  3.15  4.71  0.45  0.45  0.45   5.07e-03   4.66e-03   6.60e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1541  0.132   68.3   0.82     75
IRAS_09104+4109              509   0.00   1.40 534.43 373.56 706.00 79.90 36.76 79.90  0.30  0.30  0.30   1.19e-02   1.05e-02   1.34e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4420  0.169   89.6   1.88     42
MS_0016.9+1609               520   0.00   1.32 48.06  0.00 177.92  8.46  7.17 10.34  0.30  0.30  0.30   2.98e-03   2.65e-03   3.47e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5410  0.036   87.6   0.99     83
MS_0302.7+1658               525   0.00   0.91 27.25  0.00  0.00  3.64  0.00  0.00  0.30  0.30  0.30   9.34e-04   0.00e+00   0.00e+00  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4240  0.007   87.6   0.00      0
MS_0440.5+0204              4196   0.00   2.66 241.41 158.08 330.16 79.90 37.42 79.90  0.30  0.30  0.30   7.87e-03   7.04e-03   8.30e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1900  0.211   -0.3   1.62     65
MS_0451.6-0305               902   0.00   1.23 213.60 59.44 368.67  9.77  8.03 12.78  0.28  0.28  0.28   3.72e-03   3.14e-03   4.37e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5386  0.042   71.8   0.94     65
MS_0735.6+7421              4197   0.00   1.78 31.12  0.00 112.52  4.42  3.60  5.20  0.37  0.37  0.37   5.95e-03   5.19e-03   7.69e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2160  0.131   68.9   0.97    173
MS_0839.8+2938              2224   0.00   1.61  0.00  0.00 33.56  4.47  3.69  5.65  0.59  0.59  0.59   2.98e-03   2.82e-03   3.50e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1940  0.079   72.6   0.92     84
MS_0906.5+1110               924   0.00   2.71 152.70 53.34 266.87  3.73  2.90  5.00  0.30  0.30  0.30   7.49e-03   5.41e-03   1.09e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1630  0.131   81.9   1.15    138
MS_1006.0+1202               925   0.00   1.98  6.12  0.00 95.74 21.66 10.76 79.90  0.37  0.37  0.37   2.42e-03   2.32e-03   2.78e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2210  0.077  100.0   1.39     72
MS_1008.1-1224               926   0.00   1.63  0.00  0.00 86.38 68.40 19.41 79.90  0.72  0.72  0.72   1.84e-03   1.64e-03   1.96e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3010  0.047  100.0   1.16     63
MS_1054.5-0321               512   0.00   1.28 27.94  0.00 1884.57 25.81  0.08 79.90  0.07  0.07  0.07   1.05e-03   9.00e-04   9.50e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.8300  0.008   54.0   0.89     38
