# Model: wabs(mekal) for r5000-50 spectra; Fit Range = 0.7 - 7.0; Count Rates = 0.7 - 7.0 keV
# Nh frozen = yes; Fe frozen = yes; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
ABELL_2259                  3245   0.02   2.11  3.70  0.00  0.00  5.18  4.76  5.68  0.30  0.30  0.30   5.04e-03   4.91e-03   5.18e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1640  0.523   91.8   0.93    145
ABELL_2261                  5007   0.02   2.04  3.31  0.00  0.00  8.02  7.55  8.55  0.30  0.30  0.30   7.57e-03   7.47e-03   7.67e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2240  0.747   94.4   0.99    279
ABELL_2294                  3246   0.02   2.36  6.10  0.00  0.00 11.51  9.92 13.68  0.30  0.30  0.30   5.69e-03   5.56e-03   5.82e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1780  0.599   91.0   1.19    163
ABELL_2319                  3231   0.07   7.53  9.05  0.00  0.00  9.74  9.45 10.05  0.25  0.25  0.25   7.74e-02   7.71e-02   7.78e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0562  8.796   93.9   1.53    424
ABELL_2384                  4202   0.04   2.96  2.99  0.00  0.00  4.52  4.32  4.72  0.30  0.30  0.30   4.92e-03   4.86e-03   4.99e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0945  0.567   86.8   1.03    260
ABELL_2390                  4193   0.02   2.20  6.71  0.00  0.00 11.05 10.73 11.40  0.25  0.25  0.25   1.26e-02   1.26e-02   1.27e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2301  1.600   81.5   1.19    419
ABELL_2409                  3247   0.02   2.42  6.72  0.00  0.00  5.99  5.59  6.46  0.30  0.30  0.30   7.93e-03   7.78e-03   8.09e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1479  0.816   93.0   1.05    181
ABELL_2550                  2225   0.02   1.60  2.03  0.00  0.00  2.05  1.96  2.13  0.30  0.30  0.30   1.00e-03   9.80e-04   1.02e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1543  0.131   45.9   1.34    146
ABELL_2554                  1696   0.04   3.36  2.04  0.00  0.00  5.73  5.32  6.20  0.44  0.44  0.44   3.51e-03   3.46e-03   3.57e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1103  0.588   45.0   0.95    224
ABELL_2556                  2226   0.05   3.35  2.02  0.00  0.00  3.59  3.45  3.74  0.34  0.34  0.34   6.49e-03   6.40e-03   6.57e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0862  1.058   59.1   1.00    251
ABELL_2589                  3210   0.10   2.38  3.98  0.00  0.00  3.53  3.12  4.01  0.30  0.30  0.30   6.56e-03   6.30e-03   6.82e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0415  1.118   77.9   1.30     70
ABELL_2597                   922   0.05   1.13  2.51  0.00  0.00  4.02  3.87  4.19  0.37  0.37  0.37   6.34e-03   6.26e-03   6.42e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0854  1.125   94.3   1.13    206
ABELL_2626                  3192   0.07   3.10  4.30  0.00  0.00  3.14  3.05  3.24  0.30  0.30  0.30   7.47e-03   7.39e-03   7.56e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0573  1.160   64.8   1.16    271
ABELL_2667                  2214   0.02   1.82  1.64  0.00  0.00  6.68  6.25  7.18  0.31  0.31  0.31   8.56e-03   8.42e-03   8.70e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2300  1.235   85.0   1.05    188
ABELL_2670                  4959   0.06   3.68  2.88  0.00  0.00  4.34  4.19  4.50  0.25  0.25  0.25   6.67e-03   6.60e-03   6.75e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0763  0.770   85.7   1.35    321
ABELL_2744                  2212   0.02   1.82  1.82  0.00  0.00  9.84  9.06 10.73  0.19  0.19  0.19   5.11e-03   5.04e-03   5.18e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3080  0.634   73.8   0.89    231
ABELL_3112                  2516   0.06   3.00  2.50  0.00  0.00  5.16  5.01  5.32  0.51  0.51  0.51   1.65e-02   1.64e-02   1.66e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0720  2.952   84.4   1.27    322
ABELL_3158                  3201   0.07   5.57  1.60  0.00  0.00  5.13  5.01  5.26  0.30  0.30  0.30   2.41e-02   2.39e-02   2.42e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0580  2.962   90.7   1.24    401
ABELL_3266                   899   0.07   3.80  1.72  0.00  0.00  8.96  8.58  9.38  0.32  0.32  0.32   1.59e-02   1.58e-02   1.60e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0590  1.917   90.2   1.13    386
ABELL_3558                  1646   0.08   3.03  3.84  0.00  0.00  6.54  6.26  6.84  0.33  0.33  0.33   1.69e-02   1.67e-02   1.70e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0480  2.986   83.8   1.04    307
ABELL_3562                  4167   0.08   5.41  3.90  0.00  0.00  4.76  4.59  4.93  0.30  0.30  0.30   1.39e-02   1.38e-02   1.41e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0490  1.634   85.6   1.06    340
ABELL_3571                  4203   0.11   2.17  4.66  0.00  0.00  7.85  7.62  8.10  0.30  0.30  0.30   1.81e-02   1.80e-02   1.82e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0391  3.066   92.4   1.26    391
ABELL_4038                  4992   0.13   8.00  1.57  0.00  0.00  3.29  3.25  3.34  0.30  0.30  0.30   3.21e-02   3.20e-02   3.23e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0300  3.730   86.0   1.52    425
AC_114                      1562   0.02   1.54  1.44  0.00  0.00  7.83  7.32  8.41  0.30  0.30  0.30   2.04e-03   2.01e-03   2.07e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3120  0.267   63.7   1.01    263
CL_1221+4918                1662   0.01   1.00  1.44  0.00  0.00  7.14  6.06  8.51  0.30  0.30  0.30   4.98e-04   4.74e-04   5.23e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.7000  0.030   75.5   0.91     75
CL_J0542.8-4100              914   0.01   1.00  3.59  0.00  0.00  5.41  4.61  6.46  0.30  0.30  0.30   5.12e-04   4.79e-04   5.41e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.6300  0.032   71.2   0.66     61
CL_J1113.1-2615              915   0.01   0.98  5.51  0.00  0.00  3.75  2.98  4.77  0.30  0.30  0.30   1.97e-04   1.73e-04   2.17e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.7300  0.009   57.9   1.01     49
CL_J1226.9+3332              932   0.01   1.09  1.37  0.00  0.00 16.87 10.73 31.65  0.30  0.30  0.30   1.15e-03   1.07e-03   1.24e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.8900  0.091   55.0   0.59     27
CL_J2302.8+0844              918   0.01   1.16  5.05  0.00  0.00  5.13  4.06  6.72  0.30  0.30  0.30   2.33e-04   2.16e-04   2.57e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.7300  0.013   54.1   0.95     70
CYGNUS_A                     360   0.07   2.39 35.23  0.00  0.00  6.55  6.39  6.73  0.72  0.72  0.72   1.77e-02   1.75e-02   1.78e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0561  2.403   84.2   1.70    402
ESO_3060170                 3189   0.11   5.29  3.43  0.00  0.00  2.74  2.62  2.87  0.30  0.30  0.30   7.52e-03   7.38e-03   7.65e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0358  0.838   77.1   1.13    214
