ABELL_2597                   922   0.00   1.13  2.51  0.00  0.00  3.28  3.21  3.35  0.42  0.38  0.46   1.58e-02   1.56e-02   1.61e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0854  2.767   96.8   1.09    302
ABELL_2626                  3192   0.00   3.10  4.30  0.00  0.00  3.02  2.95  3.10  0.52  0.47  0.58   1.01e-02   9.85e-03   1.03e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0573  1.698   62.2   1.03    291
ABELL_2634                  4816   0.00   2.21  5.07  0.00  0.00  3.38  3.21  3.56  0.31  0.24  0.39   2.09e-03   2.02e-03   2.17e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0314  0.341   41.1   1.00    250
ABELL_3112                  2516   0.00   3.00  2.50  0.00  0.00  4.45  4.36  4.55  0.71  0.65  0.76   2.43e-02   2.39e-02   2.47e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0720  4.581   88.5   1.25    351
ABELL_3266                   899   0.00   3.80  1.72  0.00  0.00  8.87  8.52  9.25  0.30  0.24  0.37   1.77e-02   1.75e-02   1.79e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0590  2.128   91.2   1.17    388
ABELL_3558                  1646   0.00   3.03  3.84  0.00  0.00  6.34  6.11  6.57  0.54  0.46  0.62   2.03e-02   2.00e-02   2.07e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0480  3.769   86.1   1.03    328
ABELL_3571                  4203   0.00   2.17  4.66  0.00  0.00  7.26  7.10  7.43  0.43  0.39  0.48   2.77e-02   2.74e-02   2.79e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0391  4.790   92.5   1.34    414
ABELL_3667                  5751   0.00   6.11  5.45  0.00  0.00  6.49  6.42  6.57  0.37  0.35  0.39   3.56e-02   3.55e-02   3.58e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0556  3.892   88.2   1.80    428
ABELL_4038                  4992   0.00   8.00  1.57  0.00  0.00  3.14  3.10  3.18  0.46  0.43  0.48   3.87e-02   3.83e-02   3.91e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0300  4.787   84.7   1.25    425
CYGNUS_A                     360   0.00   2.39 30.64 30.13 31.17  5.96  5.83  6.09  0.63  0.60  0.67   3.67e-02   3.63e-02   3.71e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0561  5.129   88.9   1.88    420
ESO_3060170                 3189   0.00   5.29  3.43  0.00  0.00  2.55  2.46  2.64  0.48  0.41  0.56   9.84e-03   9.43e-03   1.02e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0358  1.192   79.5   1.04    242
ESO_5520200                 3206   0.00   5.77  4.29  0.00  0.00  2.29  2.18  2.40  0.55  0.46  0.66   4.77e-03   4.51e-03   5.04e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0314  0.598   61.1   1.17    245
HYDRA_A                     4970   0.00   4.66  3.35  3.05  3.51  3.79  3.77  3.84  0.45  0.44  0.47   4.11e-02   4.07e-02   4.12e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0549  6.813   81.1   1.70    427
MKW_04                      3234   0.00   3.83  1.90  0.00  0.00  1.88  1.85  1.91  0.85  0.80  0.91   6.84e-03   6.66e-03   7.02e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0198  1.574   61.1   1.47    283
OPHIUCHUS                   3200   0.00   3.00 33.45 33.17 33.74  8.90  8.75  9.04  0.39  0.37  0.41   1.16e-01   1.15e-01   1.16e-01  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0280 14.600   93.9   2.90    427
PKS_0745-191            6103+508   0.00   4.11 36.27 35.40 37.13 11.87 11.24 12.61  0.67  0.60  0.74   5.43e-02   5.35e-02   5.51e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1028  5.145   91.2   2.78    798
RX_J0820.9+0752             1647   0.00   3.03  2.37  0.00  0.00  2.01  1.66  2.91  0.26  0.14  0.90   3.96e-03   2.92e-03   4.30e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1100  0.497   37.3  37.61     40
SERSIC_159-03               1668   0.00   2.93  1.89  0.00  0.00  2.40  2.35  2.46  0.32  0.29  0.36   2.37e-02   2.32e-02   2.42e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0580  3.836   85.0   1.19    247
