ABELL_3558                  1646   0.00   3.03  3.84  0.00  0.00  6.72  6.19  7.31  0.49  0.39  0.59   2.00e-02   1.93e-02   2.07e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0480  1.090   82.2   1.02    245
ABELL_3562                  4167   0.00   5.41  3.90  0.00  0.00  4.65  4.34  5.00  0.22  0.14  0.31   1.50e-02   1.44e-02   1.56e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0490  0.574   76.7   1.25    264
ABELL_3571                  4203   0.00   2.17  4.66  0.00  0.00  7.58  7.26  7.93  0.41  0.37  0.46   2.74e-02   2.70e-02   2.78e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0391  1.521   90.5   1.25    330
ABELL_3667                  5751   0.00   6.11  5.45  0.00  0.00  7.58  7.39  7.77  0.35  0.32  0.38   3.42e-02   3.39e-02   3.45e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0556  1.458   88.2   1.04    346
ABELL_4038                  4992   0.00   8.00  1.57  0.00  0.00  2.87  2.80  2.95  0.24  0.19  0.29   4.25e-02   4.14e-02   4.37e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0300  1.214   76.5   1.82    340
CYGNUS_A                     360   0.00   2.39 29.89  0.00  0.00  6.57  6.37  6.79  0.57  0.53  0.61   3.60e-02   3.56e-02   3.65e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0561  1.932   88.9   1.80    339
ESO_3060170                 3189   0.00   5.29  3.43  0.00  0.00  2.45  2.26  2.68  0.20  0.03  0.38   1.06e-02   9.49e-03   1.18e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0358  0.257   67.9   1.28    157
ESO_5520200                 3206   0.00   5.77  4.29  0.00  0.00  1.91  1.73  2.13  0.23  0.03  0.51   5.95e-03   4.84e-03   7.25e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0314  0.112   40.3   1.73    160
EXO_0422-086                4183   0.00   7.87  6.22  0.00  0.00  2.82  2.67  3.00  0.27  0.15  0.39   2.75e-02   2.59e-02   2.93e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0397  0.796   70.4   1.05    229
HERCULES_A                  1625   0.00   2.32  6.27  0.00  0.00  3.92  3.52  4.39  0.42  0.27  0.59   5.22e-03   4.87e-03   5.60e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1541  0.239   62.2   0.83    115
HYDRA_A                     4970   0.00   4.66  3.35  0.00  0.00  4.17  4.10  4.24  0.34  0.32  0.36   4.04e-02   4.00e-02   4.08e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0549  1.759   81.1   1.09    346
MKW_04                      3234   0.00   3.83  1.90  0.00  0.00  1.90  1.81  2.00  0.91  0.69  1.19   6.65e-03   5.82e-03   7.53e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0198  0.212   61.1   1.04    196
MS_0440.5+0204              4196   0.00   3.02  9.10  0.00  0.00  3.38  2.83  4.00  0.69  0.48  0.84   3.40e-03   3.13e-03   3.67e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1900  0.132   24.3 103.67    108
OPHIUCHUS                   3200   0.00   3.00 31.37  0.00  0.00  8.88  8.71  9.07  0.38  0.36  0.40   1.15e-01   1.15e-01   1.16e-01  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0280  6.050   93.9   2.84    342
PKS_0745-191            6103+508   0.00   5.81 38.80  0.00  0.00  8.38  8.08  8.70  0.41  0.37  0.45   5.94e-02   5.85e-02   6.03e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1028  2.766   89.8   1.06    659
RX_J0819.6+6336             2199   0.00   2.98  4.11  0.00  0.00  3.65  2.98  4.63  0.11  0.00  0.38   3.42e-03   2.99e-03   3.96e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1190  0.138  -17.5   1.09     75
RX_J0820.9+0752             1647   0.00   3.03  2.37  0.00  0.00  1.64  0.66  2.22  0.65  0.00 45.22   4.45e-03   0.00e+00   8.63e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1100  0.094   37.3  12.68     15
SERSIC_159-03               1668   0.00   2.93  1.89  0.00  0.00  2.32  2.21  2.44  0.31  0.21  0.41   2.42e-02   2.28e-02   2.58e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0580  0.720   80.8   1.09    165
