# Model: wabs(mekal) for rmax-70 spectra; Fit Range = 0.7 - 7.0; Count Rates = 0.7 - 7.0 keV
# Nh frozen = no; Fe frozen = no; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
ABELL_2261                  5007   0.03   4.85  0.99  0.00  2.61  7.95  7.27  8.73  0.31  0.23  0.40   9.20e-03   8.94e-03   9.47e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2240  0.918   78.6   0.97    323
ABELL_2294                  3246   0.03   5.08  7.16  4.48  9.96  8.79  7.52 10.52  0.36  0.18  0.55   7.81e-03   7.42e-03   8.22e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1780  0.809   70.6   1.02    213
ABELL_2319                  3231   0.11   7.41  6.07  5.41  6.75 10.95 10.40 11.55  0.36  0.30  0.42   7.01e-02   6.93e-02   7.10e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0562  8.316   92.9   1.39    422
ABELL_2384                  4202   0.07   6.23  0.00  0.00  0.44  5.25  5.03  5.49  0.15  0.09  0.22   8.59e-03   8.43e-03   8.76e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0945  0.979   72.4   0.99    364
ABELL_2390                  4193   0.02   2.83  7.92  7.41  8.43 10.56 10.14 11.03  0.33  0.29  0.38   1.31e-02   1.30e-02   1.32e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2301  1.650   73.3   1.15    424
ABELL_2409                  3247   0.04   3.85  7.14  4.68  9.66  6.04  5.46  6.75  0.38  0.26  0.51   8.84e-03   8.42e-03   9.28e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1479  0.920   85.3   1.17    200
ABELL_2537                  4962   0.02   2.97  7.24  5.26  9.31  6.87  6.10  7.78  0.36  0.24  0.48   3.16e-03   3.03e-03   3.31e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2950  0.371   31.8   0.94    267
ABELL_2550                  2225   0.04   3.94  0.00  0.00  1.86  1.91  1.77  2.04  0.22  0.16  0.30   1.34e-03   1.30e-03   1.47e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1543  0.169   16.9   0.95    263
ABELL_2554                  1696   0.06   3.69  0.79  0.00  2.72  5.49  4.89  6.17  0.35  0.21  0.52   3.37e-03   3.21e-03   3.57e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1103  0.563   35.8   0.97    229
ABELL_2556                  2226   0.07   3.90  0.00  0.00  0.75  3.78  3.59  3.96  0.37  0.29  0.46   5.51e-03   5.42e-03   5.71e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0862  0.944   48.4   0.96    252
ABELL_2589                  3210   0.14   2.26  0.00  0.00  3.20  4.49  3.73  4.94  0.73  0.31  1.35   3.35e-03   2.90e-03   3.85e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0415  0.679   75.3   1.03     42
ABELL_2597                   922   0.07   1.10  0.00  0.00  1.29  4.33  4.05  4.61  0.34  0.25  0.46   3.11e-03   3.02e-03   3.24e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0854  0.574   92.9   1.01    154
ABELL_2626                  3192   0.10   2.94  4.75  3.40  6.11  3.19  3.02  3.37  0.45  0.37  0.54   5.63e-03   5.35e-03   5.92e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0573  0.923   63.4   1.01    246
ABELL_2667                  2214   0.02   3.01  1.65  0.00  3.37  6.94  6.23  7.79  0.29  0.18  0.40   9.14e-03   8.78e-03   9.52e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2300  1.312   69.3   1.20    204
ABELL_2670                  4959   0.07   7.24  3.04  1.75  4.41  3.82  3.63  4.02  0.34  0.28  0.41   8.46e-03   8.16e-03   8.79e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0763  0.943   57.1   1.00    413
ABELL_2744                  2212   0.02   3.71  1.88  0.65  3.12  9.06  8.23 10.07  0.23  0.14  0.32   8.39e-03   8.17e-03   8.63e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3080  1.044   54.5   0.94    306
ABELL_3112                  2516   0.08   3.00  0.00  0.00  0.63  5.87  5.63  6.11  0.62  0.53  0.71   1.27e-02   1.25e-02   1.30e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0720  2.408   81.8   1.13    303
ABELL_3158                  3201   0.10   7.08  0.00  0.00  0.61  5.14  4.99  5.25  0.42  0.37  0.47   2.53e-02   2.50e-02   2.58e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0580  3.221   84.9   1.12    411
ABELL_3266                   899   0.10   3.79  0.00  0.00  0.94  9.93  9.26 10.45  0.32  0.23  0.40   1.44e-02   1.42e-02   1.47e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0590  1.763   90.3   1.10    376
ABELL_3558                  1646   0.12   2.99  3.43  2.41  4.45  6.92  6.49  7.40  0.54  0.43  0.66   1.32e-02   1.28e-02   1.36e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0480  2.451   83.4   0.94    289
ABELL_3562                  4167   0.11   5.41  2.34  1.07  3.63  4.79  4.55  5.06  0.40  0.32  0.47   1.21e-02   1.17e-02   1.25e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0490  1.479   82.7   1.02    331
