# Model: wabs(mekal) for r2500-50 spectra; Fit Range = 2.0 - 7.0; Count Rates = 2.0 - 7.0 keV
# Nh frozen = yes; Fe frozen = no; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID  AddTx    Eta  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi T/TBF TloBF ThiBF   N/BF Nlo/BF Nhi/BF       z     Cr   Junk  chisq    dof
ABELL_0697                  4217    1.0   0.98  3.34  0.00  0.00  8.12  7.38  9.02  0.41  0.31  0.51   7.21e-03   6.96e-03   7.46e-03  0.66  0.70  0.63  1.027  1.028  1.028  0.2820  0.357      0   0.97    173
ABELL_0697                  4217    1.0   0.99  3.34  0.00  0.00  8.32  7.53  9.30  0.27  0.18  0.36   7.41e-03   7.16e-03   7.67e-03  0.68  0.71  0.65  1.055  1.058  1.056  0.2820  0.358      0   1.00    177
ABELL_0697                  4217    1.0    0.9  3.34  0.00  0.00  9.17  8.24 10.30  0.41  0.30  0.53   6.51e-03   6.28e-03   6.75e-03  0.75  0.78  0.72  0.928  0.928  0.930  0.2820  0.331      0   0.95    170
ABELL_0773                  5006    0.5   0.85  1.46  0.00  0.00  6.91  6.21  7.73  0.31  0.21  0.41   5.31e-03   5.08e-03   5.56e-03  0.71  0.73  0.68  0.909  0.907  0.911  0.2170  0.249      0   1.08    145
ABELL_0773                  5006    0.5    0.8  1.46  0.00  0.00  7.22  6.43  8.18  0.53  0.41  0.67   4.75e-03   4.52e-03   4.98e-03  0.74  0.76  0.72  0.813  0.808  0.816  0.2170  0.237      0   0.98    147
ABELL_0773                  5006   0.75   0.85  1.46  0.00  0.00  7.12  6.41  7.96  0.40  0.29  0.51   5.49e-03   5.26e-03   5.73e-03  0.73  0.76  0.70  0.939  0.939  0.939  0.2170  0.263      0   0.81    149
ABELL_0773                  5006   0.75    0.8  1.46  0.00  0.00  7.66  6.83  8.64  0.45  0.34  0.58   5.01e-03   4.79e-03   5.24e-03  0.79  0.81  0.76  0.858  0.855  0.858  0.2170  0.249      0   1.00    148
ABELL_0773                  5006    1.0   0.85  1.46  0.00  0.00  6.42  5.82  7.11  0.54  0.43  0.67   5.44e-03   5.19e-03   5.70e-03  0.66  0.69  0.62  0.932  0.928  0.934  0.2170  0.265      0   1.21    155
ABELL_0773                  5006    1.0    0.8  1.46  0.00  0.00  6.39  5.78  7.11  0.48  0.38  0.60   5.27e-03   5.03e-03   5.53e-03  0.66  0.68  0.62  0.903  0.899  0.906  0.2170  0.251      0   0.83    148
ABELL_0773                  5006    0.5   0.95  1.46  0.00  0.00  6.25  5.72  6.90  0.53  0.42  0.64   5.98e-03   5.73e-03   6.24e-03  0.64  0.67  0.60  1.023  1.023  1.023  0.2170  0.287      0   1.03    160
ABELL_0773                  5006    0.5   0.96  1.46  0.00  0.00  7.42  6.71  8.29  0.37  0.26  0.47   5.96e-03   5.73e-03   6.20e-03  0.76  0.79  0.73  1.021  1.024  1.016  0.2170  0.289      0   1.02    165
ABELL_0773                  5006    0.5   0.97  1.46  0.00  0.00  7.72  7.00  8.60  0.46  0.35  0.58   5.96e-03   5.73e-03   6.20e-03  0.79  0.83  0.75  1.021  1.023  1.016  0.2170  0.298      0   1.16    167
ABELL_0773                  5006    0.5   0.98  1.46  0.00  0.00  8.21  7.36  9.30  0.34  0.24  0.46   5.84e-03   5.61e-03   6.07e-03  0.84  0.87  0.82  1.000  1.003  0.995  0.2170  0.288      0   1.06    162
ABELL_0773                  5006    0.5   0.99  1.46  0.00  0.00  8.28  7.43  9.28  0.51  0.39  0.63   5.79e-03   5.56e-03   6.01e-03  0.85  0.88  0.81  0.991  0.993  0.986  0.2170  0.296      0   1.06    172
ABELL_0773                  5006    0.5    0.9  1.46  0.00  0.00  7.45  6.70  8.36  0.48  0.37  0.60   5.42e-03   5.19e-03   5.66e-03  0.76  0.79  0.73  0.928  0.927  0.928  0.2170  0.269      0   1.03    156
ABELL_0773                  5006   0.75   0.95  1.46  0.00  0.00  7.11  6.42  7.93  0.38  0.28  0.49   5.98e-03   5.73e-03   6.23e-03  0.73  0.76  0.70  1.024  1.024  1.022  0.2170  0.288      0   1.03    166
ABELL_0773                  5006   0.75   0.96  1.46  0.00  0.00  6.57  5.98  7.26  0.37  0.27  0.46   6.20e-03   5.94e-03   6.47e-03  0.67  0.70  0.64  1.061  1.061  1.061  0.2170  0.289      0   0.87    163
ABELL_0773                  5006   0.75   0.97  1.46  0.00  0.00  8.66  7.76  9.75  0.57  0.44  0.71   5.66e-03   5.43e-03   5.89e-03  0.89  0.92  0.86  0.969  0.969  0.966  0.2170  0.292      0   0.79    165
ABELL_0773                  5006   0.75   0.98  1.46  0.00  0.00  7.42  6.70  8.26  0.42  0.32  0.53   6.12e-03   5.88e-03   6.37e-03  0.76  0.79  0.72  1.048  1.050  1.044  0.2170  0.300      0   1.00    164
ABELL_0773                  5006   0.75   0.99  1.46  0.00  0.00  6.91  6.31  7.60  0.54  0.43  0.65   6.31e-03   6.07e-03   6.57e-03  0.71  0.74  0.67  1.081  1.083  1.077  0.2170  0.309      0   0.82    172
ABELL_0773                  5006   0.75    0.9  1.46  0.00  0.00  7.29  6.57  8.14  0.44  0.33  0.56   5.61e-03   5.37e-03   5.86e-03  0.75  0.78  0.71  0.960  0.959  0.960  0.2170  0.275      0   1.10    153
ABELL_0773                  5006    1.0   0.95  1.46  0.00  0.00  7.26  6.54  8.14  0.39  0.29  0.50   6.01e-03   5.76e-03   6.26e-03  0.74  0.77  0.71  1.028  1.029  1.026  0.2170  0.290      0   0.94    164
ABELL_0773                  5006    1.0   0.96  1.46  0.00  0.00  7.77  6.97  8.76  0.34  0.23  0.44   5.98e-03   5.75e-03   6.21e-03  0.80  0.82  0.77  1.024  1.027  1.019  0.2170  0.290      0   0.89    164
ABELL_0773                  5006    1.0   0.97  1.46  0.00  0.00  6.81  6.20  7.53  0.45  0.35  0.55   6.23e-03   5.99e-03   6.48e-03  0.70  0.73  0.66  1.067  1.070  1.063  0.2170  0.300      0   1.03    166
ABELL_0773                  5006    1.0   0.98  1.46  0.00  0.00  7.73  7.00  8.61  0.50  0.39  0.62   5.99e-03   5.76e-03   6.24e-03  0.79  0.83  0.76  1.026  1.028  1.022  0.2170  0.300      0   0.90    167
ABELL_0773                  5006    1.0   0.99  1.46  0.00  0.00  6.61  6.03  7.27  0.49  0.39  0.60   6.25e-03   6.00e-03   6.51e-03  0.68  0.71  0.64  1.070  1.071  1.068  0.2170  0.300      0   0.88    167
ABELL_0773                  5006    1.0    0.9  1.46  0.00  0.00  7.17  6.48  7.99  0.40  0.29  0.51   5.85e-03   5.62e-03   6.09e-03  0.74  0.76  0.70  1.002  1.004  0.998  0.2170  0.281      0   0.74    163
ABELL_0781                   534    0.5   0.85  1.90  0.00  0.00  5.88  4.77  7.40  0.62  0.37  0.92   1.99e-03   1.79e-03   2.21e-03  0.78  0.84  0.67  0.815  0.819  0.813  0.2984  0.096      0   0.84     44
ABELL_0781                   534    0.5    0.8  1.90  0.00  0.00  3.98  3.41  4.72  0.48  0.25  0.76   2.47e-03   2.21e-03   2.77e-03  0.53  0.60  0.43  1.012  1.010  1.019  0.2984  0.097      0   0.83     44
ABELL_0781                   534   0.75   0.85  1.90  0.00  0.00  5.64  4.64  7.02  0.43  0.21  0.68   2.27e-03   2.04e-03   2.52e-03  0.75  0.82  0.63  0.930  0.931  0.927  0.2984  0.102      0   0.76     47
ABELL_0781                   534   0.75    0.8  1.90  0.00  0.00  4.84  3.97  6.07  0.16  0.00  0.35   2.36e-03   2.11e-03   2.63e-03  0.65  0.70  0.55  0.968  0.963  0.969  0.2984  0.093      0   0.94     42
ABELL_0781                   534    1.0   0.85  1.90  0.00  0.00  5.55  4.51  7.12  0.17  0.01  0.35   2.42e-03   2.17e-03   2.69e-03  0.74  0.79  0.64  0.992  0.989  0.989  0.2984  0.105      0   1.40     47
ABELL_0781                   534    1.0    0.8  1.90  0.00  0.00  5.58  4.57  7.06  0.32  0.11  0.55   2.16e-03   1.96e-03   2.40e-03  0.74  0.80  0.64  0.887  0.895  0.883  0.2984  0.097      0   1.02     44
ABELL_0781                   534    0.5   0.95  1.90  0.00  0.00  5.89  4.88  7.26  0.26  0.08  0.46   2.48e-03   2.26e-03   2.73e-03  0.78  0.86  0.66  1.018  1.031  1.004  0.2984  0.111      0   1.08     48
ABELL_0781                   534    0.5   0.96  1.90  0.00  0.00  5.94  4.92  7.33  0.41  0.21  0.63   2.42e-03   2.19e-03   2.66e-03  0.79  0.87  0.66  0.992  1.001  0.977  0.2984  0.111      0   0.67     49
ABELL_0781                   534    0.5   0.97  1.90  0.00  0.00  5.42  4.55  6.62  0.36  0.15  0.59   2.45e-03   2.24e-03   2.68e-03  0.72  0.80  0.60  1.005  1.021  0.986  0.2984  0.108      0   0.90     48
ABELL_0781                   534    0.5   0.98  1.90  0.00  0.00  4.76  3.95  5.87  0.48  0.27  0.72   2.53e-03   2.27e-03   2.82e-03  0.63  0.69  0.53  1.035  1.035  1.035  0.2984  0.108      0   1.04     48
ABELL_0781                   534    0.5   0.99  1.90  0.00  0.00  5.55  4.66  6.80  0.22  0.13  0.41   2.59e-03   2.35e-03   2.85e-03  0.74  0.82  0.61  1.063  1.075  1.049  0.2984  0.111      0   0.90     48
ABELL_0781                   534    0.5    0.9  1.90  0.00  0.00  6.44  5.22  8.16  0.24  0.14  0.44   2.31e-03   2.09e-03   2.55e-03  0.86  0.92  0.74  0.947  0.956  0.938  0.2984  0.104      0   0.84     46
ABELL_0781                   534   0.75   0.95  1.90  0.00  0.00  5.27  4.38  6.55  0.23  0.04  0.43   2.61e-03   2.37e-03   2.86e-03  0.70  0.77  0.59  1.070  1.082  1.052  0.2984  0.111      0   1.17     48
ABELL_0781                   534   0.75   0.96  1.90  0.00  0.00  4.22  3.63  5.03  0.50  0.29  0.77   2.62e-03   2.37e-03   2.90e-03  0.56  0.64  0.45  1.072  1.080  1.066  0.2984  0.109      0   1.04     47
ABELL_0781                   534   0.75   0.97  1.90  0.00  0.00  4.77  4.08  5.65  0.41  0.20  0.65   2.64e-03   2.41e-03   2.91e-03  0.64  0.72  0.51  1.084  1.101  1.070  0.2984  0.112      0   1.15     49
ABELL_0781                   534   0.75   0.98  1.90  0.00  0.00  5.66  4.75  6.96  0.23  0.04  0.42   2.68e-03   2.45e-03   2.94e-03  0.76  0.83  0.63  1.100  1.118  1.080  0.2984  0.118      0   1.27     50
ABELL_0781                   534   0.75   0.99  1.90  0.00  0.00  5.51  4.64  6.69  0.32  0.13  0.52   2.69e-03   2.44e-03   2.96e-03  0.73  0.81  0.60  1.102  1.116  1.087  0.2984  0.117      0   1.01     51
ABELL_0781                   534   0.75    0.9  1.90  0.00  0.00  5.00  4.22  6.03  0.34  0.15  0.55   2.55e-03   2.30e-03   2.81e-03  0.67  0.74  0.54  1.044  1.052  1.034  0.2984  0.107      0   0.62     48
ABELL_0781                   534    1.0   0.95  1.90  0.00  0.00  5.32  4.44  6.52  0.24  0.06  0.44   2.55e-03   2.31e-03   2.81e-03  0.71  0.78  0.59  1.046  1.055  1.033  0.2984  0.108      0   1.15     47
ABELL_0781                   534    1.0   0.96  1.90  0.00  0.00  6.40  5.33  7.88  0.52  0.29  0.78   2.46e-03   2.26e-03   2.71e-03  0.85  0.94  0.71  1.010  1.031  0.996  0.2984  0.122      0   1.14     51
ABELL_0781                   534    1.0   0.97  1.90  0.00  0.00  5.73  4.74  7.09  0.28  0.11  0.48   2.51e-03   2.27e-03   2.78e-03  0.76  0.83  0.64  1.030  1.039  1.021  0.2984  0.109      0   0.77     48
ABELL_0781                   534    1.0   0.98  1.90  0.00  0.00  5.55  4.68  6.71  0.26  0.09  0.44   2.81e-03   2.57e-03   3.08e-03  0.74  0.82  0.61  1.153  1.172  1.132  0.2984  0.122      0   0.83     51
ABELL_0781                   534    1.0   0.99  1.90  0.00  0.00  5.29  4.43  6.45  0.45  0.23  0.70   2.50e-03   2.27e-03   2.76e-03  0.71  0.78  0.58  1.024  1.035  1.013  0.2984  0.112      0   1.16     48
ABELL_0781                   534    1.0    0.9  1.90  0.00  0.00  5.02  4.23  5.98  0.40  0.20  0.64   2.54e-03   2.30e-03   2.81e-03  0.67  0.74  0.54  1.041  1.052  1.031  0.2984  0.111      0   0.97     48
ABELL_0907                  3185    0.5   0.85  5.69  0.00  0.00  5.30  5.02  5.62  0.41  0.34  0.47   6.44e-03   6.26e-03   6.63e-03  0.79  0.80  0.78  0.915  0.912  0.918  0.1527  0.286      0   1.10    263
ABELL_0907                  3185    0.5    0.8  5.69  0.00  0.00  4.95  4.69  5.23  0.52  0.45  0.60   6.14e-03   5.96e-03   6.32e-03  0.74  0.75  0.73  0.872  0.869  0.876  0.1527  0.273      0   0.92    262
ABELL_0907                  3185   0.75   0.85  5.69  0.00  0.00  4.86  4.62  5.13  0.46  0.39  0.53   6.69e-03   6.50e-03   6.88e-03  0.73  0.74  0.72  0.950  0.947  0.953  0.1527  0.291      0   1.12    262
ABELL_0907                  3185   0.75    0.8  5.69  0.00  0.00  5.42  5.12  5.74  0.48  0.41  0.55   6.06e-03   5.89e-03   6.24e-03  0.81  0.82  0.80  0.861  0.859  0.864  0.1527  0.276      0   0.91    269
ABELL_0907                  3185    1.0   0.85  5.69  0.00  0.00  5.10  4.84  5.38  0.42  0.36  0.48   6.77e-03   6.59e-03   6.98e-03  0.76  0.77  0.75  0.962  0.960  0.966  0.1527  0.297      0   1.14    269
ABELL_0907                  3185    1.0    0.8  5.69  0.00  0.00  4.78  4.54  5.05  0.38  0.31  0.44   6.63e-03   6.44e-03   6.83e-03  0.71  0.72  0.70  0.941  0.938  0.946  0.1527  0.279      0   1.01    263
ABELL_0907                  3185    0.5   0.95  5.69  0.00  0.00  5.44  5.15  5.75  0.36  0.30  0.42   7.28e-03   7.09e-03   7.48e-03  0.81  0.82  0.80  1.034  1.033  1.036  0.1527  0.322      0   1.15    272
ABELL_0907                  3185    0.5   0.96  5.69  0.00  0.00  5.56  5.26  5.88  0.39  0.33  0.45   7.33e-03   7.14e-03   7.53e-03  0.83  0.84  0.82  1.041  1.041  1.043  0.1527  0.329      0   0.98    278
ABELL_0907                  3185    0.5   0.97  5.69  0.00  0.00  5.46  5.17  5.78  0.41  0.35  0.47   7.34e-03   7.15e-03   7.54e-03  0.82  0.82  0.81  1.043  1.042  1.044  0.1527  0.329      0   0.96    276
ABELL_0907                  3185    0.5   0.98  5.69  0.00  0.00  5.47  5.19  5.77  0.37  0.32  0.43   7.47e-03   7.28e-03   7.66e-03  0.82  0.83  0.81  1.061  1.061  1.062  0.1527  0.332      0   1.03    274
ABELL_0907                  3185    0.5   0.99  5.69  0.00  0.00  5.15  4.90  5.42  0.41  0.35  0.47   7.65e-03   7.44e-03   7.86e-03  0.77  0.78  0.76  1.086  1.085  1.088  0.1527  0.335      0   1.00    274
ABELL_0907                  3185    0.5    0.9  5.69  0.00  0.00  5.30  5.03  5.58  0.47  0.40  0.53   6.91e-03   6.72e-03   7.10e-03  0.79  0.80  0.78  0.981  0.980  0.983  0.1527  0.310      0   0.97    273
ABELL_0907                  3185   0.75   0.95  5.69  0.00  0.00  5.19  4.94  5.48  0.42  0.36  0.48   7.39e-03   7.19e-03   7.59e-03  0.78  0.79  0.76  1.050  1.048  1.052  0.1527  0.326      0   1.08    276
ABELL_0907                  3185   0.75   0.96  5.69  0.00  0.00  5.05  4.80  5.32  0.42  0.36  0.48   7.46e-03   7.26e-03   7.67e-03  0.75  0.77  0.74  1.060  1.059  1.062  0.1527  0.326      0   1.12    274
ABELL_0907                  3185   0.75   0.97  5.69  0.00  0.00  5.42  5.13  5.73  0.38  0.32  0.43   7.45e-03   7.26e-03   7.66e-03  0.81  0.82  0.80  1.059  1.058  1.061  0.1527  0.330      0   1.09    276
ABELL_0907                  3185   0.75   0.98  5.69  0.00  0.00  5.49  5.21  5.80  0.37  0.31  0.42   7.49e-03   7.30e-03   7.69e-03  0.82  0.83  0.81  1.064  1.064  1.065  0.1527  0.332      0   0.95    277
ABELL_0907                  3185   0.75   0.99  5.69  0.00  0.00  5.09  4.84  5.35  0.43  0.37  0.49   7.67e-03   7.47e-03   7.88e-03  0.76  0.77  0.75  1.089  1.089  1.091  0.1527  0.336      0   1.14    276
ABELL_0907                  3185   0.75    0.9  5.69  0.00  0.00  5.21  4.94  5.51  0.39  0.33  0.46   6.93e-03   6.73e-03   7.12e-03  0.78  0.79  0.77  0.984  0.981  0.987  0.1527  0.303      0   0.91    269
ABELL_0907                  3185    1.0   0.95  5.69  0.00  0.00  5.20  4.93  5.47  0.44  0.38  0.50   7.29e-03   7.09e-03   7.49e-03  0.78  0.79  0.76  1.035  1.033  1.038  0.1527  0.323      0   1.10    275
ABELL_0907                  3185    1.0   0.96  5.69  0.00  0.00  5.32  5.04  5.63  0.44  0.37  0.50   7.37e-03   7.17e-03   7.58e-03  0.80  0.80  0.79  1.046  1.045  1.050  0.1527  0.329      0   0.99    277
ABELL_0907                  3185    1.0   0.97  5.69  0.00  0.00  5.34  5.08  5.63  0.40  0.34  0.46   7.57e-03   7.37e-03   7.77e-03  0.80  0.81  0.79  1.075  1.075  1.075  0.1527  0.335      0   0.93    280
ABELL_0907                  3185    1.0   0.98  5.69  0.00  0.00  5.13  4.89  5.41  0.47  0.41  0.54   7.59e-03   7.39e-03   7.79e-03  0.77  0.78  0.75  1.078  1.077  1.080  0.1527  0.337      0   1.03    277
ABELL_0907                  3185    1.0   0.99  5.69  0.00  0.00  5.28  5.02  5.55  0.38  0.32  0.44   7.73e-03   7.54e-03   7.93e-03  0.79  0.80  0.78  1.098  1.099  1.099  0.1527  0.339      0   0.94    278
ABELL_0907                  3185    1.0    0.9  5.69  0.00  0.00  5.12  4.86  5.41  0.39  0.33  0.45   7.12e-03   6.92e-03   7.32e-03  0.77  0.77  0.76  1.011  1.009  1.014  0.1527  0.309      0   0.92    271
ABELL_0963                   903    0.5   0.85  1.39  0.00  0.00  6.18  5.69  6.73  0.27  0.19  0.35   5.46e-03   5.29e-03   5.65e-03  0.88  0.89  0.88  0.873  0.872  0.874  0.2056  0.290      0   0.94    244
ABELL_0963                   903    0.5    0.8  1.39  0.00  0.00  6.49  5.94  7.13  0.23  0.15  0.31   5.17e-03   4.99e-03   5.35e-03  0.93  0.93  0.93  0.826  0.823  0.828  0.2056  0.276      0   0.92    241
ABELL_0963                   903   0.75   0.85  1.39  0.00  0.00  5.74  5.31  6.23  0.28  0.21  0.35   5.69e-03   5.50e-03   5.89e-03  0.82  0.83  0.82  0.909  0.906  0.912  0.2056  0.296      0   0.99    245
ABELL_0963                   903   0.75    0.8  1.39  0.00  0.00  6.24  5.73  6.82  0.29  0.21  0.37   5.17e-03   4.99e-03   5.36e-03  0.89  0.89  0.89  0.826  0.823  0.829  0.2056  0.277      0   1.03    235
ABELL_0963                   903    1.0   0.85  1.39  0.00  0.00  6.20  5.71  6.77  0.29  0.21  0.36   5.56e-03   5.37e-03   5.75e-03  0.89  0.89  0.89  0.888  0.885  0.891  0.2056  0.297      0   0.98    246
ABELL_0963                   903    1.0    0.8  1.39  0.00  0.00  6.13  5.64  6.70  0.26  0.19  0.34   5.28e-03   5.10e-03   5.47e-03  0.88  0.88  0.88  0.844  0.841  0.846  0.2056  0.280      0   0.99    241
ABELL_0963                   903    0.5   0.95  1.39  0.00  0.00  6.22  5.77  6.73  0.35  0.27  0.42   6.09e-03   5.89e-03   6.28e-03  0.89  0.90  0.88  0.972  0.971  0.972  0.2056  0.329      0   0.92    252
ABELL_0963                   903    0.5   0.96  1.39  0.00  0.00  6.45  5.96  7.03  0.23  0.16  0.30   6.23e-03   6.04e-03   6.43e-03  0.92  0.93  0.92  0.996  0.996  0.995  0.2056  0.332      0   1.03    251
ABELL_0963                   903    0.5   0.97  1.39  0.00  0.00  7.02  6.45  7.68  0.26  0.19  0.33   6.10e-03   5.92e-03   6.29e-03  1.01  1.01  1.01  0.974  0.975  0.973  0.2056  0.335      0   1.02    255
ABELL_0963                   903    0.5   0.98  1.39  0.00  0.00  6.56  6.07  7.11  0.31  0.24  0.38   6.14e-03   5.95e-03   6.33e-03  0.94  0.95  0.93  0.981  0.981  0.981  0.2056  0.334      0   0.91    255
ABELL_0963                   903    0.5   0.99  1.39  0.00  0.00  6.48  6.00  7.02  0.29  0.22  0.36   6.28e-03   6.09e-03   6.47e-03  0.93  0.94  0.92  1.003  1.004  1.002  0.2056  0.339      0   0.99    258
ABELL_0963                   903    0.5    0.9  1.39  0.00  0.00  6.29  5.81  6.83  0.28  0.20  0.35   5.87e-03   5.68e-03   6.06e-03  0.90  0.91  0.89  0.937  0.936  0.939  0.2056  0.314      0   1.14    250
ABELL_0963                   903   0.75   0.95  1.39  0.00  0.00  6.81  6.27  7.42  0.29  0.22  0.37   6.01e-03   5.83e-03   6.21e-03  0.97  0.98  0.97  0.960  0.961  0.961  0.2056  0.329      0   0.85    254
ABELL_0963                   903   0.75   0.96  1.39  0.00  0.00  6.76  6.22  7.37  0.27  0.20  0.35   5.98e-03   5.80e-03   6.18e-03  0.97  0.97  0.96  0.956  0.956  0.956  0.2056  0.327      0   0.90    250
ABELL_0963                   903   0.75   0.97  1.39  0.00  0.00  6.16  5.72  6.67  0.34  0.27  0.42   6.14e-03   5.95e-03   6.33e-03  0.88  0.89  0.87  0.980  0.980  0.979  0.2056  0.332      0   1.21    254
ABELL_0963                   903   0.75   0.98  1.39  0.00  0.00  6.31  5.85  6.84  0.29  0.23  0.37   6.36e-03   6.16e-03   6.56e-03  0.90  0.91  0.90  1.016  1.015  1.016  0.2056  0.340      0   0.96    253
ABELL_0963                   903   0.75   0.99  1.39  0.00  0.00  6.59  6.11  7.13  0.34  0.27  0.42   6.28e-03   6.09e-03   6.47e-03  0.94  0.95  0.93  1.003  1.004  1.002  0.2056  0.346      0   1.00    261
ABELL_0963                   903   0.75    0.9  1.39  0.00  0.00  5.88  5.45  6.38  0.24  0.17  0.31   6.03e-03   5.83e-03   6.23e-03  0.84  0.85  0.83  0.962  0.961  0.964  0.2056  0.312      0   0.94    248
ABELL_0963                   903    1.0   0.95  1.39  0.00  0.00  5.96  5.52  6.47  0.23  0.16  0.29   6.27e-03   6.07e-03   6.48e-03  0.85  0.86  0.85  1.001  1.000  1.003  0.2056  0.325      0   0.97    250
ABELL_0963                   903    1.0   0.96  1.39  0.00  0.00  6.48  5.99  7.03  0.29  0.22  0.37   6.16e-03   5.98e-03   6.36e-03  0.93  0.94  0.92  0.985  0.985  0.984  0.2056  0.332      0   0.78    253
ABELL_0963                   903    1.0   0.97  1.39  0.00  0.00  6.04  5.61  6.52  0.33  0.26  0.41   6.30e-03   6.10e-03   6.50e-03  0.86  0.87  0.85  1.006  1.005  1.007  0.2056  0.336      0   1.07    254
ABELL_0963                   903    1.0   0.98  1.39  0.00  0.00  6.46  5.98  7.00  0.23  0.16  0.30   6.44e-03   6.25e-03   6.64e-03  0.93  0.93  0.92  1.029  1.029  1.027  0.2056  0.343      0   1.03    258
ABELL_0963                   903    1.0   0.99  1.39  0.00  0.00  6.29  5.81  6.83  0.24  0.17  0.31   6.43e-03   6.24e-03   6.64e-03  0.90  0.91  0.89  1.028  1.028  1.027  0.2056  0.341      0   1.17    260
ABELL_0963                   903    1.0    0.9  1.39  0.00  0.00  6.24  5.75  6.79  0.27  0.20  0.34   5.86e-03   5.67e-03   6.06e-03  0.89  0.90  0.89  0.936  0.934  0.938  0.2056  0.311      0   0.89    247
ABELL_1060                  2220    0.5   0.85  4.96  0.00  0.00  3.07  2.80  3.40  0.39  0.22  0.58   2.30e-03   2.10e-03   2.53e-03  0.91  0.92  0.89  0.809  0.803  0.823  0.0125  0.072      0   1.09     80
ABELL_1060                  2220    0.5    0.8  4.96  0.00  0.00  3.46  3.12  3.88  0.41  0.24  0.60   2.11e-03   1.94e-03   2.32e-03  1.03  1.02  1.02  0.744  0.743  0.754  0.0125  0.072      0   0.79     82
ABELL_1060                  2220   0.75   0.85  4.96  0.00  0.00  3.06  2.79  3.38  0.39  0.22  0.58   2.49e-03   2.28e-03   2.74e-03  0.91  0.92  0.89  0.877  0.875  0.889  0.0125  0.077      0   0.76     84
ABELL_1060                  2220   0.75    0.8  4.96  0.00  0.00  3.16  2.88  3.50  0.40  0.22  0.59   2.32e-03   2.12e-03   2.55e-03  0.94  0.95  0.92  0.818  0.814  0.827  0.0125  0.074      0   0.96     83
ABELL_1060                  2220    1.0   0.85  4.96  0.00  0.00  2.81  2.59  3.06  0.41  0.24  0.59   2.59e-03   2.37e-03   2.85e-03  0.83  0.85  0.80  0.912  0.908  0.924  0.0125  0.076      0   0.88     82
ABELL_1060                  2220    1.0    0.8  4.96  0.00  0.00  3.32  3.02  3.69  0.53  0.33  0.77   2.07e-03   1.89e-03   2.28e-03  0.99  0.99  0.97  0.729  0.724  0.740  0.0125  0.072      0   0.96     81
ABELL_1060                  2220    0.5   0.95  4.96  0.00  0.00  3.26  2.99  3.59  0.64  0.44  0.90   2.29e-03   2.08e-03   2.50e-03  0.97  0.98  0.94  0.806  0.797  0.812  0.0125  0.081      0   1.11     88
ABELL_1060                  2220    0.5   0.96  4.96  0.00  0.00  3.05  2.80  3.35  0.42  0.25  0.62   2.66e-03   2.43e-03   2.93e-03  0.90  0.92  0.88  0.936  0.931  0.951  0.0125  0.084      0   0.93     89
ABELL_1060                  2220    0.5   0.97  4.96  0.00  0.00  3.04  2.79  3.36  0.28  0.13  0.45   2.73e-03   2.51e-03   3.00e-03  0.90  0.92  0.88  0.962  0.960  0.975  0.0125  0.081      0   0.89     88
ABELL_1060                  2220    0.5   0.98  4.96  0.00  0.00  3.43  3.12  3.79  0.39  0.23  0.57   2.54e-03   2.33e-03   2.76e-03  1.02  1.03  1.00  0.893  0.893  0.896  0.0125  0.085      0   1.03     91
ABELL_1060                  2220    0.5   0.99  4.96  0.00  0.00  3.22  2.95  3.55  0.49  0.32  0.68   2.63e-03   2.42e-03   2.85e-03  0.96  0.97  0.93  0.925  0.926  0.925  0.0125  0.087      0   0.91     92
ABELL_1060                  2220    0.5    0.9  4.96  0.00  0.00  3.07  2.82  3.38  0.56  0.35  0.79   2.30e-03   2.09e-03   2.54e-03  0.91  0.93  0.89  0.811  0.800  0.824  0.0125  0.076      0   1.04     83
ABELL_1060                  2220   0.75   0.95  4.96  0.00  0.00  2.88  2.68  3.12  0.59  0.39  0.80   2.67e-03   2.44e-03   2.94e-03  0.86  0.88  0.82  0.940  0.934  0.955  0.0125  0.086      0   0.96     90
ABELL_1060                  2220   0.75   0.96  4.96  0.00  0.00  3.10  2.85  3.40  0.27  0.12  0.44   2.80e-03   2.56e-03   3.08e-03  0.92  0.94  0.89  0.985  0.982  0.999  0.0125  0.085      0   1.29     89
ABELL_1060                  2220   0.75   0.97  4.96  0.00  0.00  3.37  3.06  3.74  0.44  0.27  0.63   2.45e-03   2.26e-03   2.67e-03  1.00  1.01  0.98  0.864  0.864  0.867  0.0125  0.082      0   0.77     90
ABELL_1060                  2220   0.75   0.98  4.96  0.00  0.00  3.20  2.92  3.54  0.30  0.17  0.46   2.73e-03   2.51e-03   2.97e-03  0.95  0.96  0.93  0.961  0.964  0.965  0.0125  0.085      0   1.03     90
ABELL_1060                  2220   0.75   0.99  4.96  0.00  0.00  3.51  3.17  3.95  0.23  0.10  0.37   2.60e-03   2.41e-03   2.85e-03  1.04  1.04  1.04  0.917  0.923  0.926  0.0125  0.085      0   0.99     88
ABELL_1060                  2220   0.75    0.9  4.96  0.00  0.00  3.08  2.83  3.38  0.29  0.15  0.45   2.70e-03   2.49e-03   2.95e-03  0.91  0.93  0.89  0.952  0.955  0.958  0.0125  0.082      0   1.11     88
