# Model: wabs(mekal) for rmax-70 spectra; Fit Range = 0.7 - 7.0; Count Rates = 0.7 - 7.0 keV
# Nh frozen = yes; Fe frozen = yes; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
ABELL_3667                  5751   0.11   6.10  5.45  0.00  0.00  6.56  6.48  6.64  0.29  0.29  0.29   3.34e-02   3.33e-02   3.34e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0556  3.571   87.6   1.82    429
ABELL_4038                  4992   0.19   8.00  1.57  0.00  0.00  2.95  2.92  3.00  0.30  0.30  0.30   2.70e-02   2.68e-02   2.71e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0300  3.037   78.9   1.20    425
AC_114                      1562   0.02   3.62  1.44  0.00  0.00  6.95  6.60  7.34  0.30  0.30  0.30   4.12e-03   4.08e-03   4.16e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3120  0.533   44.7   1.04    398
CL_0024+17                   929   0.02   3.22  4.36  0.00  0.00 12.61  8.24 24.68  0.30  0.30  0.30   7.88e-04   7.41e-04   8.57e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3940  0.100   27.2   1.11    209
CL_1221+4918                1662   0.02   3.16  1.44  0.00  0.00  4.97  4.21  6.02  0.30  0.30  0.30   7.57e-04   7.16e-04   8.07e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.7000  0.042   28.6   1.03    196
CL_J0542.8-4100              914   0.02   3.17  3.59  0.00  0.00  5.76  4.69  7.32  0.30  0.30  0.30   7.62e-04   7.13e-04   8.06e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.6300  0.050   50.4   0.89    162
CL_J1113.1-2615              915   0.02   3.10  5.51  0.00  0.00  1.73  1.34  2.30  0.30  0.30  0.30   3.65e-04   2.99e-04   4.27e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.7300  0.011   50.2   1.08    189
CL_J1226.9+3332              932   0.01   2.30  1.37  0.00  0.00  7.21  4.95 11.40  0.30  0.30  0.30   1.09e-03   9.82e-04   1.20e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.8900  0.076   20.6   1.13     39
CL_J2302.8+0844              918   0.02   3.66  5.05  0.00  0.00  2.06  1.67  2.65  0.30  0.30  0.30   5.96e-04   5.17e-04   6.77e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.7300  0.023   41.8   1.00    259
CYGNUS_A                     360   0.11   2.39 35.23  0.00  0.00  6.76  6.55  6.97  0.72  0.72  0.72   1.23e-02   1.22e-02   1.24e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0561  1.666   80.0   1.59    377
ESO_3060170                 3189   0.16   5.29  3.43  0.00  0.00  2.55  2.44  2.67  0.30  0.30  0.30   6.22e-03   6.10e-03   6.35e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0358  0.682   71.6   1.13    199
ESO_5520200                 3206   0.18   5.77  4.29  0.00  0.00  2.25  2.12  2.39  0.30  0.30  0.30   3.46e-03   3.38e-03   3.54e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0314  0.370   52.8   1.12    217
EXO_0422-086                4183   0.15   7.87  6.22  0.00  0.00  3.27  3.14  3.42  0.30  0.30  0.30   1.50e-02   1.48e-02   1.52e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0397  1.641   71.3   0.88    275
