# Model: wabs(mekal) for inner50chi spectra; Fit Range = 0.7 - 7.0; Count Rates = 0.7 - 7.0 keV
# Nh frozen = yes; Fe frozen = no; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID  AddTx    Eta  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi T/TBF    lo    hi  N/NBF     lo     hi       z     Cr   Junk   cash    dof
RX_J1720.2+3536             7225   0.00    1.0  3.35  0.00  0.00  3.96  2.85  6.45  0.75  0.01  3.24   5.73e-04   3.25e-04   7.98e-04  0.93  0.67  1.52  0.742  0.412  1.046  0.3913  0.047      0 215.78    431
RX_J1720.2+3536             7225   0.00    1.0  3.35  0.00  0.00  3.96  2.85  6.45  0.75  0.01  3.24   5.73e-04   3.25e-04   7.98e-04  0.93  0.67  1.52  0.742  0.412  1.046  0.3913  0.047      0 215.78    431
RX_J1720.2+3536             7225   0.00    1.0  3.35  0.00  0.00  3.46  2.45  5.74  0.17  0.00  1.30   7.59e-04   5.12e-04   1.02e-03  0.81  0.57  1.35  0.983  0.648  1.335  0.3913  0.049      0 217.14    431
RX_J1720.2+3536             7225   0.00    1.0  3.35  0.00  0.00  5.78  3.91 10.97  0.37  0.00  1.55   8.14e-04   6.15e-04   1.01e-03  1.36  0.91  2.58  1.055  0.776  1.338  0.3913  0.065      0 265.52    431
RX_J1720.2+3536             7225   0.00    1.0  3.35  0.00  0.00  4.23  3.16  6.38  1.36  0.33  5.12   5.66e-04   2.92e-04   8.00e-04  0.99  0.74  1.50  0.734  0.371  1.048  0.3913  0.055      0 234.17    431
RX_J1720.2+3536             7225   0.00    1.0  3.35  0.00  0.00  3.41  2.50  5.04  0.00  0.00  0.68   1.14e-03   8.42e-04   1.41e-03  0.80  0.58  1.19  1.471  1.063  1.868  0.3913  0.068      0 224.16    431
RX_J1720.2+3536             7225   0.00    1.0  3.35  0.00  0.00  9.75  5.43 28.65  0.00  0.00  0.68   7.68e-04   6.57e-04   9.04e-04  2.29  1.27  6.73  0.995  0.820  1.207  0.3913  0.061      0 262.64    431
RX_J1720.2+3536             7225   0.00    1.0  3.35  0.00  0.00  3.86  3.04  5.22  4.17  1.10 552.50   3.64e-04   0.00e+00   6.78e-04  0.91  0.71  1.23  0.471 -0.002  0.882  0.3913  0.060      0 270.47    431
RX_J1720.2+3536             7225   0.00    1.0  3.35  0.00  0.00  5.10  3.46  9.15  0.21  0.00  1.23   8.05e-04   6.05e-04   1.02e-03  1.20  0.81  2.15  1.042  0.762  1.343  0.3913  0.060      0 242.54    431
RX_J1720.2+3536             7225   0.00    1.0  3.35  0.00  0.00  5.10  3.46  9.15  0.21  0.00  1.23   8.05e-04   6.05e-04   1.02e-03  1.20  0.81  2.15  1.042  0.762  1.343  0.3913  0.060      0 242.54    431
RX_J1720.2+3536             7225   0.00    1.0  3.35  0.00  0.00  4.02  3.06  5.68  1.27  0.36  4.23   6.58e-04   3.73e-04   9.08e-04  0.94  0.71  1.34  0.853  0.474  1.191  0.3913  0.063      0 245.79    431
RX_J1720.2+3536             7225   0.00    1.0  3.35  0.00  0.00  6.00  3.88 12.37  0.35  0.00  1.64   7.07e-04   5.23e-04   9.00e-04  1.41  0.91  2.90  0.916  0.660  1.188  0.3913  0.057      0 245.14    431
RX_J1720.2+3536             7225   0.00    1.0  3.35  0.00  0.00  6.00  3.88 12.37  0.35  0.00  1.64   7.07e-04   5.23e-04   9.00e-04  1.41  0.91  2.90  0.916  0.660  1.188  0.3913  0.057      0 245.14    431
RX_J2011.3-5725             4995   0.00    1.0  4.76  0.00  0.00  4.07  3.59  4.68  0.46  0.21  0.82   5.09e-04   4.55e-04   5.64e-04  1.11  0.94  1.32  1.074  0.854  1.273  0.2786  0.044      0 423.34    431
RX_J2011.3-5725             4995   0.00    1.0  4.76  0.00  0.00  3.78  3.32  4.36  0.25  0.06  0.55   5.35e-04   4.75e-04   5.89e-04  1.03  0.87  1.23  1.128  0.894  1.332  0.2786  0.042      0 386.78    431
RX_J2011.3-5725             4995   0.00    1.0  4.76  0.00  0.00  3.83  3.59  4.39  0.64  0.34  1.08   4.44e-04   3.87e-04   5.00e-04  1.04  0.92  1.24  0.937  0.734  1.121  0.2786  0.040      0 392.46    431
RX_J2011.3-5725             4995   0.00    1.0  4.76  0.00  0.00  3.83  3.59  4.39  0.64  0.34  1.08   4.44e-04   3.87e-04   5.00e-04  1.04  0.92  1.24  0.937  0.734  1.121  0.2786  0.040      0 392.46    431
RX_J2011.3-5725             4995   0.00    1.0  4.76  0.00  0.00  3.91  3.47  4.45  0.75  0.43  1.21   4.56e-04   3.98e-04   5.13e-04  1.07  0.91  1.26  0.962  0.754  1.150  0.2786  0.042      0 402.39    431
RX_J2011.3-5725             4995   0.00    1.0  4.76  0.00  0.00  3.59  3.18  4.13  0.42  0.17  0.78   4.95e-04   4.33e-04   5.52e-04  0.98  0.83  1.16  1.045  0.820  1.241  0.2786  0.041      0 382.89    431
RX_J2011.3-5725             4995   0.00    1.0  4.76  0.00  0.00  3.51  3.17  3.90  0.85  0.52  1.34   4.80e-04   4.14e-04   5.44e-04  0.96  0.83  1.11  1.013  0.787  1.215  0.2786  0.045      0 426.62    431
RX_J2011.3-5725             4995   0.00    1.0  4.76  0.00  0.00  3.58  3.19  4.06  0.52  0.25  0.90   4.94e-04   4.33e-04   5.57e-04  0.97  0.83  1.15  1.043  0.820  1.248  0.2786  0.042      0 385.61    431
RX_J2011.3-5725             4995   0.00    1.0  4.76  0.00  0.00  3.59  3.20  4.07  0.51  0.25  0.89   5.02e-04   4.41e-04   5.63e-04  0.98  0.84  1.15  1.059  0.833  1.264  0.2786  0.043      0 423.53    431
RX_J2011.3-5725             4995   0.00    1.0  4.76  0.00  0.00  3.66  3.22  4.22  0.27  0.04  0.59   5.49e-04   4.88e-04   6.13e-04  1.00  0.85  1.19  1.159  0.919  1.378  0.2786  0.043      0 393.52    431
RX_J2011.3-5725             4995   0.00    1.0  4.76  0.00  0.00  4.15  3.69  4.75  0.85  0.66  1.23   4.40e-04   3.86e-04   4.97e-04  1.13  0.96  1.34  0.927  0.729  1.112  0.2786  0.042      0 399.56    431
RX_J2011.3-5725             4995   0.00    1.0  4.76  0.00  0.00  3.62  3.25  4.07  0.85  0.49  1.35   4.69e-04   4.02e-04   5.31e-04  0.99  0.85  1.16  0.989  0.766  1.187  0.2786  0.044      0 427.32    431
RX_J2011.3-5725             4995   0.00    1.0  4.76  0.00  0.00  4.13  3.64  4.77  0.49  0.22  0.85   4.83e-04   4.30e-04   5.36e-04  1.13  0.95  1.34  1.019  0.808  1.208  0.2786  0.042      0 414.22    431
RX_J2011.3-5725             4995   0.00    1.0  4.76  0.00  0.00  3.57  3.19  4.07  0.50  0.25  0.88   5.07e-04   4.45e-04   5.69e-04  0.97  0.83  1.15  1.070  0.841  1.276  0.2786  0.043      0 378.78    431
RX_J2011.3-5725             4995   0.00    1.0  4.76  0.00  0.00  3.57  3.19  4.07  0.50  0.25  0.88   5.07e-04   4.45e-04   5.69e-04  0.97  0.83  1.15  1.070  0.841  1.276  0.2786  0.043      0 378.78    431
RX_J2011.3-5725             4995   0.00    1.0  4.76  0.00  0.00  3.46  3.08  3.93  0.51  0.26  0.88   4.68e-04   4.10e-04   5.27e-04  0.94  0.80  1.11  0.988  0.776  1.181  0.2786  0.039      0 391.67    431
RX_J2011.3-5725             4995   0.00    1.0  4.76  0.00  0.00  3.61  3.24  4.05  0.96  0.58  1.56   4.24e-04   3.55e-04   4.82e-04  0.98  0.85  1.15  0.895  0.681  1.077  0.2786  0.041      0 446.46    431
RX_J2011.3-5725             4995   0.00    1.0  4.76  0.00  0.00  3.99  3.51  4.62  0.25  0.07  0.54   5.71e-04   5.16e-04   6.28e-04  1.09  0.92  1.30  1.205  0.964  1.422  0.2786  0.046      0 365.01    431
RX_J2011.3-5725             4995   0.00    1.0  4.76  0.00  0.00  3.71  3.27  4.27  0.44  0.19  0.79   4.96e-04   4.43e-04   5.59e-04  1.01  0.86  1.20  1.046  0.832  1.252  0.2786  0.042      0 421.14    431
RX_J2011.3-5725             4995   0.00    1.0  4.76  0.00  0.00  4.07  3.59  4.68  0.46  0.21  0.82   5.09e-04   4.55e-04   5.64e-04  1.11  0.94  1.32  1.074  0.854  1.273  0.2786  0.044      0 423.34    431
RX_J2129.6+0005              552   0.00    1.0  4.30  0.00  0.00  5.07  4.51  5.79  0.48  0.25  0.78   1.73e-03   1.60e-03   1.87e-03  1.20  1.04  1.39  0.979  0.887  1.072  0.2350  0.174      0 431.62    431
RX_J2129.6+0005              552   0.00    1.0  4.30  0.00  0.00  4.46  4.02  5.02  0.58  0.33  0.91   1.66e-03   1.51e-03   1.80e-03  1.06  0.93  1.21  0.938  0.840  1.035  0.2350  0.168      0 390.70    431
RX_J2129.6+0005              552   0.00    1.0  4.30  0.00  0.00  4.46  4.02  5.02  0.58  0.33  0.91   1.66e-03   1.51e-03   1.80e-03  1.06  0.93  1.21  0.938  0.840  1.035  0.2350  0.168      0 390.70    431
RX_J2129.6+0005              552   0.00    1.0  4.30  0.00  0.00  4.04  3.67  4.49  0.54  0.33  0.82   1.77e-03   1.63e-03   1.93e-03  0.95  0.85  1.08  1.002  0.906  1.108  0.2350  0.175      0 426.57    431
RX_J2129.6+0005              552   0.00    1.0  4.30  0.00  0.00  4.17  3.77  4.66  0.51  0.31  0.79   1.73e-03   1.58e-03   1.87e-03  0.99  0.87  1.12  0.978  0.882  1.076  0.2350  0.170      0 468.13    431
RX_J2129.6+0005              552   0.00    1.0  4.30  0.00  0.00  4.05  3.69  4.48  0.74  0.49  1.10   1.67e-03   1.51e-03   1.82e-03  0.96  0.85  1.08  0.945  0.840  1.046  0.2350  0.175      0 391.51    431
RX_J2129.6+0005              552   0.00    1.0  4.30  0.00  0.00  4.05  3.69  4.48  0.74  0.49  1.10   1.67e-03   1.51e-03   1.82e-03  0.96  0.85  1.08  0.945  0.840  1.046  0.2350  0.175      0 391.51    431
RX_J2129.6+0005              552   0.00    1.0  4.30  0.00  0.00  4.41  3.99  4.95  0.55  0.33  0.84   1.76e-03   1.61e-03   1.90e-03  1.04  0.92  1.19  0.992  0.895  1.090  0.2350  0.176      0 434.04    431
RX_J2129.6+0005              552   0.00    1.0  4.30  0.00  0.00  3.92  3.56  4.34  0.46  0.28  0.70   1.83e-03   1.68e-03   1.97e-03  0.93  0.82  1.05  1.031  0.932  1.133  0.2350  0.175      0 404.51    431
RX_J2129.6+0005              552   0.00    1.0  4.30  0.00  0.00  4.03  3.65  4.50  0.48  0.27  0.75   1.82e-03   1.68e-03   1.99e-03  0.95  0.84  1.08  1.027  0.932  1.141  0.2350  0.177      0 440.30    431
RX_J2129.6+0005              552   0.00    1.0  4.30  0.00  0.00  4.10  3.74  4.53  0.77  0.50  1.12   1.70e-03   1.54e-03   1.86e-03  0.97  0.86  1.09  0.962  0.856  1.065  0.2350  0.179      0 443.77    431
RX_J2129.6+0005              552   0.00    1.0  4.30  0.00  0.00  4.05  3.70  4.46  0.85  0.56  1.23   1.65e-03   1.48e-03   1.81e-03  0.96  0.85  1.08  0.934  0.825  1.038  0.2350  0.178      0 444.45    431
RX_J2129.6+0005              552   0.00    1.0  4.30  0.00  0.00  4.34  3.91  4.87  0.40  0.21  0.64   1.86e-03   1.72e-03   2.00e-03  1.03  0.90  1.17  1.048  0.953  1.150  0.2350  0.178      0 454.38    431
RX_J2129.6+0005              552   0.00    1.0  4.30  0.00  0.00  3.66  3.32  4.05  0.27  0.12  0.48   1.98e-03   1.81e-03   2.14e-03  0.86  0.77  0.98  1.117  1.009  1.229  0.2350  0.175      0 401.12    431
RX_J2129.6+0005              552   0.00    1.0  4.30  0.00  0.00  4.30  3.88  4.80  0.44  0.26  0.69   1.88e-03   1.74e-03   2.03e-03  1.02  0.90  1.16  1.059  0.965  1.165  0.2350  0.182      0 473.90    431
RX_J2129.6+0005              552   0.00    1.0  4.30  0.00  0.00  4.51  4.08  5.05  0.71  0.46  1.05   1.64e-03   1.49e-03   1.78e-03  1.07  0.94  1.22  0.926  0.830  1.021  0.2350  0.172      0 376.04    431
RX_J2129.6+0005              552   0.00    1.0  4.30  0.00  0.00  4.51  4.08  5.05  0.71  0.46  1.05   1.64e-03   1.49e-03   1.78e-03  1.07  0.94  1.22  0.926  0.830  1.021  0.2350  0.172      0 376.04    431
RX_J2129.6+0005              552   0.00    1.0  4.30  0.00  0.00  4.08  3.71  4.53  0.71  0.45  1.06   1.66e-03   1.50e-03   1.81e-03  0.96  0.86  1.09  0.938  0.834  1.040  0.2350  0.172      0 449.04    431
RX_J2129.6+0005              552   0.00    1.0  4.30  0.00  0.00  3.91  3.56  4.33  0.62  0.38  0.93   1.72e-03   1.56e-03   1.88e-03  0.92  0.82  1.05  0.971  0.869  1.077  0.2350  0.173      0 419.02    431
RX_J2129.6+0005              552   0.00    1.0  4.30  0.00  0.00  3.91  3.56  4.33  0.62  0.38  0.93   1.72e-03   1.56e-03   1.88e-03  0.92  0.82  1.05  0.971  0.869  1.077  0.2350  0.173      0 419.02    431
S0463                       6956   0.00    1.0  1.06  0.00  0.00  5.52  3.88  8.89  1.24  0.23  4.10   4.62e-05   2.97e-05   6.07e-05  1.07  0.63  1.84  1.018  0.599  1.406  0.0986  0.007      0 341.26    431
S0463                       6956   0.00    1.0  1.06  0.00  0.00  5.52  3.88  8.89  1.24  0.23  4.10   4.62e-05   2.97e-05   6.07e-05  1.07  0.63  1.84  1.018  0.599  1.406  0.0986  0.007      0 341.26    431
S0463                       6956   0.00    1.0  1.06  0.00  0.00  3.77  2.82  5.10  1.98  0.64  6.07   3.84e-05   2.04e-05   5.61e-05  0.73  0.45  1.11  0.845  0.414  1.276  0.0986  0.007      0 325.64    431
S0463                       6956   0.00    1.0  1.06  0.00  0.00  3.52  2.16  5.24  0.52  0.00  1.91   5.29e-05   3.61e-05   7.89e-05  0.68  0.35  1.11  1.166  0.725  1.790  0.0986  0.006      0 303.56    431
S0463                       6956   0.00    1.0  1.06  0.00  0.00  4.90  3.14 10.62  0.47  0.00  3.42   4.78e-05   2.68e-05   6.24e-05  0.95  0.51  2.12  1.054  0.543  1.447  0.0986  0.006      0 346.11    431
S0463                       6956   0.00    1.0  1.06  0.00  0.00  4.90  3.14 10.62  0.47  0.00  3.42   4.78e-05   2.68e-05   6.24e-05  0.95  0.51  2.12  1.054  0.543  1.447  0.0986  0.006      0 346.11    431
S0463                       6956   0.00    1.0  1.06  0.00  0.00  4.93  3.58  7.30  2.57  0.70  9.59   3.53e-05   1.66e-05   5.26e-05  0.96  0.58  1.54  0.777  0.337  1.194  0.0986  0.007      0 351.14    431
S0463                       6956   0.00    1.0  1.06  0.00  0.00  7.53  4.49 27.69  1.20  0.00  4.55   4.59e-05   2.86e-05   6.12e-05  1.46  0.74  5.42  1.012  0.576  1.412  0.0986  0.007      0 356.44    431
S0463                       6956   0.00    1.0  1.06  0.00  0.00  7.53  4.49 27.69  1.20  0.00  4.55   4.59e-05   2.86e-05   6.12e-05  1.46  0.74  5.42  1.012  0.576  1.412  0.0986  0.007      0 356.44    431
S0463                       6956   0.00    1.0  1.06  0.00  0.00  7.46  4.07 16.44  1.25  0.00  6.32   4.06e-05   2.48e-05   5.66e-05  1.45  0.67  3.28  0.895  0.500  1.297  0.0986  0.006      0 348.12    431
S0463                       6956   0.00    1.0  1.06  0.00  0.00  6.26  4.35 10.80  1.56  0.15  5.93   3.91e-05   2.21e-05   5.34e-05  1.22  0.71  2.21  0.862  0.446  1.227  0.0986  0.006      0 336.14    431
S0463                       6956   0.00    1.0  1.06  0.00  0.00  7.65  5.17 12.90  2.75  0.75 10.07   3.40e-05   1.80e-05   4.77e-05  1.49  0.84  2.65  0.750  0.365  1.091  0.0986  0.006      0 333.51    431
S0463                       6956   0.00    1.0  1.06  0.00  0.00  3.74  2.45  5.97  0.43  0.00  2.07   4.98e-05   3.20e-05   6.88e-05  0.73  0.40  1.24  1.096  0.644  1.577  0.0986  0.006      0 310.64    431
S0463                       6956   0.00    1.0  1.06  0.00  0.00  4.21  2.75  6.20  0.83  0.00  2.70   4.46e-05   2.96e-05   6.51e-05  0.82  0.45  1.31  0.983  0.596  1.482  0.0986  0.006      0 320.76    431
S0463                       6956   0.00    1.0  1.06  0.00  0.00  4.21  2.75  6.20  0.83  0.00  2.70   4.46e-05   2.96e-05   6.51e-05  0.82  0.45  1.31  0.983  0.596  1.482  0.0986  0.006      0 320.76    431
S0463                       6956   0.00    1.0  1.06  0.00  0.00  4.46  3.06  7.41  0.45  0.00  2.13   6.20e-05   4.23e-05   8.02e-05  0.87  0.50  1.53  1.365  0.849  1.863  0.0986  0.008      0 341.04    431
S0463                       6956   0.00    1.0  1.06  0.00  0.00  4.80  3.16  8.26  0.63  0.00  2.55   5.12e-05   3.53e-05   6.71e-05  0.93  0.52  1.69  1.127  0.708  1.555  0.0986  0.007      0 318.72    431
S0463                       6956   0.00    1.0  1.06  0.00  0.00  4.20  2.94  6.22  1.12  0.23  3.66   4.43e-05   2.71e-05   5.95e-05  0.82  0.48  1.32  0.976  0.547  1.371  0.0986  0.006      0 339.02    431
S0463                       6956   0.00    1.0  1.06  0.00  0.00  4.60  3.06  8.66  0.39  0.00  2.01   5.30e-05   3.58e-05   6.77e-05  0.89  0.50  1.75  1.166  0.719  1.577  0.0986  0.006      0 336.03    431
S0463                       6956   0.00    1.0  1.06  0.00  0.00  6.74  4.56 11.90  1.80  0.36  6.64   4.13e-05   2.36e-05   5.63e-05  1.31  0.74  2.43  0.910  0.477  1.294  0.0986  0.007      0 362.94    431
S0463                       7250   0.00    1.0  1.06  0.00  0.00  3.82  2.94  5.08  3.43  1.03 16.07   2.79e-05   0.00e+00   4.76e-05  0.74  0.47  1.12  0.615 -0.013  1.068  0.0986  0.007      0 296.15    431
S0463                       7250   0.00    1.0  1.06  0.00  0.00  3.82  2.94  5.08  3.43  1.03 16.07   2.79e-05   0.00e+00   4.76e-05  0.74  0.47  1.12  0.615 -0.013  1.068  0.0986  0.007      0 296.15    431
S0463                       7250   0.00    1.0  1.06  0.00  0.00  5.69  3.73 11.56  1.00  0.00  4.19   4.40e-05   2.60e-05   5.89e-05  1.10  0.61  2.32  0.970  0.526  1.359  0.0986  0.006      0 338.30    431
S0463                       7250   0.00    1.0  1.06  0.00  0.00  5.69  3.73 11.56  1.00  0.00  4.19   4.40e-05   2.60e-05   5.89e-05  1.10  0.61  2.32  0.970  0.526  1.359  0.0986  0.006      0 338.30    431
S0463                       7250   0.00    1.0  1.06  0.00  0.00  2.77  1.85  4.26  0.17  0.00  1.13   5.65e-05   3.78e-05   7.72e-05  0.54  0.30  0.89  1.245  0.761  1.774  0.0986  0.006      0 296.13    431
S0463                       7250   0.00    1.0  1.06  0.00  0.00  3.13  2.58  5.20  0.00  0.00  0.41   6.15e-05   4.88e-05   7.30e-05  0.61  0.40  1.07  1.354  0.960  1.741  0.0986  0.006      0 297.01    431
S0463                       7250   0.00    1.0  1.06  0.00  0.00  3.75  2.75  5.47  0.86  0.08  2.91   4.94e-05   3.06e-05   6.68e-05  0.73  0.44  1.16  1.089  0.617  1.538  0.0986  0.007      0 331.86    431
S0463                       7250   0.00    1.0  1.06  0.00  0.00  3.75  2.75  5.47  0.86  0.08  2.91   4.94e-05   3.06e-05   6.68e-05  0.73  0.44  1.16  1.089  0.617  1.538  0.0986  0.007      0 331.86    431
S0463                       7250   0.00    1.0  1.06  0.00  0.00  6.18  3.87 10.71  1.23  0.17  4.52   4.09e-05   2.54e-05   5.36e-05  1.20  0.63  2.19  0.900  0.512  1.242  0.0986  0.006      0 339.08    431
S0463                       7250   0.00    1.0  1.06  0.00  0.00  5.94  3.63 12.36  0.00  0.00  0.38   5.66e-05   4.88e-05   6.44e-05  1.15  0.60  2.48  1.247  0.939  1.566  0.0986  0.006      0 328.31    431
S0463                       7250   0.00    1.0  1.06  0.00  0.00  5.13  3.09 11.31  0.00  0.00  0.67   5.05e-05   4.10e-05   5.96e-05  1.00  0.51  2.25  1.112  0.802  1.425  0.0986  0.006      0 323.59    431
S0463                       7250   0.00    1.0  1.06  0.00  0.00  4.31  3.19  6.60  1.39  0.21  5.25   4.28e-05   2.27e-05   6.03e-05  0.84  0.51  1.38  0.942  0.460  1.379  0.0986  0.007      0 315.05    431
S0463                       7250   0.00    1.0  1.06  0.00  0.00  5.70  4.31  8.34  2.13  0.58  6.86   4.08e-05   2.29e-05   5.63e-05  1.11  0.69  1.77  0.898  0.464  1.292  0.0986  0.007      0 311.65    431
S0463                       7250   0.00    1.0  1.06  0.00  0.00  7.74  4.27 23.31  0.00  0.00  1.44   5.14e-05   4.01e-05   5.93e-05  1.50  0.70  4.58  1.132  0.792  1.432  0.0986  0.006      0 321.02    431
S0463                       7250   0.00    1.0  1.06  0.00  0.00  5.46  3.96  8.04  2.94  0.83 11.84   3.10e-05   1.35e-05   4.68e-05  1.06  0.64  1.70  0.682  0.272  1.060  0.0986  0.006      0 322.55    431
S0463                       7250   0.00    1.0  1.06  0.00  0.00  4.59  3.40  6.46  2.34  0.73  7.85   3.27e-05   1.64e-05   4.80e-05  0.89  0.55  1.39  0.720  0.333  1.091  0.0986  0.006      0 312.23    431
S0463                       7250   0.00    1.0  1.06  0.00  0.00  4.78  3.72  6.36  4.23  1.45 20.35   2.73e-05   0.00e+00   4.44e-05  0.93  0.59  1.40  0.600 -0.012  0.999  0.0986  0.007      0 296.30    431
S0463                       7250   0.00    1.0  1.06  0.00  0.00  4.78  3.72  6.36  4.23  1.45 20.35   2.73e-05   0.00e+00   4.44e-05  0.93  0.59  1.40  0.600 -0.012  0.999  0.0986  0.007      0 296.30    431
S0463                       7250   0.00    1.0  1.06  0.00  0.00  4.20  2.89  6.14  1.20  0.26  3.77   4.37e-05   2.72e-05   6.03e-05  0.82  0.47  1.30  0.962  0.548  1.382  0.0986  0.006      0 309.10    431
S0463                       7250   0.00    1.0  1.06  0.00  0.00  4.65  3.35  6.73  2.44  0.58  9.20   3.12e-05   1.43e-05   4.81e-05  0.90  0.54  1.43  0.687  0.289  1.088  0.0986  0.006      0 345.97    431
TRIANG_AUSTR                1281   0.00    1.0 13.27  0.00  0.00  7.56  6.82  8.44  0.13  0.02  0.26   4.31e-03   4.16e-03   4.44e-03  1.00  0.89  1.14  1.040  0.999  1.080  0.0510  0.540      0 445.72    431
TRIANG_AUSTR                1281   0.00    1.0 13.27  0.00  0.00  8.03  7.25  9.00  0.26  0.13  0.42   4.12e-03   3.97e-03   4.26e-03  1.07  0.94  1.22  0.995  0.954  1.036  0.0510  0.531      0 421.82    431
TRIANG_AUSTR                1281   0.00    1.0 13.27  0.00  0.00  6.99  6.32  7.85  0.12  0.01  0.25   4.28e-03   4.13e-03   4.41e-03  0.93  0.82  1.06  1.033  0.991  1.072  0.0510  0.533      0 425.27    431
TRIANG_AUSTR                1281   0.00    1.0 13.27  0.00  0.00  6.99  6.32  7.85  0.12  0.01  0.25   4.28e-03   4.13e-03   4.41e-03  0.93  0.82  1.06  1.033  0.991  1.072  0.0510  0.533      0 425.27    431
TRIANG_AUSTR                1281   0.00    1.0 13.27  0.00  0.00  6.17  5.66  6.79  0.19  0.09  0.32   4.17e-03   4.02e-03   4.31e-03  0.82  0.73  0.92  1.007  0.966  1.048  0.0510  0.524      0 379.40    431
TRIANG_AUSTR                1281   0.00    1.0 13.27  0.00  0.00  7.51  6.79  8.37  0.21  0.09  0.35   4.16e-03   4.02e-03   4.30e-03  1.00  0.88  1.13  1.006  0.964  1.046  0.0510  0.531      0 544.07    431
TRIANG_AUSTR                1281   0.00    1.0 13.27  0.00  0.00  7.15  6.50  7.96  0.24  0.12  0.39   4.23e-03   4.07e-03   4.37e-03  0.95  0.84  1.08  1.021  0.978  1.061  0.0510  0.541      0 419.08    431
TRIANG_AUSTR                1281   0.00    1.0 13.27  0.00  0.00  7.81  7.04  8.83  0.20  0.07  0.35   4.06e-03   3.92e-03   4.20e-03  1.04  0.92  1.19  0.981  0.941  1.021  0.0510  0.518      0 518.58    431
TRIANG_AUSTR                1281   0.00    1.0 13.27  0.00  0.00  7.81  7.04  8.83  0.20  0.07  0.35   4.06e-03   3.92e-03   4.20e-03  1.04  0.92  1.19  0.981  0.941  1.021  0.0510  0.518      0 518.58    431
TRIANG_AUSTR                1281   0.00    1.0 13.27  0.00  0.00  6.98  6.35  7.78  0.19  0.08  0.32   4.22e-03   4.08e-03   4.36e-03  0.93  0.82  1.05  1.020  0.978  1.060  0.0510  0.534      0 468.99    431
TRIANG_AUSTR                1281   0.00    1.0 13.27  0.00  0.00  7.79  7.02  8.72  0.16  0.04  0.32   4.21e-03   4.05e-03   4.35e-03  1.03  0.91  1.18  1.016  0.973  1.057  0.0510  0.532      0 493.25    431
TRIANG_AUSTR                1281   0.00    1.0 13.27  0.00  0.00  7.54  6.82  8.45  0.13  0.02  0.26   4.25e-03   4.11e-03   4.39e-03  1.00  0.89  1.14  1.028  0.986  1.067  0.0510  0.534      0 445.10    431
TRIANG_AUSTR                1281   0.00    1.0 13.27  0.00  0.00  7.45  6.75  8.35  0.21  0.09  0.37   4.15e-03   4.00e-03   4.29e-03  0.99  0.88  1.13  1.002  0.960  1.043  0.0510  0.530      0 436.46    431
TRIANG_AUSTR                1281   0.00    1.0 13.27  0.00  0.00  8.11  7.30  9.10  0.26  0.12  0.43   4.20e-03   4.05e-03   4.35e-03  1.08  0.95  1.23  1.015  0.973  1.058  0.0510  0.543      0 424.64    431
TRIANG_AUSTR                1281   0.00    1.0 13.27  0.00  0.00  7.55  6.83  8.47  0.23  0.11  0.38   4.17e-03   4.03e-03   4.31e-03  1.00  0.89  1.14  1.008  0.966  1.048  0.0510  0.534      0 465.93    431
TRIANG_AUSTR                1281   0.00    1.0 13.27  0.00  0.00  7.55  6.83  8.47  0.23  0.11  0.38   4.17e-03   4.03e-03   4.31e-03  1.00  0.89  1.14  1.008  0.966  1.048  0.0510  0.534      0 465.93    431
TRIANG_AUSTR                1281   0.00    1.0 13.27  0.00  0.00  7.88  7.12  8.85  0.32  0.18  0.51   4.05e-03   3.90e-03   4.20e-03  1.05  0.93  1.20  0.979  0.936  1.020  0.0510  0.529      0 447.29    431
TRIANG_AUSTR                1281   0.00    1.0 13.27  0.00  0.00  7.98  7.19  9.01  0.26  0.12  0.43   4.12e-03   3.97e-03   4.27e-03  1.06  0.93  1.22  0.995  0.953  1.037  0.0510  0.532      0 445.88    431
TRIANG_AUSTR                1281   0.00    1.0 13.27  0.00  0.00  8.42  7.61  9.41  0.51  0.34  0.73   3.88e-03   3.73e-03   4.03e-03  1.12  0.99  1.27  0.938  0.896  0.978  0.0510  0.524      0 495.02    431
TRIANG_AUSTR                1281   0.00    1.0 13.27  0.00  0.00  8.42  7.61  9.41  0.51  0.34  0.73   3.88e-03   3.73e-03   4.03e-03  1.12  0.99  1.27  0.938  0.896  0.978  0.0510  0.524      0 495.02    431
V_1121.0+2327               1660   0.00    1.0  1.30  0.00  0.00  1.69  1.17  2.60  0.00  0.00  0.37   2.86e-05   1.74e-05   4.26e-05  0.28 -0.01  3.62  1.843 -118897.399 118897398543184179861796159488.000  0.5600  0.001      0 155.63    431
V_1121.0+2327               1660   0.00    1.0  1.30  0.00  0.00  2.29  1.48  4.16  0.00  0.00  0.87   2.31e-05   1.37e-05   3.50e-05  0.37 -0.02  4.92  1.493 -96345.890 96345889698231006235614773248.000  0.5600  0.001      0 207.18    431
V_1121.0+2327               1660   0.00    1.0  1.30  0.00  0.00  3.05  1.60 12.79  0.00  0.00  3.94   2.07e-05   0.00e+00   3.30e-05  0.50 -0.05  6.75  1.334 -86047.451 86047450572320508387497345024.000  0.5600  0.001      0 208.99    431
