ABELL_2147                  3211   0.00   7.77  3.38  0.00  0.00  3.70  3.58  3.82  0.22  0.17  0.26   1.96e-02   1.92e-02   2.00e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0356  2.183   66.9   1.22    372
ABELL_2199                   497   0.00   2.89  0.88  0.00  0.00  3.94  3.88  3.99  0.49  0.46  0.51   4.70e-02   4.66e-02   4.74e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0300  9.525   92.7   1.71    390
ABELL_2204              6104+499   0.00   4.27  5.84  0.00  0.00  6.77  6.59  6.95  0.46  0.41  0.50   3.15e-02   3.11e-02   3.19e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1524  3.494   88.2   1.08    680
ABELL_2244                  4179   0.00   2.96  2.09  0.00  0.00  5.48  5.39  5.58  0.36  0.33  0.40   1.82e-02   1.80e-02   1.83e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0967  2.928   77.3   1.07    410
ABELL_2319                  3231   0.00   7.77  7.01  6.38  7.64  9.89  9.47 10.35  0.26  0.21  0.31   7.93e-02   7.84e-02   8.02e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0562  9.187   89.1   1.49    423
ABELL_2554                  1696   0.00   3.69  2.04  0.00  0.00  4.57  4.26  4.91  0.20  0.10  0.31   4.21e-03   4.06e-03   4.36e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1103  0.645   22.8   1.14    240
ABELL_2556                  2226   0.00   3.90  2.02  0.00  0.00  3.09  2.99  3.19  0.35  0.31  0.41   1.01e-02   9.89e-03   1.04e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0862  1.583   50.3   1.07    291
ABELL_2589                  3210   0.00   2.38  3.98  0.00  0.00  6.83  6.16  7.64  1.43  1.04  1.90   9.54e-03   8.88e-03   1.02e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0415  2.100   75.5   1.59    138
ABELL_2597                   922   0.00   1.13  2.51  0.00  0.00  3.28  3.21  3.35  0.42  0.38  0.46   1.58e-02   1.56e-02   1.61e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0854  2.767   96.8   1.10    302
ABELL_2626                  3192   0.00   3.10  4.30  0.00  0.00  2.91  2.83  2.98  0.48  0.43  0.53   1.02e-02   9.96e-03   1.04e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0573  1.682   51.9   1.02    291
ABELL_2634                  4816   0.00   2.21  5.07  0.00  0.00  3.38  3.21  3.56  0.31  0.24  0.39   2.09e-03   2.02e-03   2.17e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0314  0.341   41.1   1.00    250
ABELL_3112                  2516   0.00   3.00  2.50  0.00  0.00  4.38  4.28  4.47  0.68  0.63  0.74   2.44e-02   2.40e-02   2.48e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0720  4.566   85.4   1.19    351
ABELL_3158                  3201   0.00   7.08  1.60  0.00  0.00  4.63  4.53  4.73  0.33  0.29  0.36   2.90e-02   2.86e-02   2.93e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0580  3.500   78.3   1.28    415
ABELL_3266                   899   0.00   3.80  1.72  0.00  0.00 10.57 10.10 11.09  0.50  0.42  0.58   1.77e-02   1.75e-02   1.79e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0590  2.178  100.0   1.29    386
ABELL_3558                  1646   0.00   3.03  3.84  0.00  0.00  6.18  5.96  6.41  0.50  0.42  0.58   2.04e-02   2.01e-02   2.08e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0480  3.755   82.2   1.01    328
ABELL_3562                  4167   0.00   5.41  3.90  0.00  0.00  4.22  4.09  4.36  0.35  0.29  0.41   1.52e-02   1.49e-02   1.55e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0490  1.775   76.7   1.25    347
ABELL_3571                  4203   0.00   2.17  4.66  0.00  0.00  7.18  7.02  7.34  0.41  0.37  0.46   2.77e-02   2.75e-02   2.79e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0391  4.783   90.5   1.31    414
ABELL_3667                  5751   0.00   6.11  5.45  0.00  0.00  6.49  6.42  6.57  0.37  0.35  0.39   3.56e-02   3.55e-02   3.58e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0556  3.892   88.2   1.80    428
ABELL_4038                  4992   0.00   8.00  1.57  0.00  0.00  2.94  2.90  2.98  0.39  0.37  0.42   3.92e-02   3.88e-02   3.97e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0300  4.673   76.5   1.94    425
CYGNUS_A                     360   0.00   2.39 30.66 30.14 31.18  5.95  5.83  6.08  0.63  0.60  0.67   3.67e-02   3.63e-02   3.71e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0561  5.129   88.9   1.88    420
ESO_3060170                 3189   0.00   5.29  3.43  0.00  0.00  2.34  2.26  2.43  0.41  0.34  0.47   1.00e-02   9.61e-03   1.04e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0358  1.147   67.9   1.23    242
ESO_5520200                 3206   0.00   5.77  4.29  0.00  0.00  2.05  1.96  2.14  0.48  0.40  0.57   4.66e-03   4.39e-03   4.92e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0314  0.546   40.3   1.52    245
EXO_0422-086                4183   0.00   7.87  6.22  0.00  0.00  3.04  2.95  3.12  0.46  0.40  0.53   2.41e-02   2.35e-02   2.48e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0397  2.824   70.4   1.19    313
HERCULES_A                  1625   0.00   2.32  6.27  0.00  0.00  3.74  3.54  3.95  0.34  0.24  0.43   5.45e-03   5.26e-03   5.69e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1541  0.776   62.2   1.02    186
HYDRA_A                     4970   0.00   4.66  3.35  3.05  3.51  3.79  3.77  3.84  0.45  0.44  0.47   4.11e-02   4.07e-02   4.12e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0549  6.813   81.1   1.70    427
MKW_04                      3234   0.00   3.83  1.90  0.00  0.00  1.88  1.85  1.91  0.85  0.80  0.91   6.84e-03   6.66e-03   7.02e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0198  1.574   61.1   1.47    283
MS_0440.5+0204              4196   0.00   3.02  9.10  0.00  0.00  5.07  4.26  5.71  0.72  0.50  0.82   2.83e-03   2.65e-03   2.91e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1900  0.353   24.3 209.22    176
OPHIUCHUS                   3200   0.00   3.00 33.45 33.17 33.74  8.90  8.75  9.04  0.39  0.37  0.41   1.16e-01   1.15e-01   1.16e-01  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0280 14.600   93.9   2.90    427
PKS_0745-191            6103+508   0.00   5.81 38.80 38.12 39.49  8.15  7.89  8.42  0.42  0.38  0.46   6.15e-02   6.08e-02   6.23e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1028  5.418   89.8   1.21    812
RX_J0819.6+6336             2199   0.00   2.98  4.11  0.00  0.00  3.45  3.17  3.77  0.23  0.12  0.36   3.44e-03   3.25e-03   3.65e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1190  0.520  -17.5   1.13    150
RX_J0820.9+0752             1647   0.00   3.03  2.37  0.00  0.00  2.01  1.66  2.91  0.26  0.14  0.90   3.96e-03   2.92e-03   4.30e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1100  0.497   37.3  37.61     40
SERSIC_159-03               1668   0.00   2.93  1.89  0.00  0.00  2.36  2.31  2.41  0.31  0.28  0.34   2.39e-02   2.33e-02   2.44e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0580  3.821   80.8   1.18    247
