    0.5809    0.0145    2.0413    0.0228    0.0000
    0.8971    0.0224    1.8084    0.4225    0.0000
    0.8189    0.0205    1.5381    0.2267    0.0000
    0.7251    0.0181    1.6290    0.2118    0.0000
    0.9370    0.0234    1.9928    0.2102    0.0000
    0.9058    0.0226    1.9768    0.0627    0.0000
    0.8488    0.0212    2.3369    0.0738    0.0000
    0.6637    0.0166    2.1274    0.0189    0.0000
    0.8082    0.0202    1.9897    0.0262    0.0000
    0.8633    0.0216    2.2323    0.0744    0.0000
    0.9258    0.0231    2.4070    0.0216    0.0000
