# Model: wabs(mekal) for total spectra; Fit Range = 0.5 - 7.0; Count Rates = 0.5 - 7.0 keV
# Nh frozen = yes; Fe frozen = yes; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr  chisq    dof
ABELL_2261                  5007   0.38   0.00  3.31  0.00  0.00  7.00  6.62  7.41  0.30  0.30  0.30   9.09e-03   8.98e-03   9.21e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2240  0.848   1.24    442
ABELL_2319                  3231   1.44   0.00  9.05  0.00  0.00 10.13  9.69 10.61  0.25  0.25  0.25   3.52e-02   3.49e-02   3.54e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0562  3.945   1.12    442
ABELL_2384                  4202   0.87   0.00  2.99  0.00  0.00  4.58  4.38  4.79  0.30  0.30  0.30   5.55e-03   5.48e-03   5.62e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0945  0.613   1.11    442
ABELL_2390                  4193   0.37   0.00  6.71  0.00  0.00 12.07 11.69 12.48  0.25  0.25  0.25   1.34e-02   1.33e-02   1.35e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2301  1.699   1.77    442
ABELL_2409                  3247   0.57   0.00  6.72  0.00  0.00  4.84  4.56  5.15  0.30  0.30  0.30   8.86e-03   8.67e-03   9.04e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1479  0.872   1.32    442
ABELL_2550                  2225   0.54   0.00  2.03  0.00  0.00  1.64  1.57  1.70  0.30  0.30  0.30   1.14e-03   1.10e-03   1.17e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1543  0.145   1.85    442
ABELL_2554                  1696   0.75   0.00  2.04  0.00  0.00  4.31  4.02  4.64  0.44  0.44  0.44   3.31e-03   3.25e-03   3.37e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1103  0.588   1.12    442
ABELL_2556                  2226   0.95   0.00  2.02  0.00  0.00  3.07  2.94  3.20  0.34  0.34  0.34   5.21e-03   5.13e-03   5.28e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0862  0.896   1.34    442
ABELL_2589                  3210   1.95   0.00  3.98  0.00  0.00  6.82  4.98 10.64  0.30  0.30  0.30   2.22e-03   2.10e-03   2.35e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0415  0.510   0.84    442
ABELL_2597                   922   0.96   0.00  2.51  0.00  0.00  3.12  2.91  3.34  0.37  0.37  0.37   1.27e-03   1.24e-03   1.30e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0854  0.249   0.86    442
ABELL_2626                  3192   1.42   0.00  4.30  0.00  0.00  2.74  2.64  2.84  0.30  0.30  0.30   5.12e-03   5.05e-03   5.18e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0573  0.824   1.52    442
ABELL_2667                  2214   0.37   0.00  1.64  0.00  0.00  5.14  4.85  5.45  0.31  0.31  0.31   9.08e-03   8.94e-03   9.22e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2300  1.392   1.47    442
ABELL_2670                  4959   1.07   0.00  2.88  0.00  0.00  4.32  4.16  4.51  0.25  0.25  0.25   5.91e-03   5.84e-03   5.99e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0763  0.650   1.19    442
ABELL_2744                  2212   0.28   0.00  1.82  0.00  0.00  7.02  6.63  7.44  0.19  0.19  0.19   9.15e-03   9.04e-03   9.25e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3080  1.177   1.18    442
ABELL_3112                  2516   1.13   0.00  2.50  0.00  0.00  4.68  4.52  4.85  0.51  0.51  0.51   1.13e-02   1.12e-02   1.15e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0720  2.145   1.29    442
ABELL_3158                  3201   1.40   0.00  1.60  0.00  0.00  5.08  4.94  5.23  0.30  0.30  0.30   1.58e-02   1.57e-02   1.59e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0580  1.904   1.09    442
ABELL_3266                   899   1.38   0.00  1.72  0.00  0.00 11.64 11.04 12.30  0.32  0.32  0.32   1.47e-02   1.46e-02   1.48e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0590  1.696   1.14    442
ABELL_3558                  1646   1.69   0.00  3.84  0.00  0.00  5.44  5.19  5.70  0.33  0.33  0.33   1.12e-02   1.11e-02   1.13e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0480  2.082   1.24    442
ABELL_3562                  4167   1.66   0.00  3.90  0.00  0.00  4.42  4.23  4.63  0.30  0.30  0.30   8.33e-03   8.22e-03   8.45e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0490  0.957   1.20    442
ABELL_3571                  4203   2.07   0.00  4.66  0.00  0.00  5.63  5.22  6.08  0.30  0.30  0.30   1.71e-03   1.68e-03   1.74e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0391  0.304   1.07    442
ABELL_4038                  4992   2.70   0.00  1.57  0.00  0.00  3.09  3.02  3.17  0.30  0.30  0.30   8.42e-03   8.33e-03   8.50e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0300  0.973   1.41    442
AC_114                      1562   0.28   0.00  1.44  0.00  0.00  7.03  6.67  7.44  0.30  0.30  0.30   4.43e-03   4.38e-03   4.47e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3120  0.612   1.05    442
CL_1221+4918                1662   0.14   0.00  1.44  0.00  0.00  4.20  3.73  4.76  0.30  0.30  0.30   7.05e-04   6.70e-04   7.48e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.7000  0.038   1.31    442
CL_1416+4446                 541   0.22   0.00  1.24  0.00  0.00  6.02  5.11  7.20  0.30  0.30  0.30   9.24e-04   8.89e-04   9.67e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4000  0.102   1.39    442
CYGNUS_A                     360   1.45   0.00 35.23  0.00  0.00  6.42  6.18  6.67  0.72  0.72  0.72   8.75e-03   8.68e-03   8.83e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0561  1.140   1.83    442
ESO_3060170                 3189   2.26   0.00  3.43  0.00  0.00  2.22  2.11  2.33  0.30  0.30  0.30   3.44e-03   3.35e-03   3.54e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0358  0.380   1.25    442
ESO_5520200                 3206   2.57   0.00  4.29  0.00  0.00  1.80  1.70  1.92  0.30  0.30  0.30   1.29e-03   1.23e-03   1.33e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0314  0.142   1.25    442
EXO_0422-086                4183   2.04   0.00  6.22  0.00  0.00  2.87  2.73  3.03  0.30  0.30  0.30   6.16e-03   6.01e-03   6.30e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0397  0.681   1.12    442
HERCULES_A                  1625   0.54   0.00  6.27  0.00  0.00  3.22  3.06  3.41  0.45  0.45  0.45   3.69e-03   3.61e-03   3.77e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1541  0.589   1.24    442
IRAS_09104+4109              509   0.21   0.00  1.36  0.00  0.00 79.90 77.72 79.90  0.30  0.30  0.30   9.14e-03   8.87e-03   9.40e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4420  1.202   2.64    442
MS_0016.9+1609               520   0.17   0.00  4.06  0.00  0.00  7.01  6.62  7.44  0.30  0.30  0.30   3.60e-03   3.54e-03   3.66e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5410  0.248   1.20    442
MS_0302.7+1658               525   0.21   0.00 10.95  0.00  0.00  3.49  2.35  5.80  0.30  0.30  0.30   4.58e-04   3.80e-04   5.38e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4240  0.041   0.62    442
MS_0440.5+0204              4196   0.44   0.00  9.10  0.00  0.00 79.90 73.64 79.90  0.30  0.30  0.30   4.18e-03   4.04e-03   4.32e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1900  0.494   1.47    442
MS_0451.6-0305               902   0.17   0.00  5.68  0.00  0.00  7.06  6.53  7.67  0.28  0.28  0.28   3.65e-03   3.59e-03   3.72e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5386  0.359   1.10    442
MS_0735.6+7421              4197   0.39   0.00  3.40  0.00  0.00  4.69  4.50  4.88  0.37  0.37  0.37   4.57e-03   4.52e-03   4.62e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2160  0.630   1.30    442
MS_0839.8+2938              2224   0.43   0.00  3.92  0.00  0.00  4.36  4.05  4.70  0.59  0.59  0.59   2.21e-03   2.16e-03   2.26e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1940  0.369   1.19    442
MS_1006.0+1202               925   0.39   0.00  3.63  0.00  0.00 16.72 14.64 19.91  0.37  0.37  0.37   4.05e-03   3.97e-03   4.14e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2210  0.414   1.51    442
MS_1008.1-1224               926   0.29   0.00  6.71  0.00  0.00 17.53 15.21 20.94  0.72  0.72  0.72   3.50e-03   3.43e-03   3.59e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3010  0.336   2.12    442
MS_1054.5-0321               512   0.12   0.00  3.69  0.00  0.00 10.55  9.03 12.61  0.07  0.07  0.07   1.49e-03   1.45e-03   1.53e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.8300  0.124   1.31    442
MS_1137.5+6625               536   0.12   0.00  1.18  0.00  0.00 25.44 20.15 34.72  0.30  0.30  0.30   7.75e-04   7.49e-04   8.06e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.7820  0.054   1.46    442
MS_1455.0+2232              4192   0.33   0.00  3.35  0.00  0.00  4.53  4.39  4.69  0.35  0.35  0.35   4.46e-03   4.41e-03   4.51e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2590  0.363   1.43    442
MS_1621.5+2640               546   0.21   0.00  3.59  0.00  0.00  4.20  3.77  4.72  0.30  0.30  0.30   1.56e-03   1.50e-03   1.63e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4260  0.128   1.23    442
MS_2053.7-0449              1667   0.16   0.00  5.16  0.00  0.00  2.11  1.83  2.48  0.31  0.31  0.31   4.09e-04   3.61e-04   4.59e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5830  0.021   1.45    442
MS_2137.3-2353               928   0.28   0.00  3.40  0.00  0.00  5.17  4.86  5.53  0.53  0.53  0.53   2.89e-03   2.84e-03   2.94e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3130  0.445   1.15    442
OPHIUCHUS                   3200   2.89   0.00 19.84  0.00  0.00 30.73 27.29 35.53  0.30  0.30  0.30   6.19e-03   6.05e-03   6.36e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0280  0.754   2.70    442
PKS_0745-191                 508   0.80   0.00 40.82  0.00  0.00 79.90 78.17 79.90  0.30  0.30  0.30   6.92e-02   6.85e-02   7.00e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1028  5.718   3.44    442
PKS_0745-191                6103   0.80   0.00 40.80  0.00  0.00  8.99  8.52  9.52  0.30  0.30  0.30   3.33e-02   3.30e-02   3.37e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1028  2.660   1.06    442
RBS_0797                    2202   0.25   0.00  2.22  0.00  0.00  5.34  4.88  5.88  0.30  0.30  0.30   4.78e-03   4.63e-03   4.92e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3540  0.431   1.28    442
RX_J0647.7+7015             3584   0.16   0.00  5.18  0.00  0.00  5.79  5.08  6.65  0.30  0.30  0.30   2.45e-03   2.33e-03   2.56e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5840  0.159   1.83    442
RX_J0819.6+6336             2199   0.70   0.00  4.11  0.00  0.00  2.74  2.53  2.98  0.30  0.30  0.30   2.29e-03   2.22e-03   2.36e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1190  0.396   1.33    442
