# Model: wabs(mekal) for robs-70 spectra; Fit Range = 2.0 - 7.0; Count Rates = 2.0 - 7.0 keV
# Nh frozen = yes; Fe frozen = yes; Confidence Levels = 1.0; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
ABELL_4038                  4992   0.19   7.08  1.57  0.00  0.00  3.16  3.09  3.23  0.30  0.30  0.30   2.38e-02   2.34e-02   2.42e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0300  0.749   81.6   1.07    327
AC_114                      1562   0.02   3.62  1.44  0.00  0.00  6.91  6.53  7.34  0.30  0.30  0.30   4.10e-03   4.03e-03   4.17e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3120  0.220   44.7   1.04    341
CL_0024+17                   929   0.02   0.93  4.36  0.00  0.00 10.39  7.51 16.21  0.30  0.30  0.30   3.14e-04   2.99e-04   3.40e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3940  0.019   47.3   0.70     30
CL_1221+4918                1662   0.02   0.90  1.44  0.00  0.00  7.29  6.39  8.45  0.30  0.30  0.30   4.19e-04   4.01e-04   4.41e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.7000  0.018   74.7   0.79     49
CL_J0542.8-4100              914   0.02   0.69  3.59  0.00  0.00  4.93  4.33  5.71  0.30  0.30  0.30   3.53e-04   3.30e-04   3.82e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.6300  0.014   78.3   0.80     26
CL_J1113.1-2615              915   0.02   0.48  5.51  0.00  0.00  3.99  3.35  4.89  0.30  0.30  0.30   1.14e-04   1.01e-04   1.28e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.7300  0.003   72.0   0.56     13
CL_J1226.9+3332              932   0.01   0.69  1.37  0.00  0.00 21.57 12.33 53.34  0.30  0.30  0.30   8.92e-04   8.45e-04   9.98e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.8900  0.048   64.8   0.58     13
CL_J2302.8+0844              918   0.02   0.69  5.05  0.00  0.00  5.44  4.43  6.82  0.30  0.30  0.30   1.50e-04   1.39e-04   1.67e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.7300  0.006   65.4   0.52     29
CYGNUS_A                     360   0.11   2.39 35.23  0.00  0.00  8.58  8.24  8.94  0.72  0.72  0.72   1.16e-02   1.15e-02   1.17e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0561  0.655   80.0   1.28    295
ESO_3060170                 3189   0.16   2.30  3.43  0.00  0.00  2.52  2.21  2.92  0.30  0.30  0.30   1.41e-03   1.24e-03   1.60e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0358  0.037   84.8   0.98     23
EXO_0422-086                4183   0.15   2.61  6.22  0.00  0.00  3.53  3.24  3.86  0.30  0.30  0.30   4.56e-03   4.29e-03   4.84e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0397  0.162   91.2   1.01     61
HERCULES_A                  1625   0.04   1.54  6.27  0.00  0.00  4.98  4.56  5.46  0.45  0.45  0.45   3.11e-03   2.99e-03   3.24e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1541  0.161   76.3   0.80     80
IRAS_09104+4109              509   0.02   0.90  1.36  0.00  0.00 79.90 69.81 79.90  0.30  0.30  0.30   2.81e-03   2.72e-03   2.91e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4420  0.150   88.4   1.89     38
MACS_J0011.7-1523           6105   0.02   1.47  2.08  0.00  0.00  7.08  6.52  7.74  0.30  0.30  0.30   1.96e-03   1.91e-03   2.02e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3600  0.093   84.3   0.81    110
