1      ABELL_0133 : Halpha = Y
2              RIN_MPC       ROUT_MPC   N_elec(cm-3)       Sigma_Ne     K(KeV cm2)K_flat(KeV cm2)          K_err              P         P_flat          P_err           Mgas           Merr
97             0.05257        0.05421    3.25243E-03    1.82088E-04      112.51887      112.51887        5.95200    8.03349E-03    8.03349E-03    5.41262E-04    1.57179E+12    4.32071E+10
98             0.05093        0.05257    3.26105E-03    1.85916E-04      112.32045      112.32045        6.15196    8.05479E-03    8.05479E-03    5.58379E-04    2.62391E+12    7.58865E+10
99             0.04928        0.05093    3.32851E-03    1.93176E-04      108.66689      108.66689        5.94400    8.06332E-03    8.06332E-03    5.62312E-04    3.95116E+12    1.12033E+11
100            0.04764        0.04928    3.49067E-03    1.91526E-04      100.82050      100.82050        5.06823    8.09835E-03    8.09835E-03    5.24805E-04    4.43161E+12    1.12064E+11
101            0.04600        0.04764    3.64512E-03    1.95420E-04      100.22034      100.22034        5.00598    8.65251E-03    8.65251E-03    5.53473E-04    4.00182E+12    1.02401E+11
102            0.04436        0.04600    3.75800E-03    1.96961E-04      100.42577      100.42577        4.98699    9.12236E-03    9.12236E-03    5.76374E-04    3.98230E+12    1.03048E+11
103            0.04271        0.04436    3.89658E-03    1.99440E-04      100.19998      100.19998        4.94554    9.66810E-03    9.66810E-03    6.03114E-04    4.21673E+12    1.10275E+11
104            0.04107        0.04271    3.92453E-03    2.09187E-04      100.22788      100.22788        5.07639    9.78665E-03    9.78665E-03    6.29981E-04    4.47266E+12    1.18376E+11
105            0.03943        0.04107    4.16042E-03    2.03316E-04       95.04396       95.04396        4.65760    1.02287E-02    1.02287E-02    6.24556E-04    4.47000E+12    1.19996E+11
106            0.03778        0.03943    4.44762E-03    2.04996E-04       89.60763       89.60763        4.31920    1.07785E-02    1.07785E-02    6.37991E-04    4.41022E+12    1.20108E+11
107            0.03614        0.03778    4.71384E-03    2.06694E-04       85.06692       85.06692        4.04499    1.12733E-02    1.12733E-02    6.50464E-04    3.56767E+12    9.81213E+10
108            0.03450        0.03614    4.99505E-03    2.15687E-04       82.92286       82.92286        3.72038    1.21034E-02    1.21034E-02    6.68296E-04    2.65213E+12    6.69291E+10
109            0.03286        0.03450    5.09939E-03    2.33808E-04       81.55737       81.55737        3.73440    1.23214E-02    1.23214E-02    7.03995E-04    1.90364E+12    4.75927E+10
110            0.03121        0.03286    5.24735E-03    2.41737E-04       78.31971       78.31971        3.76594    1.24100E-02    1.24100E-02    7.33255E-04    1.50282E+12    4.07743E+10
111            0.02957        0.03121    5.35403E-03    2.48850E-04       76.80208       76.80208        3.69483    1.25847E-02    1.25847E-02    7.46068E-04    1.65290E+12    4.46072E+10
112            0.02793        0.02957    5.45913E-03    2.49308E-04       76.36277       76.36277        3.46586    1.29247E-02    1.29247E-02    7.33254E-04    1.80039E+12    4.44414E+10
113            0.02628        0.02793    5.72467E-03    2.62408E-04       72.40580       72.40580        3.18660    1.32645E-02    1.32645E-02    7.39036E-04    1.75797E+12    4.08299E+10
114            0.02464        0.02628    6.03668E-03    2.61899E-04       70.07512       70.07512        4.52486    1.40247E-02    1.40247E-02    1.01281E-03    1.81392E+12    7.67951E+10
