# Model: wabs(mekal) for annuli spectra; Fit Range = 0.7 - 7.0; Count Rates = 0.7 - 7.0 keV
# Nh frozen = yes; Fe frozen = no; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr  chisq    dof
ABELL_0754                   577   6.17   6.23  4.60  0.00  0.00 10.85  8.49 14.80  1.12  0.49  2.18   3.70e-04   3.20e-04   4.09e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0543  0.056   1.19     78
ABELL_0963                   903   0.00   0.25  1.39  0.00  0.00  6.28  5.74  6.93  0.70  0.49  0.93   8.78e-04   8.35e-04   9.24e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2056  0.139   0.93    122
ABELL_0963                   903   0.25   0.41  1.39  0.00  0.00  8.14  7.25  9.25  0.46  0.23  0.70   8.88e-04   8.48e-04   9.32e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2056  0.134   1.07    123
ABELL_0963                   903   0.41   0.59  1.39  0.00  0.00  7.30  6.56  8.23  0.55  0.34  0.78   8.81e-04   8.41e-04   9.25e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2056  0.136   1.04    125
ABELL_0963                   903   0.59   0.83  1.39  0.00  0.00  7.33  6.54  8.32  0.26  0.09  0.44   1.07e-03   1.02e-03   1.11e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2056  0.154   0.98    134
ABELL_0963                   903   0.83   1.23  1.39  0.00  0.00  7.02  6.35  7.83  0.32  0.15  0.50   1.31e-03   1.26e-03   1.37e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2056  0.185   1.18    149
ABELL_0963                   903   1.23   2.98  1.39  0.00  0.00  6.30  5.81  6.87  0.16  0.04  0.29   2.72e-03   2.63e-03   2.80e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2056  0.369   1.09    242
ABELL_1060                  2220   0.00   0.63  4.96  0.00  0.00  3.11  2.90  3.32  0.79  0.59  1.01   1.09e-03   1.00e-03   1.17e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0133  0.146   1.10    118
ABELL_1060                  2220   0.63   0.97  4.96  0.00  0.00  3.56  3.31  3.82  0.67  0.49  0.88   1.12e-03   1.05e-03   1.20e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0133  0.145   0.92    121
ABELL_1060                  2220   0.97   1.23  4.96  0.00  0.00  3.54  3.31  3.81  0.51  0.36  0.69   1.15e-03   1.08e-03   1.23e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0133  0.144   0.94    124
ABELL_1060                  2220   1.23   1.47  4.96  0.00  0.00  3.93  3.60  4.26  0.63  0.42  0.88   1.12e-03   1.04e-03   1.21e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0133  0.146   1.04    125
ABELL_1060                  2220   1.47   1.68  4.96  0.00  0.00  3.43  3.17  3.73  0.45  0.28  0.66   1.21e-03   1.12e-03   1.31e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0133  0.146   0.94    126
ABELL_1060                  2220   1.68   1.88  4.96  0.00  0.00  3.40  3.14  3.65  0.38  0.24  0.53   1.21e-03   1.13e-03   1.29e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0133  0.144   1.09    124
ABELL_1060                  2220   1.88   2.06  4.96  0.00  0.00  3.42  3.17  3.69  0.50  0.35  0.70   1.11e-03   1.04e-03   1.19e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0133  0.140   1.19    122
ABELL_1060                  2220   2.06   2.25  4.96  0.00  0.00  3.64  3.35  3.94  0.76  0.54  1.03   1.08e-03   1.01e-03   1.18e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0133  0.148   0.77    127
ABELL_1060                  2220   2.25   2.42  4.96  0.00  0.00  3.19  2.96  3.44  0.35  0.23  0.49   1.19e-03   1.11e-03   1.26e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0133  0.139   1.02    123
ABELL_1060                  2220   2.42   2.60  4.96  0.00  0.00  3.30  3.07  3.55  0.30  0.18  0.44   1.23e-03   1.15e-03   1.31e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0133  0.143   1.03    126
ABELL_1060                  2220   2.60   2.77  4.96  0.00  0.00  3.41  3.15  3.71  0.35  0.21  0.53   1.20e-03   1.11e-03   1.28e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0133  0.141   1.06    123
ABELL_1060                  2220   2.77   2.94  4.96  0.00  0.00  3.34  3.09  3.62  0.35  0.21  0.51   1.21e-03   1.13e-03   1.29e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0133  0.142   1.12    122
ABELL_1060                  2220   2.94   3.12  4.96  0.00  0.00  3.21  2.96  3.47  0.57  0.39  0.79   1.12e-03   1.03e-03   1.21e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0133  0.143   1.09    123
ABELL_1060                  2220   3.12   3.28  4.96  0.00  0.00  3.28  3.03  3.54  0.43  0.29  0.60   1.08e-03   1.01e-03   1.15e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0133  0.130   1.16    117
ABELL_1068                  1652   0.00   0.09  0.71  0.00  0.00  2.76  2.58  2.94  0.86  0.67  1.08   9.48e-04   8.73e-04   1.02e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1375  0.173   1.01     96
ABELL_1068                  1652   0.09   0.17  0.71  0.00  0.00  2.92  2.72  3.13  0.74  0.56  0.96   1.01e-03   9.40e-04   1.10e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1375  0.178   1.14    102
ABELL_1068                  1652   0.17   0.27  0.71  0.00  0.00  3.42  3.21  3.65  0.55  0.41  0.71   1.07e-03   1.01e-03   1.14e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1375  0.176   0.95    104
ABELL_1068                  1652   0.27   0.39  0.71  0.00  0.00  3.80  3.53  4.08  0.55  0.39  0.73   1.09e-03   1.03e-03   1.16e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1375  0.179   0.79    109
ABELL_1068                  1652   0.39   0.52  0.71  0.00  0.00  3.87  3.60  4.16  0.53  0.38  0.71   1.12e-03   1.06e-03   1.18e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1375  0.184   0.90    112
ABELL_1068                  1652   0.52   0.70  0.71  0.00  0.00  4.68  4.30  5.11  0.50  0.32  0.70   1.11e-03   1.04e-03   1.17e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1375  0.182   0.96    113
ABELL_1068                  1652   0.70   0.99  0.71  0.00  0.00  5.16  4.74  5.67  0.36  0.19  0.54   1.36e-03   1.30e-03   1.43e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1375  0.212   0.88    127
ABELL_1068                  1652   0.99   2.18  0.71  0.00  0.00  5.18  4.81  5.60  0.22  0.11  0.34   2.64e-03   2.55e-03   2.74e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1375  0.394   0.92    185
ABELL_1644                  2206   0.00   0.77  5.69  0.00  0.00  2.74  2.54  2.95  0.72  0.54  0.95   1.82e-03   1.67e-03   1.99e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0471  0.238   1.54    111
ABELL_1644                  2206   0.77   1.31  5.69  0.00  0.00  3.79  3.54  4.06  1.08  0.84  1.36   1.66e-03   1.53e-03   1.78e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0471  0.228   1.11    118
ABELL_1644                  2206   1.31   1.81  5.69  0.00  0.00  4.72  4.35  5.14  0.79  0.57  1.05   1.69e-03   1.59e-03   1.81e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0471  0.221   0.92    117
ABELL_1644                  2206   1.81   2.28  5.69  0.00  0.00  5.65  5.12  6.28  0.60  0.37  0.86   1.65e-03   1.56e-03   1.76e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0471  0.210   0.96    116
ABELL_1644                  2206   2.28   2.73  5.69  0.00  0.00  5.73  5.22  6.33  1.02  0.73  1.35   1.50e-03   1.40e-03   1.60e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0471  0.209   1.19    114
ABELL_1644                  2206   2.73   3.12  5.69  0.00  0.00  6.12  5.44  6.96  0.76  0.48  1.08   1.31e-03   1.22e-03   1.40e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0471  0.173   1.16     99
ABELL_1650                  4178   0.00   0.23  1.62  0.00  0.00  5.07  4.64  5.56  0.93  0.67  1.24   8.99e-04   8.37e-04   9.56e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0843  0.163   0.89    114
ABELL_1650                  4178   0.23   0.35  1.62  0.00  0.00  6.35  5.73  7.09  0.60  0.36  0.88   9.67e-04   9.12e-04   1.02e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0843  0.164   0.90    119
ABELL_1650                  4178   0.35   0.47  1.62  0.00  0.00  5.57  5.09  6.14  0.76  0.51  1.03   9.69e-04   9.13e-04   1.03e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0843  0.170   0.89    118
ABELL_1650                  4178   0.47   0.57  1.62  0.00  0.00  6.20  5.56  7.01  0.41  0.20  0.64   9.90e-04   9.36e-04   1.04e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0843  0.162   1.33    116
ABELL_1650                  4178   0.57   0.69  1.62  0.00  0.00  6.35  5.72  7.10  0.67  0.44  0.93   1.01e-03   9.53e-04   1.06e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0843  0.173   0.95    121
ABELL_1650                  4178   0.69   0.80  1.62  0.00  0.00  6.68  5.96  7.56  0.61  0.37  0.92   9.76e-04   9.16e-04   1.03e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0843  0.165   1.10    119
ABELL_1650                  4178   0.80   0.93  1.62  0.00  0.00  6.09  5.48  6.85  0.78  0.51  1.08   9.82e-04   9.21e-04   1.04e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0843  0.169   1.20    122
ABELL_1650                  4178   0.93   1.07  1.62  0.00  0.00  6.40  5.70  7.27  0.32  0.12  0.53   1.21e-03   1.15e-03   1.27e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0843  0.185   1.08    124
ABELL_1650                  4178   1.07   1.21  1.62  0.00  0.00  5.71  5.15  6.39  0.31  0.13  0.49   1.15e-03   1.10e-03   1.21e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0843  0.173   0.73    123
ABELL_1650                  4178   1.21   1.38  1.62  0.00  0.00  6.25  5.64  7.02  0.47  0.26  0.71   1.20e-03   1.13e-03   1.25e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0843  0.190   1.23    130
ABELL_1650                  4178   1.38   1.57  1.62  0.00  0.00  6.50  5.82  7.32  0.25  0.08  0.44   1.31e-03   1.25e-03   1.37e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0843  0.200   0.84    135
ABELL_1650                  4178   1.57   1.78  1.62  0.00  0.00  6.19  5.59  6.89  0.39  0.20  0.60   1.34e-03   1.28e-03   1.41e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0843  0.212   1.03    137
ABELL_1650                  4178   1.78   2.01  1.62  0.00  0.00  6.35  5.73  7.08  0.42  0.23  0.63   1.36e-03   1.29e-03   1.42e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0843  0.215   1.01    145
ABELL_1650                  4178   2.01   2.30  1.62  0.00  0.00  5.87  5.34  6.50  0.16  0.00  0.33   1.68e-03   1.60e-03   1.74e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0843  0.249   1.04    153
ABELL_1650                  4178   2.30   2.94  1.62  0.00  0.00  5.35  5.01  5.73  0.28  0.17  0.40   3.08e-03   2.98e-03   3.18e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0843  0.459   0.93    203
ABELL_1651                  4185   0.00   0.67  2.02  0.00  0.00  6.71  6.08  7.48  0.64  0.42  0.87   3.89e-03   3.70e-03   4.09e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0840  0.500   1.10    133
ABELL_1651                  4185   0.67   1.21  2.02  0.00  0.00  6.83  6.06  7.80  0.20  0.04  0.37   4.28e-03   4.11e-03   4.47e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0840  0.501   1.22    136
ABELL_1651                  4185   1.21   1.87  2.02  0.00  0.00  6.33  5.73  7.01  0.42  0.23  0.62   4.35e-03   4.15e-03   4.55e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0840  0.511   1.00    136
ABELL_1651                  4185   1.87   2.67  2.02  0.00  0.00  7.76  6.88  8.89  0.28  0.07  0.50   4.51e-03   4.30e-03   4.72e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0840  0.521   0.88    140
ABELL_1651                  4185   2.67   3.91  2.02  0.00  0.00  5.87  5.34  6.52  0.42  0.23  0.62   4.79e-03   4.55e-03   5.02e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0840  0.555   1.03    152
ABELL_1651                  4185   3.91   7.28  2.02  0.00  0.00  5.56  4.98  6.28  0.22  0.04  0.41   6.37e-03   6.06e-03   6.68e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0840  0.664   1.23    197
ABELL_1689                  5004   0.00   0.23  1.87  0.00  0.00  9.06  8.02 10.37  0.67  0.45  0.91   2.27e-03   2.17e-03   2.37e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1843  0.243   0.95    135
ABELL_1689                  5004   0.23   0.38  1.87  0.00  0.00  9.18  8.13 10.52  0.41  0.22  0.61   2.39e-03   2.29e-03   2.49e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1843  0.246   0.86    135
ABELL_1689                  5004   0.38   0.54  1.87  0.00  0.00 13.13 10.91 16.15  0.33  0.07  0.60   2.33e-03   2.22e-03   2.45e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1843  0.237   1.13    133
ABELL_1689                  5004   0.54   0.75  1.87  0.00  0.00  9.50  8.33 11.05  0.29  0.10  0.49   2.37e-03   2.28e-03   2.48e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1843  0.239   1.07    135
ABELL_1689                  5004   0.75   0.98  1.87  0.00  0.00  9.70  8.37 11.33  0.32  0.12  0.52   2.35e-03   2.25e-03   2.45e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1843  0.235   0.99    137
ABELL_1689                  5004   0.98   1.31  1.87  0.00  0.00  9.71  8.45 11.44  0.24  0.06  0.44   2.55e-03   2.45e-03   2.65e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1843  0.250   1.03    141
ABELL_1689                  5004   1.31   1.80  1.87  0.00  0.00  8.33  7.39  9.48  0.52  0.32  0.74   2.42e-03   2.31e-03   2.52e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1843  0.249   1.22    144
ABELL_1689                  5004   1.80   2.71  1.87  0.00  0.00  9.92  8.62 11.71  0.27  0.06  0.49   2.78e-03   2.66e-03   2.91e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1843  0.277   1.16    161
ABELL_1689                  5004   2.71   4.98  1.87  0.00  0.00  7.95  6.75  9.57  0.18  0.00  0.44   2.43e-03   2.30e-03   2.56e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1843  0.230   1.25    177
ABELL_1736                  4186   0.00   2.49  5.13  0.00  0.00  3.42  3.17  3.71  0.16  0.06  0.28   3.42e-03   3.23e-03   3.61e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0338  0.360   0.99    143
ABELL_1736                  4186   2.49   3.93  5.13  0.00  0.00  3.22  2.98  3.51  0.19  0.09  0.33   3.38e-03   3.16e-03   3.58e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0338  0.345   1.13    143
ABELL_1736                  4186   3.93   5.35  5.13  0.00  0.00  2.83  2.63  3.05  0.39  0.27  0.53   3.60e-03   3.37e-03   3.85e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0338  0.378   0.86    156
ABELL_1736                  4186   5.35   6.72  5.13  0.00  0.00  2.68  2.46  2.93  0.28  0.17  0.41   3.29e-03   3.05e-03   3.55e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0338  0.318   1.29    152
ABELL_1758                  2213   0.00   0.57  1.09  0.00  0.00  9.53  8.11 11.56  0.27  0.02  0.54   6.48e-04   6.12e-04   6.82e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2792  0.079   1.14    109
ABELL_1758                  2213   0.57   0.80  1.09  0.00  0.00 11.56  9.61 14.43  0.38  0.07  0.70   6.21e-04   5.85e-04   6.57e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2792  0.079   1.10    109
ABELL_1758                  2213   0.80   1.02  1.09  0.00  0.00  9.99  8.36 12.45  0.28  0.02  0.54   6.75e-04   6.40e-04   7.12e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2792  0.086   1.08    116
ABELL_1758                  2213   1.02   1.22  1.09  0.00  0.00  8.21  7.13  9.68  0.56  0.31  0.83   6.57e-04   6.23e-04   6.93e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2792  0.088   0.98    116
ABELL_1758                  2213   1.22   1.57  1.09  0.00  0.00 11.05  9.56 13.30  0.82  0.53  1.14   9.46e-04   8.95e-04   9.95e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2792  0.131   1.23    154
ABELL_1758                  2213   1.57   2.82  1.09  0.00  0.00 79.89 57.65 79.90  1.30  0.40  2.25   2.83e-03   2.60e-03   3.05e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2792  0.297   1.24    277
ABELL_1795                   493   0.00   0.29  1.17  0.00  0.00  3.56  3.43  3.69  0.62  0.53  0.70   4.47e-03   4.34e-03   4.61e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0622  0.862   1.06    186
ABELL_1795                   493   0.29   0.47  1.17  0.00  0.00  4.33  4.15  4.52  0.60  0.51  0.70   4.61e-03   4.49e-03   4.74e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0622  0.890   1.04    197
ABELL_1795                   493   0.47   0.64  1.17  0.00  0.00  4.66  4.46  4.87  0.72  0.61  0.83   4.51e-03   4.38e-03   4.65e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0622  0.896   1.11    199
ABELL_1795                   493   0.64   0.83  1.17  0.00  0.00  5.20  4.94  5.48  0.46  0.37  0.56   4.79e-03   4.67e-03   4.91e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0622  0.885   1.01    206
ABELL_1795                   493   0.83   1.04  1.17  0.00  0.00  5.34  5.08  5.63  0.47  0.36  0.57   4.92e-03   4.79e-03   5.05e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0622  0.891   0.86    210
ABELL_1795                   493   1.04   1.30  1.17  0.00  0.00  5.80  5.50  6.13  0.42  0.33  0.53   4.96e-03   4.83e-03   5.08e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0622  0.893   1.03    214
ABELL_1795                   493   1.30   1.59  1.17  0.00  0.00  5.89  5.60  6.23  0.55  0.43  0.67   4.92e-03   4.79e-03   5.06e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0622  0.920   1.19    216
ABELL_1795                   493   1.59   1.94  1.17  0.00  0.00  6.57  6.19  6.99  0.31  0.20  0.42   5.32e-03   5.19e-03   5.45e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0622  0.945   1.02    226
ABELL_1795                   493   1.94   2.38  1.17  0.00  0.00  6.39  6.03  6.78  0.34  0.24  0.45   5.58e-03   5.44e-03   5.71e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0622  0.996   1.15    231
ABELL_1795                   493   2.38   3.00  1.17  0.00  0.00  6.47  6.09  6.88  0.12  0.04  0.21   6.79e-03   6.65e-03   6.94e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0622  1.142   1.09    252
ABELL_1835                   495   0.00   0.09  2.36  0.00  0.00  4.29  3.98  4.64  0.33  0.21  0.46   1.71e-03   1.63e-03   1.80e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2532  0.243   0.91    112
ABELL_1835                   495   0.09   0.14  2.36  0.00  0.00  4.88  4.51  5.31  0.44  0.30  0.61   1.53e-03   1.46e-03   1.61e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2532  0.228   0.94    108
ABELL_1835                   495   0.14   0.20  2.36  0.00  0.00  6.03  5.44  6.73  0.25  0.10  0.40   1.42e-03   1.37e-03   1.49e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2532  0.209   1.22    105
ABELL_1835                   495   0.20   0.27  2.36  0.00  0.00  8.48  7.42  9.93  0.42  0.20  0.66   1.40e-03   1.34e-03   1.47e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2532  0.213   0.94    111
ABELL_1835                   495   0.27   0.36  2.36  0.00  0.00  8.64  7.53 10.08  0.32  0.14  0.51   1.50e-03   1.44e-03   1.57e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2532  0.224   0.82    114
ABELL_1835                   495   0.36   0.48  2.36  0.00  0.00  8.65  7.63  9.94  0.57  0.35  0.81   1.49e-03   1.42e-03   1.55e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2532  0.232   0.97    117
ABELL_1835                   495   0.48   0.61  2.36  0.00  0.00  8.62  7.56  9.96  0.47  0.26  0.70   1.46e-03   1.39e-03   1.53e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2532  0.223   0.85    116
ABELL_1835                   495   0.61   0.80  2.36  0.00  0.00 11.03  9.42 13.21  0.25  0.02  0.48   1.63e-03   1.55e-03   1.71e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2532  0.239   1.11    125
ABELL_1835                   495   0.80   1.05  2.36  0.00  0.00  8.63  7.67  9.86  0.62  0.37  0.89   1.57e-03   1.49e-03   1.64e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2532  0.238   0.91    122
ABELL_1835                   495   1.05   1.47  2.36  0.00  0.00 11.59  9.80 13.97  0.30  0.05  0.57   1.85e-03   1.76e-03   1.94e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2532  0.264   1.11    136
ABELL_1835                   495   1.47   2.91  2.36  0.00  0.00 13.80 11.56 17.06  0.30  0.04  0.58   2.92e-03   2.80e-03   3.07e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2532  0.426   0.98    202
ABELL_1991                  3193   0.00   0.12  2.43  0.00  0.00  1.02  0.99  1.04  0.18  0.15  0.21   9.48e-04   8.76e-04   1.03e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0565  0.139   1.87     77
ABELL_1991                  3193   0.12   0.23  2.43  0.00  0.00  1.64  1.59  1.70  0.71  0.59  0.85   6.13e-04   5.61e-04   6.64e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0565  0.138   1.72     94
ABELL_1991                  3193   0.23   0.34  2.43  0.00  0.00  2.03  1.95  2.12  0.99  0.83  1.21   6.04e-04   5.52e-04   6.53e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0565  0.143   1.25    105
ABELL_1991                  3193   0.34   0.47  2.43  0.00  0.00  2.26  2.15  2.38  1.00  0.82  1.22   6.02e-04   5.54e-04   6.51e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0565  0.138   1.25    108
ABELL_1991                  3193   0.47   0.61  2.43  0.00  0.00  2.44  2.31  2.59  0.91  0.73  1.12   6.78e-04   6.27e-04   7.31e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0565  0.144   0.86    112
ABELL_1991                  3193   0.61   0.80  2.43  0.00  0.00  2.59  2.45  2.75  0.84  0.69  1.05   7.46e-04   6.93e-04   7.99e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0565  0.154   1.08    118
ABELL_1991                  3193   0.80   1.07  2.43  0.00  0.00  2.78  2.62  2.96  0.67  0.54  0.83   8.98e-04   8.45e-04   9.56e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0565  0.170   1.09    129
ABELL_1991                  3193   1.07   1.53  2.43  0.00  0.00  2.64  2.51  2.78  0.48  0.39  0.58   1.32e-03   1.26e-03   1.39e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0565  0.225   1.12    147
ABELL_1991                  3193   1.53   2.88  2.43  0.00  0.00  2.64  2.52  2.76  0.35  0.29  0.42   2.57e-03   2.47e-03   2.66e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0565  0.413   1.05    221
ABELL_2029                   891   0.00   0.11  3.15  0.00  0.00  4.14  3.87  4.42  1.32  1.05  1.62   1.28e-03   1.20e-03   1.38e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0761  0.287   1.31    124
ABELL_2029                   891   0.11   0.18  3.15  0.00  0.00  5.94  5.46  6.52  0.65  0.44  0.87   1.72e-03   1.64e-03   1.81e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0761  0.320   1.21    138
ABELL_2029                   891   0.18   0.24  3.15  0.00  0.00  6.04  5.53  6.66  1.26  0.95  1.62   1.36e-03   1.27e-03   1.44e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0761  0.282   1.04    129
ABELL_2029                   891   0.24   0.40  3.15  0.00  0.00  7.16  6.77  7.59  0.67  0.53  0.81   4.99e-03   4.85e-03   5.13e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0761  0.914   1.05    225
ABELL_2029                   891   0.40   0.56  3.15  0.00  0.00  7.07  6.68  7.50  0.59  0.46  0.73   5.02e-03   4.88e-03   5.16e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0761  0.908   0.97    226
