#Name                   ObsID   Ha               Ha_err  NII NIIerr     Notes                z  lines?
ABELL_1060		2220	0.00E-00	0.0E-00	0.00	0.0	none		0.0125	uk
ABELL_1063S		4966	0.00E-00	0.0E-00	0.00	0.0	none		0.3540	uk
ABELL_1068		1652	387.0E+40	71E+40	0.00	0.0	crawford	0.1375	y
ABELL_1084		0000	4.80E+40	0.0E+40	0.00	0.0	quillen		0.1329	y
ABELL_1126		0000	24.0E+40	0.0E-00	0.00	0.0	heckman		0.1527	y
ABELL_1201		4216	0.00E-00	0.0E-00	0.00	0.0	crawford	0.1688	n
ABELL_1204		2205	10.6E+40	1.8E+40	0.00	0.0	crawford	0.1706	y
ABELL_1240		4961	0.00E-00	0.0E-00	0.00	0.0	none		0.1590	uk
ABELL_1361		0000	8,10E+40	0.0E+40	0.00	0.0	quillen		0.1167	y
ABELL_1367		0000	1.20E+40	0.0E-00	0.00	0.0	heckman		0.1527	n
ABELL_1413		5003	0.00E-00	0.0E-00	0.00	0.0	crawford	0.1426	n
ABELL_1423		538	0.00E-00	0.0E-00	0.00	0.0	crawford	0.2130	n
ABELL_1644		7922	1.00E-15	0.3E-15	0.00	0.0	donahue		0.0471	y
ABELL_1644		2206	1.00E-15	0.3E-15	0.00	0.0	donahue		0.0471	y
#ABELL_1644		7922	4.00E-15	0.8E-15	0.00	0.0	donahue		0.0471	y
#ABELL_1644		2206	4.00E-15	0.8E-15	0.00	0.0	donahue		0.0471	y
ABELL_1650		4178	2.86E-17	0.0E-17	0.00	0.0	donahue		0.0843	n
#ABELL_1650		4178	1.14E-16	0.0E-16	0.00	0.0	donahue		0.0843	n
ABELL_1651		4185	0.00E-00	0.0E-00	0.00	0.0	crawford	0.0840	n
ABELL_1664		1648	113.8E+40	2.7E+40	0.00	0.0	crawford	0.1276	y
ABELL_1668		0000	1.30E+40	0.0E+40	0.00	0.0	quillen		0.0640	y
ABELL_1736		4186	2.60E-17	0.0E-17	0.00	0.0	donahue		0.0338	n
#ABELL_1736		4186	1.04E-16	0.0E-16	0.00	0.0	donahue		0.0338	n
ABELL_1758		2213	0.00E-00	0.0E-00	0.00	0.0	crawford	0.2792	n
ABELL_1763		3591	0.00E-00	0.0E-00	0.00	0.0	crawford	0.1866	n
ABELL_1775		0000	0.58E+40	0.0E-00	0.00	0.0	heckman		0.1527	n
ABELL_1835		495	784.0E+40	161E+40	0.00	0.0	crawford	0.2532	y
ABELL_1885		0000	3.10E+40	0.0E-00	0.00	0.0	quillen 	0.0900	y
ABELL_1914		3593	0.00E-00	0.0E-00	0.00	0.0	crawford	0.1712	n
ABELL_1930		0000	1.40E+40	0.0E-00	0.00	0.0	quillen 	0.1316	y
ABELL_1942		3290	0.00E-00	0.0E-00	0.00	0.0	crawford	0.2240	n
ABELL_1991		3193	1.10E+40	0.3E+40	0.00	0.0	crawford	0.0565	y
ABELL_1995		906	0.00E-00	0.0E-00	0.00	0.0	none		0.3186	uk
ABELL_2009		0000	7.30E+40	0.0E-00	0.00	0.0	quillen 	0.1532	y
ABELL_2034		2204	0.00E-00	0.0E-00	0.00	0.0	crawford	0.1130	n
ABELL_2065		31821	0.00E-00	0.0E-00	0.00	0.0	crawford	0.0730	n
ABELL_2069		4965	0.00E-00	0.0E-00	0.00	0.0	crawford	0.1160	n
ABELL_2072		0000	3.10E+40	0.0E-00	0.00	0.0	quillen 	0.1270	y
ABELL_2104		895	0.00E-00	0.0E-00	0.00	0.0	crawford	0.1554	n
ABELL_2107		4960	0.00E-00	0.0E-00	0.00	0.0	crawford	0.0411	n
ABELL_2111		544	0.00E-00	0.0E-00	0.00	0.0	crawford	0.2300	n
ABELL_2125		2207	0.00E-00	0.0E-00	0.00	0.0	none		0.2465	uk
ABELL_2146		0000	92.4E+40	0.0E-00	0.00	0.0	quillen 	0.2343	y
ABELL_2147		3211	0.00E-00	0.0E-00	0.00	0.0	crawford	0.0356	n
ABELL_2151		4996	0.00E-00	0.0E-00	0.00	0.0	crawford	0.0366	n
ABELL_2163		1653	0.00E-00	0.0E-00	0.00	0.0	none		0.1695	uk
ABELL_2199		497	2.70E+40	0.3E+40	2.29	0.0	crawford	0.0300	y
ABELL_2218		1666	0.00E-00	0.0E-00	0.00	0.0	crawford	0.1713	n
ABELL_2219		896	0.00E-00	0.0E-00	0.00	0.0	crawford	0.2256	n
ABELL_2244		4179	0.00E-00	0.0E-00	0.00	0.0	crawford	0.0967	n
ABELL_2255		894	0.00E-00	0.0E-00	0.00	0.0	crawford	0.0805	n
ABELL_2259		3245	0.00E-00	0.0E-00	0.00	0.0	crawford	0.1640	n
ABELL_2261		5007	0.00E-00	0.0E-00	0.00	0.0	crawford	0.2240	n
ABELL_2292		0000	2.70E+40	0.0E-00	0.00	0.0	quillen 	0.1190	y
ABELL_2294		3246	0.00E-00	0.0E-00	0.00	0.0	none		0.1780	uk
ABELL_2319		3231	5.30E+40	0.0E-00	0.00	0.0	heckman		0.0562	n
ABELL_2384		4202	0.00E-00	0.0E-00	0.00	0.0	none		0.0945	uk
ABELL_2390		4193	105.0E+40	29E+40	0.00	0.0	crawford	0.2301	y
ABELL_2409		3247	0.00E-00	0.0E-00	0.00	0.0	crawford	0.1479	n
ABELL_2495		0000	1.50E+40	0.0E-00	0.00	0.0	quillen 	0.0808	y
ABELL_2537		4962	0.00E-00	0.0E-00	0.00	0.0	none		0.2950	uk
ABELL_2556		2226	0.00E-00	0.0E-00	0.00	0.0	none		0.0862	uk
ABELL_2589		3210	0.00E-00	0.0E-00	0.00	0.0	crawford	0.0415	n
ABELL_2597		922	2.97E-14	0.6E-14	0.85	0.0	donahue		0.0854	y
#ABELL_2597		922	1.18E-13	0.2E-13	0.85	0.0	donahue		0.0854	y
ABELL_2626		3192	1.10E+40	0.4E+40	0.00	0.0	crawford	0.0573	y
ABELL_2631		3248	0.00E-00	0.0E-00	0.00	0.0	crawford	0.2779	n
