# Searching for first_cat sources within 20.0000 arcsec of 319 input positions
# 
# 79 sources found
# 
#                                           FIRST Catalog Database (03apr11)                                                   
#----------------------------------------------------------------------------------------------------------------------------------------
# Search     RA (2000)     Dec (2000)   Side  Peak     Int.     RMS   Deconv.  Deconv.  Deconv  Meas.     Meas.      Meas.    Field Name  
# Distance                              lobe  Flux     Flux            MajAx    MinAx   PosAng  MajAx     MinAx     PosAng                
# (arcsec)                              Flag (mJy/bm)  (mJy)   (mJy/b (arcsec) (arcsec) (deg)  (arcsec)  (arcsec)  (degrees)              
#----------------------------------------------------------------------------------------------------------------------------------------
     00.0  04 54 52.318  -18 06 56.52     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  04 25 51.256  -08 33 36.84     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  04 25 51.271  -08 33 36.42     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  12 53 05.741  -09 12 15.64     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  10 00 14.234  -19 38 10.77     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  16 51 08.161  +04 59 32.44     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  16 51 08.158  +04 59 32.35     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  16 51 08.156  +04 59 32.47     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  09 18 05.985  -12 05 43.94     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  09 18 06.010  -12 05 44.30     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  00 11 42.965  -15 23 20.79     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  00 11 42.957  -15 23 20.46     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  00 35 26.573  -20 15 46.06     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  02 42 35.906  -21 32 26.30     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  02 57 09.130  -23 26 05.85     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  02 57 09.152  -23 26 06.21     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  02 57 41.024  -22 09 11.12     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  03 08 55.927  +26 45 38.34     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  03 29 41.681  -02 11 47.67     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  03 29 41.688  -02 11 47.81     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  03 29 41.681  -02 11 47.57     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  04 17 34.686  -11 54 32.71     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  04 29 36.088  -02 53 09.02     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  05 20 42.052  -13 28 49.38     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  05 47 01.582  -39 04 28.24     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  07 17 31.654  +37 45 18.52     0     0.00     0.00  0.144     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  07 17 31.651  +37 45 18.46     0     0.00     0.00  0.144     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  07 44 52.802  +39 27 24.41     0     0.00     0.00  0.152     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  07 44 52.779  +39 27 24.41     0     0.00     0.00  0.152     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  07 44 52.800  +39 27 24.81     0     0.00     0.00  0.152     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  11 15 15.632  +53 20 03.31     0     0.00     0.00  0.154     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  11 15 15.646  +53 20 03.74     0     0.00     0.00  0.154     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  11 15 15.632  +53 20 03.37     0     0.00     0.00  0.154     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  11 31 54.580  -19 55 44.54     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  11 49 35.856  +22 23 55.02     0     0.00     0.00  0.148     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  11 49 35.848  +22 23 54.55     0     0.00     0.00  0.148     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  12 06 12.276  -08 48 02.40     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  13 11 01.665  -03 10 39.50     0     0.00     0.00  0.147     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  13 11 01.680  -03 10 39.75     0     0.00     0.00  0.147     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  16 21 25.552  +38 09 43.56     0     0.00     0.00  0.137     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  16 21 25.558  +38 09 43.44     0     0.00     0.00  0.137     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  16 21 25.535  +38 09 43.34     0     0.00     0.00  0.137     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  16 21 25.559  +38 09 43.63     0     0.00     0.00  0.137     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  19 31 49.656  -26 34 33.99     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  20 49 56.245  -32 16 52.30     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  22 11 45.856  -03 49 37.24     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  22 14 57.467  -14 00 09.35     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  22 14 57.481  -14 00 09.69     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  22 28 33.872  +20 37 18.31     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  22 29 45.358  -27 55 38.41     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  22 43 21.537  -09 35 44.30     0     0.00     0.00  0.153     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  22 45 04.657  +26 38 03.46     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  12 04 27.218  +01 53 42.79     0     0.00     0.00  0.136     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  00 18 33.503  +16 26 12.99     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  07 41 44.245  +74 14 38.23     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  09 09 12.753  +10 58 32.00     0     0.00     0.00  0.135     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  10 08 47.462  +11 47 36.31     0     0.00     0.00  0.134     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  10 10 32.312  -12 39 56.80     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  21 40 15.178  -23 39 40.71     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  11 59 52.295  +55 32 05.61     0     0.00     0.00  0.147     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  17 12 27.731  -23 22 06.74     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  07 47 31.436  -19 17 39.78     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  07 47 31.453  -19 17 39.96     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  07 47 31.469  -19 17 40.01     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  03 41 17.490  +15 23 54.66     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  04 19 38.105  +02 24 35.54     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  04 19 38.135  +02 24 36.02     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  04 19 38.130  +02 24 35.73     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  04 19 38.111  +02 24 35.62     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  09 47 12.971  +76 23 13.90     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  02 32 18.771  -44 20 46.68     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  04 39 00.710  +07 16 07.65     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  04 39 00.710  +07 16 07.33     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  05 28 53.039  -39 28 15.53     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  06 47 50.029  +70 14 49.66     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  06 47 50.114  +70 14 49.99     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  13 47 30.593  -11 45 10.05     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  13 47 30.598  -11 45 10.27     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  04 29 07.040  -53 49 38.02     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  04 29 07.063  -53 49 38.11     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  13 29 47.748  -31 36 23.54     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  23 13 58.764  -42 43 34.70     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  10 50 26.125  -12 50 41.76     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  12 17 41.708  +03 39 15.81     0     0.00     0.00  0.224     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  04 50 06.631  +45 03 06.05     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  04 50 06.624  +45 03 06.18     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  02 57 41.603  +06 01 27.61     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  03 19 48.194  +41 30 40.73     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  03 19 48.195  +41 30 41.20     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  05 16 37.335  +06 26 25.18     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  05 16 37.341  +06 26 25.20     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  06 53 21.524  +69 19 51.19     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  06 26 48.463  -54 32 59.21     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  14 07 29.777  -27 01 05.88     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  12 53 05.741  -09 12 15.64     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  10 00 14.234  -19 38 10.77     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  10 22 10.034  +38 31 23.54     0     0.00     0.00  0.145     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  13 29 47.748  -31 36 23.54     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  10 50 26.125  -12 50 41.76     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  01 25 07.660  +08 41 57.08     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  11 23 38.357  +43 05 48.33     0     0.00     0.00  0.148     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  12 36 26.015  +16 32 17.81     0     0.00     0.00  0.441     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  17 44 14.515  +32 59 29.68     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  01 13 00.692  +15 29 15.08     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  00 43 24.881  -20 37 25.08     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  02 58 11.340  -52 43 41.12     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  02 58 11.340  -52 43 43.09     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  03 21 56.464  -51 19 35.40     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  11 30 02.789  +36 38 08.26     0     0.00     0.00  0.132     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  18 52 08.815  +57 11 42.63     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  00 37 06.475  +09 09 32.28     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  04 54 06.337  -10 13 16.88     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  15 44 59.131  +36 06 34.11     0     0.00     0.00  0.128     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  23 12 19.622  -21 30 11.32     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  22 58 48.316  -34 48 08.20     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  04 43 09.952  +02 10 18.70     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  04 39 02.218  +05 20 43.11     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  12 34 21.928  +09 47 02.83     0     0.00     0.00  0.133     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  03 04 03.920  -36 56 27.17     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  03 07 01.734  -28 39 55.47     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  12 54 40.897  -29 13 38.10     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  21 54 04.203  -57 52 02.71     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  03 51 32.815  -82 13 10.19     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  14 52 57.410  +58 02 56.84     0     0.00     0.00  0.153     0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  23 23 57.315  +16 46 38.43     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
     00.0  06 38 48.610  -53 58 26.32     0     0.00     0.00 -1.000*    0.00     0.00    0.0      0.00      0.00        0.0 00000-00000Z
